repeat,outer_fold,config_id,hidden_size1,hidden_size2,hidden_size3,lr,weight_decay,dropout,inner_selected_threshold,inner_selected_epochs_median,inner_pr_auc,inner_roc_auc,inner_recall,inner_specificity,inner_balanced_accuracy,inner_mcc,inner_f1_score,inner_accuracy,inner_threshold,inner_tp,inner_tn,inner_fp,inner_fn
4,1,3,48,16,48,0.001,0.001,0.2,0.5149999999999999,21,0.6151042245197992,0.8895739644970413,0.676923076923077,0.9723076923076923,0.8246153846153846,0.6632236670719337,0.6929133858267716,0.9454545454545454,0.5149999999999999,44,632,18,21
4,1,4,80,32,16,0.0003,0.001,0.4,0.5149999999999999,16,0.5051944784940922,0.7108047337278106,0.4153846153846154,0.9938461538461538,0.7046153846153846,0.5776605891632226,0.5625,0.9412587412587412,0.5149999999999999,27,646,4,38
4,1,5,64,48,48,0.001,0.0005,0.2,0.4699999999999999,7,0.4053555840354889,0.8024970414201184,0.9846153846153847,0.696923076923077,0.8407692307692308,0.4069635809926057,0.3926380368098159,0.7230769230769231,0.4699999999999999,64,453,197,1
4,2,0,48,32,48,0.001,0.0001,0.5,0.565,12,0.2789048004772955,0.638189349112426,0.15384615384615385,0.9969230769230769,0.5753846153846154,0.3374098759250241,0.25974025974025977,0.9202797202797203,0.565,10,648,2,55
4,2,1,32,48,24,0.001,0.0005,0.4,0.5499999999999999,4,0.4873703099486345,0.836603550295858,0.49230769230769234,0.98,0.7361538461538462,0.5591067265513433,0.5818181818181818,0.9356643356643357,0.5499999999999999,32,637,13,33
4,2,2,64,64,16,0.0003,0.0001,0.2,0.57,8,0.3267316692862963,0.6646153846153846,0.23076923076923078,0.9984615384615385,0.6146153846153847,0.44554101429838244,0.37037037037037035,0.9286713286713286,0.57,15,649,1,50
4,2,3,32,48,48,0.0003,0.001,0.2,0.4699999999999999,18,0.38837644104707425,0.7070059171597634,0.7384615384615385,0.6369230769230769,0.6876923076923077,0.2205423618450446,0.27507163323782235,0.6461538461538462,0.4699999999999999,48,414,236,17
4,2,4,32,32,24,0.0005,0.0005,0.5,0.5149999999999999,4,0.42318985733094894,0.7820946745562131,0.38461538461538464,0.9753846153846154,0.68,0.44513729338120667,0.4716981132075472,0.9216783216783216,0.5149999999999999,25,634,16,40
4,2,5,64,48,48,0.0003,0.0005,0.4,0.5549999999999999,19,0.33096808727802,0.6204615384615384,0.23076923076923078,0.9938461538461538,0.6123076923076923,0.4014869518860921,0.35714285714285715,0.9244755244755245,0.5549999999999999,15,646,4,50
4,3,0,48,64,48,0.0005,0.0001,0.2,0.4599999999999999,16,0.5194335101021463,0.8041420118343194,0.8,0.7446153846153846,0.7723076923076924,0.3400923169430792,0.36749116607773846,0.7496503496503496,0.4599999999999999,52,484,166,13
4,3,1,64,64,24,0.0003,0.0001,0.2,0.4599999999999999,39,0.373121732355669,0.8021893491124261,0.9076923076923077,0.7369230769230769,0.8223076923076923,0.39671556084547915,0.4,0.7524475524475525,0.4599999999999999,59,479,171,6
4,3,2,80,48,32,0.0005,0.0005,0.2,0.5249999999999999,11,0.6764968809281925,0.8282011834319527,0.6615384615384615,0.9815384615384616,0.8215384615384616,0.6937819061732104,0.7166666666666666,0.9524475524475524,0.5249999999999999,43,638,12,22
4,3,3,64,16,16,0.001,0.0001,0.2,0.49999999999999994,5,0.4913596805119348,0.7789585798816568,0.4461538461538462,0.9907692307692307,0.7184615384615385,0.5821432438004593,0.58,0.9412587412587412,0.49999999999999994,29,644,6,36
4,3,4,32,64,24,0.0003,0.001,0.2,0.5349999999999999,17,0.4069444013870897,0.794094674556213,0.3076923076923077,0.9769230769230769,0.6423076923076922,0.37921302853198935,0.4,0.916083916083916,0.5349999999999999,20,635,15,45
4,3,5,32,48,48,0.0003,0.001,0.5,0.5249999999999999,14,0.3608124987781724,0.6638343195266272,0.26153846153846155,0.9953846153846154,0.6284615384615385,0.44792888695615984,0.4,0.9286713286713286,0.5249999999999999,17,647,3,48
4,4,0,32,32,32,0.0003,0.0005,0.4,0.5199999999999999,55,0.6195690321809979,0.8660828402366865,0.6,0.9769230769230769,0.7884615384615384,0.6276733044390178,0.6554621848739496,0.9426573426573427,0.5199999999999999,39,635,15,26
4,4,1,48,16,48,0.0005,0.0001,0.4,0.5349999999999999,20,0.5327609832292203,0.8011242603550297,0.24615384615384617,0.9953846153846154,0.6207692307692307,0.4317359688090169,0.38095238095238093,0.9272727272727272,0.5349999999999999,16,647,3,49
4,4,2,64,48,16,0.001,0.0001,0.4,0.6399999999999999,13,0.4105313093748562,0.7014556213017751,0.3230769230769231,0.9846153846153847,0.6538461538461539,0.43433127004753574,0.4375,0.9244755244755245,0.6399999999999999,21,640,10,44
4,4,3,32,32,48,0.001,0.0001,0.2,0.5299999999999999,14,0.5827315493349211,0.8918698224852071,0.5692307692307692,0.9815384615384616,0.7753846153846153,0.6266829397847219,0.6491228070175438,0.9440559440559441,0.5299999999999999,37,638,12,28
4,4,4,32,16,24,0.0005,0.001,0.2,0.5099999999999999,27,0.734128620898049,0.9288284023668638,0.6615384615384615,0.9846153846153847,0.823076923076923,0.7090589788354266,0.7288135593220341,0.9552447552447553,0.5099999999999999,43,640,10,22
4,4,5,80,48,24,0.0003,0.001,0.2,0.61,23,0.36270864445334194,0.7624497041420119,0.26153846153846155,0.9923076923076923,0.6269230769230769,0.4225771273642583,0.39080459770114945,0.9258741258741259,0.61,17,645,5,48
5,0,0,64,64,48,0.0003,0.0005,0.2,0.48999999999999994,49,0.7091211728097623,0.9458007812499999,0.703125,0.9703125,0.83671875,0.6734375,0.703125,0.9460227272727273,0.48999999999999994,45,621,19,19
5,0,1,48,16,16,0.001,0.0005,0.5,0.6499999999999999,17,0.34687752200884786,0.7241577148437501,0.28125,0.9890625,0.63515625,0.4198954915912001,0.4044943820224719,0.9247159090909091,0.6499999999999999,18,633,7,46
5,0,2,32,64,32,0.0003,0.001,0.5,0.48499999999999993,11,0.516988458845673,0.7558349609375001,0.546875,0.96875,0.7578125,0.552344770738994,0.5882352941176472,0.9303977272727273,0.48499999999999993,35,620,20,29
5,0,3,32,16,16,0.0005,0.0001,0.2,0.5249999999999999,16,0.5071696950905761,0.79774169921875,0.484375,0.9796875,0.73203125,0.5511351921262151,0.5740740740740741,0.9346590909090909,0.5249999999999999,31,627,13,33
5,0,4,32,16,48,0.0005,0.0001,0.5,0.5499999999999999,31,0.45350304200867547,0.75687255859375,0.4375,0.9734375,0.70546875,0.4829551308403201,0.5137614678899083,0.9247159090909091,0.5499999999999999,28,623,17,36
5,0,5,64,16,32,0.0005,0.0001,0.5,0.5449999999999999,10,0.33032996069209847,0.632470703125,0.234375,0.9921875,0.61328125,0.3920351010660095,0.35714285714285715,0.9232954545454546,0.5449999999999999,15,635,5,49
5,1,0,48,32,16,0.001,0.0001,0.4,0.49499999999999994,11,0.5170987190808318,0.7991952662721893,0.4307692307692308,0.9876923076923076,0.7092307692307692,0.5501520891753682,0.5544554455445544,0.9370629370629371,0.49499999999999994,28,642,8,37
5,1,1,64,32,16,0.001,0.0005,0.5,0.5149999999999999,17,0.6250530584153811,0.8415029585798817,0.7076923076923077,0.9646153846153847,0.8361538461538462,0.654546692413169,0.6865671641791045,0.9412587412587412,0.5149999999999999,46,627,23,19
5,1,2,64,64,48,0.0003,0.0001,0.4,0.5149999999999999,17,0.30834872798692536,0.7322603550295859,0.24615384615384617,0.9876923076923076,0.6169230769230769,0.37324924971386525,0.3595505617977528,0.9202797202797203,0.5149999999999999,16,642,8,49
5,1,3,64,64,16,0.0003,0.001,0.2,0.5199999999999999,26,0.49490640526995866,0.8051242603550296,0.4153846153846154,0.9892307692307692,0.7023076923076923,0.546566153272645,0.5454545454545455,0.9370629370629371,0.5199999999999999,27,643,7,38
5,1,4,80,64,48,0.0003,0.0001,0.5,0.69,14,0.33093070749730047,0.6976923076923076,0.23076923076923078,0.9907692307692307,0.6107692307692307,0.3772012380428545,0.34883720930232565,0.9216783216783216,0.69,15,644,6,50
5,1,5,48,64,24,0.0005,0.0001,0.2,0.5449999999999999,11,0.3749334855130591,0.6962485207100592,0.3076923076923077,0.9938461538461538,0.6507692307692308,0.4812950851573526,0.4494382022471911,0.9314685314685315,0.5449999999999999,20,646,4,45
5,2,0,32,48,16,0.001,0.0005,0.2,0.48999999999999994,11,0.467615905391489,0.7977633136094675,0.36923076923076925,0.9907692307692307,0.6799999999999999,0.5161904248865194,0.5052631578947369,0.9342657342657342,0.48999999999999994,24,644,6,41
5,2,1,64,48,16,0.0005,0.0005,0.2,0.5149999999999999,9,0.3489171281955262,0.6776568047337277,0.24615384615384617,0.9923076923076923,0.6192307692307693,0.4060152215044614,0.37209302325581395,0.9244755244755245,0.5149999999999999,16,645,5,49
5,2,2,64,32,32,0.001,0.0001,0.2,0.4749999999999999,6,0.46378675246993245,0.6804023668639053,0.49230769230769234,0.8723076923076923,0.6823076923076923,0.285314471813273,0.35555555555555557,0.8377622377622378,0.4749999999999999,32,567,83,33
5,2,3,48,32,24,0.001,0.0005,0.2,0.4799999999999999,13,0.4964965627205248,0.7987337278106509,0.49230769230769234,0.9738461538461538,0.7330769230769231,0.5304048345105328,0.5614035087719299,0.9300699300699301,0.4799999999999999,32,633,17,33
5,2,4,32,32,32,0.0005,0.0005,0.4,0.4749999999999999,48,0.808305294544205,0.9501420118343197,0.6615384615384615,0.9876923076923076,0.8246153846153845,0.7251758342294902,0.7413793103448276,0.958041958041958,0.4749999999999999,43,642,8,22
5,2,5,48,16,32,0.0005,0.0005,0.4,0.5099999999999999,23,0.3344789038971646,0.7098698224852071,0.24615384615384617,0.9861538461538462,0.6161538461538462,0.363565276319023,0.35555555555555557,0.9188811188811189,0.5099999999999999,16,641,9,49
5,3,0,48,64,24,0.001,0.0005,0.4,0.5249999999999999,14,0.3383107646741793,0.6866745562130177,0.24615384615384617,0.9953846153846154,0.6207692307692307,0.4317359688090169,0.38095238095238093,0.9272727272727272,0.5249999999999999,16,647,3,49
5,3,1,48,48,32,0.001,0.0005,0.5,0.5599999999999999,21,0.4741766635251194,0.7755029585798817,0.35384615384615387,0.9953846153846154,0.6746153846153846,0.5363268904665651,0.5054945054945055,0.9370629370629371,0.5599999999999999,23,647,3,42
5,3,2,64,16,16,0.0005,0.0001,0.5,0.5349999999999999,27,0.267709664401664,0.6657514792899408,0.2153846153846154,0.9892307692307692,0.6023076923076923,0.34838725458124753,0.3255813953488372,0.9188811188811189,0.5349999999999999,14,643,7,51
5,3,3,48,48,48,0.0005,0.0001,0.5,0.5299999999999999,8,0.4632593775323604,0.8321301775147929,0.3076923076923077,0.9953846153846154,0.6515384615384616,0.4937979253227259,0.4545454545454545,0.9328671328671329,0.5299999999999999,20,647,3,45
5,3,4,48,64,16,0.0005,0.0001,0.4,0.5049999999999999,21,0.4765786864206109,0.8163431952662722,0.4,0.9876923076923076,0.6938461538461538,0.523705971957059,0.5252525252525253,0.9342657342657342,0.5049999999999999,26,642,8,39
5,3,5,64,48,24,0.0005,0.0001,0.4,0.5599999999999999,19,0.40199287781035303,0.6748284023668638,0.35384615384615387,0.9876923076923076,0.6707692307692308,0.4821077097527647,0.47916666666666663,0.9300699300699301,0.5599999999999999,23,642,8,42
5,4,0,80,64,48,0.0005,0.0005,0.4,0.705,19,0.4807052263073426,0.7773254437869822,0.4153846153846154,0.9861538461538462,0.7007692307692308,0.5279032914513643,0.5346534653465346,0.9342657342657342,0.705,27,641,9,38
5,4,1,32,48,24,0.001,0.0005,0.2,0.7949999999999999,9,0.513106013821248,0.7992899408284024,0.24615384615384617,0.9953846153846154,0.6207692307692307,0.4317359688090169,0.38095238095238093,0.9272727272727272,0.7949999999999999,16,647,3,49
5,4,2,64,16,48,0.0005,0.001,0.5,0.5399999999999999,2,0.47836018578089357,0.7886272189349113,0.26153846153846155,0.9861538461538462,0.6238461538461538,0.3803904377317929,0.37362637362637363,0.9202797202797203,0.5399999999999999,17,641,9,48
5,4,3,80,64,16,0.0005,0.0005,0.2,0.6799999999999999,5,0.32515406190216817,0.6229585798816568,0.15384615384615385,1.0,0.5769230769230769,0.37662178857735473,0.2666666666666667,0.9230769230769231,0.6799999999999999,10,650,0,55
5,4,4,64,64,16,0.0005,0.0001,0.2,0.4799999999999999,23,0.4346571646433934,0.8327218934911244,0.46153846153846156,0.9707692307692307,0.7161538461538461,0.4918935924008571,0.5263157894736843,0.9244755244755245,0.4799999999999999,30,631,19,35
5,4,5,48,48,32,0.001,0.0005,0.5,0.4699999999999999,19,0.5991818613934722,0.7914201183431953,0.6307692307692307,0.9815384615384616,0.8061538461538462,0.6719177942297614,0.6949152542372882,0.9496503496503497,0.4699999999999999,41,638,12,24
6,0,0,64,48,48,0.0005,0.0001,0.2,0.5299999999999999,15,0.30992674347692034,0.6600830078125,0.5,0.878125,0.6890625,0.29938207967349956,0.367816091954023,0.84375,0.5299999999999999,32,562,78,32
6,0,1,80,32,16,0.0003,0.0005,0.4,0.48499999999999993,25,0.5640034621252173,0.81370849609375,0.53125,0.9828125,0.75703125,0.6041529963743928,0.6238532110091743,0.9417613636363636,0.48499999999999993,34,629,11,30
6,0,2,32,16,32,0.0003,0.0005,0.4,0.5499999999999999,24,0.32160269440880834,0.68184814453125,0.234375,0.9890625,0.61171875,0.3691751922605921,0.3488372093023256,0.9204545454545454,0.5499999999999999,15,633,7,49
6,0,3,64,16,24,0.0003,0.0001,0.2,0.5149999999999999,32,0.43439940096623825,0.6692260742187499,0.40625,0.984375,0.6953125,0.5098008169087462,0.52,0.9318181818181818,0.5149999999999999,26,630,10,38
6,0,4,32,48,16,0.0005,0.001,0.2,0.58,4,0.26317085620952657,0.620947265625,0.25,0.984375,0.6171875,0.3572643963184506,0.35555555555555557,0.9176136363636364,0.58,16,630,10,48
6,0,5,64,64,16,0.001,0.0005,0.4,0.48999999999999994,29,0.6240463572766612,0.9011596679687501,0.59375,0.9828125,0.78828125,0.6513398895040415,0.672566371681416,0.9474431818181818,0.48999999999999994,38,629,11,26
6,1,0,64,16,48,0.0005,0.001,0.2,0.5449999999999999,25,0.5590859415389281,0.8652189349112427,0.47692307692307695,0.9861538461538462,0.7315384615384616,0.5792747700869245,0.5904761904761905,0.9398601398601398,0.5449999999999999,31,641,9,34
6,1,1,32,32,16,0.0005,0.0001,0.4,0.49999999999999994,13,0.505182399514104,0.837526627218935,0.2,0.9953846153846154,0.5976923076923077,0.37975643500600387,0.3209876543209877,0.9230769230769231,0.49999999999999994,13,647,3,52
6,1,2,64,16,48,0.0005,0.0001,0.5,0.5499999999999999,12,0.49452915232978395,0.7975384615384615,0.49230769230769234,0.9646153846153847,0.7284615384615385,0.4929503017546495,0.5333333333333333,0.9216783216783216,0.5499999999999999,32,627,23,33
6,1,3,80,16,24,0.001,0.001,0.4,0.4749999999999999,14,0.5927906553283729,0.8088994082840237,0.6153846153846154,0.9723076923076923,0.7938461538461539,0.618823334074387,0.6504065040650407,0.9398601398601398,0.4749999999999999,40,632,18,25
6,1,4,32,64,32,0.0003,0.001,0.5,0.48999999999999994,13,0.5930826272837826,0.8216923076923076,0.5846153846153846,0.9830769230769231,0.7838461538461539,0.6459385608395597,0.6666666666666666,0.9468531468531468,0.48999999999999994,38,639,11,27
6,1,5,48,48,16,0.0005,0.0005,0.4,0.4549999999999999,11,0.3070356127423974,0.6230059171597633,0.49230769230769234,0.7415384615384616,0.6169230769230769,0.14977005028097257,0.24150943396226413,0.7188811188811188,0.4549999999999999,32,482,168,33
6,2,0,64,64,32,0.0005,0.001,0.2,0.5499999999999999,7,0.42150133285904473,0.7696331360946745,0.4,0.9846153846153847,0.6923076923076923,0.5056544937273605,0.5148514851485149,0.9314685314685315,0.5499999999999999,26,640,10,39
6,2,1,80,16,32,0.001,0.0001,0.5,0.49999999999999994,14,0.5683923147048019,0.8188757396449704,0.26153846153846155,0.9923076923076923,0.6269230769230769,0.4225771273642583,0.39080459770114945,0.9258741258741259,0.49999999999999994,17,645,5,48
6,2,2,80,32,48,0.0003,0.001,0.2,0.5599999999999999,25,0.38491117622935284,0.6412189349112426,0.3076923076923077,0.9876923076923076,0.6476923076923077,0.4377678308609983,0.4301075268817205,0.9258741258741259,0.5599999999999999,20,642,8,45
6,2,3,32,64,48,0.001,0.0001,0.4,0.5399999999999999,9,0.5184147154889825,0.7861656804733728,0.35384615384615387,0.9953846153846154,0.6746153846153846,0.5363268904665651,0.5054945054945055,0.9370629370629371,0.5399999999999999,23,647,3,42
6,2,4,64,32,32,0.001,0.001,0.4,0.5199999999999999,30,0.6988127214615145,0.9157278106508875,0.6923076923076923,0.9646153846153847,0.8284615384615385,0.6437559829741825,0.6766917293233082,0.9398601398601398,0.5199999999999999,45,627,23,20
6,2,5,80,48,24,0.0003,0.0001,0.2,0.5249999999999999,23,0.4817562669402708,0.7442130177514794,0.47692307692307695,0.9,0.6884615384615385,0.3178228687100211,0.38509316770186336,0.8615384615384616,0.5249999999999999,31,585,65,34
6,3,0,48,32,32,0.001,0.001,0.2,0.565,19,0.4107393261393834,0.6902840236686391,0.3230769230769231,0.9953846153846154,0.6592307692307693,0.5083065440182244,0.47191011235955055,0.9342657342657342,0.565,21,647,3,44
6,3,1,80,32,48,0.0003,0.001,0.5,0.5249999999999999,13,0.31223153727776115,0.6301538461538462,0.13846153846153847,0.9984615384615385,0.5684615384615385,0.3351933918338457,0.24,0.9202797202797203,0.5249999999999999,9,649,1,56
6,3,2,32,16,16,0.0003,0.0001,0.5,0.5049999999999999,18,0.37337304990086506,0.8152426035502958,0.26153846153846155,0.9923076923076923,0.6269230769230769,0.4225771273642583,0.39080459770114945,0.9258741258741259,0.5049999999999999,17,645,5,48
6,3,3,32,16,24,0.0003,0.0001,0.4,0.4599999999999999,19,0.4179372379416128,0.696923076923077,0.9846153846153847,0.39692307692307693,0.6907692307692308,0.2282019638098292,0.2456813819577735,0.45034965034965035,0.4599999999999999,64,258,392,1
6,3,4,80,16,32,0.001,0.001,0.2,0.5349999999999999,18,0.5262611837934784,0.7403195266272189,0.5230769230769231,0.9784615384615385,0.7507692307692309,0.5761480076652454,0.6017699115044248,0.9370629370629371,0.5349999999999999,34,636,14,31
6,3,5,80,64,24,0.0003,0.001,0.2,0.4499999999999999,39,0.6472471037604,0.8882958579881657,0.6153846153846154,0.9861538461538462,0.8007692307692308,0.6844498029492353,0.7017543859649124,0.9524475524475524,0.4499999999999999,40,641,9,25
6,4,0,32,48,32,0.0005,0.0005,0.5,0.5299999999999999,7,0.3053006634346807,0.6210295857988166,0.23076923076923078,0.9984615384615385,0.6146153846153847,0.44554101429838244,0.37037037037037035,0.9286713286713286,0.5299999999999999,15,649,1,50
6,4,1,80,64,48,0.0005,0.001,0.2,0.49999999999999994,33,0.5267715623803323,0.8763076923076925,0.6923076923076923,0.8876923076923077,0.79,0.44917252244079003,0.4918032786885245,0.8699300699300699,0.49999999999999994,45,577,73,20
6,4,2,32,64,16,0.0003,0.001,0.5,0.5299999999999999,17,0.2525415463280476,0.6977633136094674,0.23076923076923078,0.9707692307692307,0.6007692307692307,0.272243977485614,0.303030303030303,0.9034965034965035,0.5299999999999999,15,631,19,50
6,4,3,32,16,16,0.0003,0.001,0.4,0.5099999999999999,8,0.31815023278751464,0.6563195266272189,0.16923076923076924,0.9984615384615385,0.5838461538461539,0.3752824130186493,0.28571428571428575,0.9230769230769231,0.5099999999999999,11,649,1,54
6,4,4,80,16,24,0.0003,0.001,0.4,0.5149999999999999,26,0.24675430015144173,0.6845680473372782,0.2153846153846154,0.9784615384615385,0.5969230769230769,0.2872851390025301,0.3010752688172043,0.9090909090909091,0.5149999999999999,14,636,14,51
6,4,5,80,48,16,0.0003,0.001,0.4,0.5049999999999999,9,0.3333543309529667,0.6637869822485207,0.26153846153846155,0.9861538461538462,0.6238461538461538,0.3803904377317929,0.37362637362637363,0.9202797202797203,0.5049999999999999,17,641,9,48
7,0,0,64,32,32,0.0003,0.0001,0.4,0.5049999999999999,32,0.6565305928919323,0.84556884765625,0.59375,0.990625,0.7921875,0.6940220937885672,0.7037037037037037,0.9545454545454546,0.5049999999999999,38,634,6,26
7,0,1,64,48,16,0.0005,0.0005,0.2,0.4749999999999999,17,0.3750716775850388,0.77950439453125,0.25,0.9828125,0.61640625,0.3485058335107577,0.3516483516483516,0.9161931818181818,0.4749999999999999,16,629,11,48
7,0,2,80,16,32,0.0003,0.001,0.2,0.48499999999999993,7,0.3130091981576329,0.63387451171875,0.5,0.7390625,0.61953125,0.15262272505689065,0.24334600760456274,0.7173295454545454,0.48499999999999993,32,473,167,32
7,0,3,64,64,32,0.0005,0.0001,0.5,0.5049999999999999,24,0.5670253653673104,0.851513671875,0.671875,0.946875,0.809375,0.5699228281751731,0.6099290780141843,0.921875,0.5049999999999999,43,606,34,21
7,0,4,32,32,32,0.0003,0.0005,0.4,0.4649999999999999,5,0.4789006585538218,0.74237060546875,0.21875,0.996875,0.6078125,0.41593443412198045,0.35,0.9261363636363636,0.4649999999999999,14,638,2,50
7,0,5,64,64,48,0.0005,0.0005,0.5,0.6699999999999999,46,0.5850962780345479,0.8610107421875,0.421875,0.9875,0.7046875,0.5414448288322912,0.5454545454545455,0.9360795454545454,0.6699999999999999,27,632,8,37
7,1,0,80,32,48,0.0003,0.001,0.5,0.48999999999999994,24,0.5586274528997911,0.7941775147928994,0.3230769230769231,0.9953846153846154,0.6592307692307693,0.5083065440182244,0.47191011235955055,0.9342657342657342,0.48999999999999994,21,647,3,44
7,1,1,64,32,32,0.0005,0.0005,0.5,0.4799999999999999,32,0.6599197010188841,0.8866508875739645,0.7230769230769231,0.9723076923076923,0.8476923076923077,0.6953846153846154,0.723076923076923,0.9496503496503497,0.4799999999999999,47,632,18,18
7,1,2,32,32,16,0.0003,0.001,0.2,0.49999999999999994,13,0.3301595766134802,0.7067100591715977,0.24615384615384617,0.9892307692307692,0.6176923076923078,0.3835080333724724,0.36363636363636365,0.9216783216783216,0.49999999999999994,16,643,7,49
7,1,3,48,64,16,0.0005,0.0005,0.5,0.4799999999999999,18,0.48137898399407625,0.8256449704142012,0.4,0.9861538461538462,0.6930769230769231,0.5144998387109694,0.52,0.9328671328671329,0.4799999999999999,26,641,9,39
7,1,4,32,32,24,0.0003,0.0005,0.2,0.5199999999999999,35,0.6183463099506351,0.8178343195266273,0.6307692307692307,0.9815384615384616,0.8061538461538462,0.6719177942297614,0.6949152542372882,0.9496503496503497,0.5199999999999999,41,638,12,24
7,1,5,64,64,32,0.0003,0.001,0.4,0.5249999999999999,13,0.3937201939163347,0.6956923076923078,0.3076923076923077,0.9907692307692307,0.6492307692307693,0.45835866409917897,0.4395604395604395,0.9286713286713286,0.5249999999999999,20,644,6,45
7,2,0,48,32,16,0.001,0.0001,0.5,0.5049999999999999,13,0.5617875095747841,0.8280473372781066,0.5538461538461539,0.9861538461538462,0.77,0.639239286708539,0.6545454545454547,0.9468531468531468,0.5049999999999999,36,641,9,29
7,2,1,64,32,16,0.0003,0.0001,0.5,0.5049999999999999,21,0.4978838946893775,0.8147100591715976,0.47692307692307695,0.9846153846153847,0.7307692307692308,0.5706888376682137,0.5849056603773585,0.9384615384615385,0.5049999999999999,31,640,10,34
7,2,2,64,32,16,0.0003,0.001,0.5,0.5049999999999999,15,0.5615154766536989,0.8277633136094675,0.4307692307692308,0.9953846153846154,0.7130769230769232,0.6015488090158371,0.5833333333333334,0.9440559440559441,0.5049999999999999,28,647,3,37
7,2,3,32,16,24,0.0005,0.0001,0.4,0.49499999999999994,15,0.45693247852859475,0.7787455621301775,0.3230769230769231,0.9938461538461538,0.6584615384615384,0.4959897147133691,0.4666666666666667,0.9328671328671329,0.49499999999999994,21,646,4,44
7,2,4,64,64,24,0.0005,0.0005,0.2,0.5349999999999999,10,0.3433248204830788,0.6364615384615384,0.26153846153846155,0.9923076923076923,0.6269230769230769,0.4225771273642583,0.39080459770114945,0.9258741258741259,0.5349999999999999,17,645,5,48
7,2,5,48,16,48,0.001,0.001,0.4,0.5249999999999999,18,0.5979691563577605,0.7995384615384615,0.49230769230769234,0.9953846153846154,0.7438461538461538,0.6497866488899493,0.64,0.9496503496503497,0.5249999999999999,32,647,3,33
7,3,0,48,16,16,0.001,0.0001,0.2,0.705,33,0.4276937755012912,0.7632071005917159,0.36923076923076925,0.9907692307692307,0.6799999999999999,0.5161904248865194,0.5052631578947369,0.9342657342657342,0.705,24,644,6,41
7,3,1,64,64,32,0.0005,0.0005,0.5,0.5349999999999999,19,0.511295770857468,0.8349940828402367,0.49230769230769234,0.9815384615384616,0.736923076923077,0.5668434311252412,0.5871559633027523,0.9370629370629371,0.5349999999999999,32,638,12,33
7,3,2,48,16,16,0.0005,0.0001,0.5,0.5099999999999999,28,0.2729817659128772,0.7043313609467456,0.23076923076923078,0.9861538461538462,0.6084615384615385,0.34623779085299344,0.33707865168539325,0.9174825174825175,0.5099999999999999,15,641,9,50
7,3,3,32,16,32,0.0005,0.0001,0.2,0.5299999999999999,31,0.6073713769642293,0.9077159763313609,0.47692307692307695,0.9861538461538462,0.7315384615384616,0.5792747700869245,0.5904761904761905,0.9398601398601398,0.5299999999999999,31,641,9,34
7,3,4,48,48,32,0.0003,0.001,0.2,0.49999999999999994,15,0.4977877086896684,0.8285917159763314,0.6153846153846154,0.9584615384615385,0.786923076923077,0.5660879723226141,0.606060606060606,0.9272727272727272,0.49999999999999994,40,623,27,25
7,3,5,80,16,48,0.0005,0.001,0.4,0.5099999999999999,9,0.505511589179876,0.7910295857988165,0.38461538461538464,0.9892307692307692,0.686923076923077,0.519781637055042,0.5154639175257733,0.9342657342657342,0.5099999999999999,25,643,7,40
