bootstrap_iteration,pr_auc,roc_auc,precision,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
1936,0.8486007879533181,0.9908702941624752,0.8947368421052632,0.6296296296296297,0.9925925925925926,0.8111111111111111,0.7309877234771388,0.7391304347826088,0.9595959595959596,0.5,51,804,6,30
1937,0.9066073641694044,0.9787227556774882,0.9047619047619048,0.7037037037037037,0.9925925925925926,0.8481481481481481,0.7808968318374553,0.7916666666666667,0.9663299663299664,0.5,57,804,6,24
1938,0.8276003374209289,0.9910531931108063,0.875,0.691358024691358,0.9901234567901235,0.8407407407407408,0.7587458626968672,0.7724137931034484,0.9629629629629629,0.5,56,802,8,25
1939,0.8940912386878096,0.9927754915409236,0.8695652173913043,0.7407407407407407,0.9888888888888889,0.8648148148148148,0.7847422344211447,0.7999999999999999,0.9663299663299664,0.5,60,801,9,21
1940,0.8158142523518496,0.9832495046486815,0.8309859154929577,0.7283950617283951,0.9851851851851852,0.8567901234567901,0.7575158736728683,0.7763157894736843,0.9618406285072951,0.5,59,798,12,22
1941,0.9009466348893738,0.9879743941472336,0.8985507246376812,0.7654320987654321,0.991358024691358,0.8783950617283951,0.8139542972929977,0.8266666666666668,0.9708193041526375,0.5,62,803,7,19
1942,0.8714682107118067,0.9850480109739369,0.8666666666666667,0.6419753086419753,0.9901234567901235,0.8160493827160493,0.7250931859832958,0.7375886524822695,0.9584736251402918,0.5,52,802,8,29
1943,0.7945199114406387,0.9862673372961438,0.8524590163934426,0.6419753086419753,0.9888888888888889,0.8154320987654321,0.7181529295761034,0.7323943661971831,0.957351290684624,0.5,52,801,9,29
1944,0.8769649824386481,0.9866178936137784,0.8833333333333333,0.654320987654321,0.991358024691358,0.8228395061728395,0.7406713599009056,0.75177304964539,0.9607182940516273,0.5,53,803,7,28
1945,0.8366475350118658,0.990321597317482,0.890625,0.7037037037037037,0.991358024691358,0.8475308641975309,0.7738657983665511,0.7862068965517242,0.9652076318742986,0.5,57,803,7,24
1946,0.8560702729542397,0.9878829446730681,0.9180327868852459,0.691358024691358,0.9938271604938271,0.8425925925925926,0.7799899724358854,0.7887323943661971,0.9663299663299664,0.5,56,805,5,25
1947,0.8845320118293165,0.9903825636335924,0.85,0.6296296296296297,0.9888888888888889,0.8092592592592593,0.7095150120656859,0.723404255319149,0.9562289562289562,0.5,51,801,9,30
1948,0.8662671747519888,0.989437585733882,0.8360655737704918,0.6296296296296297,0.9876543209876543,0.808641975308642,0.702693668861158,0.7183098591549297,0.9551066217732884,0.5,51,800,10,30
1949,0.8351880134552929,0.9899710409998475,0.8636363636363636,0.7037037037037037,0.9888888888888889,0.8462962962962963,0.7602631123499285,0.7755102040816326,0.9629629629629629,0.5,57,801,9,24
1950,0.9076930035105923,0.9862520957171163,0.9,0.6666666666666666,0.9925925925925926,0.8296296296296296,0.7562495338185156,0.7659574468085106,0.9629629629629629,0.5,54,804,6,27
1951,0.7882985547499359,0.9872275567748819,0.8153846153846154,0.654320987654321,0.9851851851851852,0.8197530864197531,0.7069408174849833,0.726027397260274,0.9551066217732884,0.5,53,798,12,28
1952,0.7762204151668903,0.9848803536046336,0.828125,0.654320987654321,0.9864197530864197,0.8203703703703704,0.7133860556878153,0.7310344827586207,0.9562289562289562,0.5,53,799,11,28
1953,0.8743490299860857,0.9945739978661788,0.9076923076923077,0.7283950617283951,0.9925925925925926,0.8604938271604938,0.7970143579367378,0.8082191780821918,0.9685746352413019,0.5,59,804,6,22
1954,0.935636797696076,0.9808565767413504,0.9272727272727272,0.6296296296296297,0.9950617283950617,0.8123456790123457,0.7462185372015077,0.7499999999999999,0.9618406285072951,0.5,51,806,4,30
1955,0.9001738856773905,0.9929888736473098,0.9032258064516129,0.691358024691358,0.9925925925925926,0.8419753086419752,0.7727458025338414,0.7832167832167831,0.9652076318742986,0.5,56,804,6,25
1956,0.8807438345313148,0.9857643651882335,0.890625,0.7037037037037037,0.991358024691358,0.8475308641975309,0.7738657983665511,0.7862068965517242,0.9652076318742986,0.5,57,803,7,24
1957,0.905106339167465,0.9848041457094956,0.9137931034482759,0.654320987654321,0.9938271604938271,0.8240740740740741,0.7553057761038383,0.7625899280575539,0.9629629629629629,0.5,53,805,5,28
1958,0.8133690060866916,0.9836000609663161,0.8305084745762712,0.6049382716049383,0.9876543209876543,0.7962962962962963,0.6850993704034831,0.7,0.9528619528619529,0.5,49,800,10,32
1959,0.8025971722703195,0.984529797286999,0.8571428571428571,0.7407407407407407,0.9876543209876543,0.8641975308641975,0.7782720125773266,0.794701986754967,0.9652076318742986,0.5,60,800,10,21
1960,0.8364993871089458,0.9825636335924403,0.8059701492537313,0.6666666666666666,0.9839506172839506,0.8253086419753086,0.7092667616815264,0.7297297297297297,0.9551066217732884,0.5,54,797,13,27
1961,0.8666022220670547,0.9795153177869227,0.8245614035087719,0.5802469135802469,0.9876543209876543,0.7839506172839505,0.6671713349196109,0.6811594202898551,0.9506172839506173,0.5,47,800,10,34
1962,0.8528055355071396,0.9770766651425088,0.8571428571428571,0.6666666666666666,0.9888888888888889,0.8277777777777777,0.7352060597618595,0.75,0.9595959595959596,0.5,54,801,9,27
1963,0.8512859329485815,0.9847279378143575,0.8888888888888888,0.691358024691358,0.991358024691358,0.841358024691358,0.7656665744789234,0.7777777777777778,0.9640852974186308,0.5,56,803,7,25
1964,0.9001992915750188,0.9857491236092057,0.8840579710144928,0.7530864197530864,0.9901234567901235,0.8716049382716049,0.7993482658570712,0.8133333333333332,0.9685746352413019,0.5,61,802,8,20
1965,0.9090208228818158,0.9922572778539857,0.8472222222222222,0.7530864197530864,0.9864197530864197,0.8697530864197531,0.7800431425893298,0.7973856209150327,0.9652076318742986,0.5,61,799,11,20
1966,0.7761778201403097,0.98818777625362,0.8529411764705882,0.7160493827160493,0.9876543209876543,0.8518518518518519,0.7619394879445857,0.7785234899328859,0.9629629629629629,0.5,58,800,10,23
1967,0.8463609591402559,0.9922420362749582,0.8888888888888888,0.7901234567901234,0.9901234567901235,0.8901234567901235,0.823017138758692,0.8366013071895425,0.9719416386083053,0.5,64,802,8,17
1968,0.8658284170890768,0.9921658283798201,0.8666666666666667,0.6419753086419753,0.9901234567901235,0.8160493827160493,0.7250931859832958,0.7375886524822695,0.9584736251402918,0.5,52,802,8,29
1969,0.7947856058053415,0.9739064167047706,0.8208955223880597,0.6790123456790124,0.9851851851851852,0.8320987654320988,0.7240711912422413,0.7432432432432432,0.957351290684624,0.5,55,798,12,26
1970,0.818122880187388,0.9810852004267641,0.8181818181818182,0.6666666666666666,0.9851851851851852,0.825925925925926,0.7155417527999327,0.7346938775510203,0.9562289562289562,0.5,54,798,12,27
1971,0.7929654509533246,0.9813290656912056,0.8,0.691358024691358,0.9827160493827161,0.837037037037037,0.7202313879105429,0.7417218543046357,0.9562289562289562,0.5,56,796,14,25
1972,0.9385045305520217,0.994573997866179,0.8656716417910447,0.7160493827160493,0.9888888888888889,0.8524691358024692,0.7684844799243862,0.7837837837837838,0.9640852974186308,0.5,58,801,9,23
1973,0.8656190159816698,0.9905959457399787,0.8307692307692308,0.6666666666666666,0.9864197530864197,0.8265432098765432,0.7219530742269423,0.7397260273972603,0.957351290684624,0.5,54,799,11,27
1974,0.7716496759853904,0.9729919219631153,0.8142857142857143,0.7037037037037037,0.9839506172839506,0.8438271604938272,0.7347415440772388,0.7549668874172185,0.9584736251402918,0.5,57,797,13,24
1975,0.7801299619815434,0.9864349946654474,0.803030303030303,0.654320987654321,0.9839506172839506,0.8191358024691358,0.7006346329499341,0.7210884353741497,0.9539842873176206,0.5,53,797,13,28
1976,0.7912918325328775,0.9895442767870752,0.859375,0.6790123456790124,0.9888888888888889,0.8339506172839506,0.7436259270271832,0.7586206896551724,0.9607182940516273,0.5,55,801,9,26
1977,0.853450372742198,0.9931412894375857,0.8970588235294118,0.7530864197530864,0.991358024691358,0.8722222222222222,0.806051774088746,0.8187919463087249,0.9696969696969697,0.5,61,803,7,20
1978,0.8290908244389515,0.9781588172534674,0.8571428571428571,0.7407407407407407,0.9876543209876543,0.8641975308641975,0.7782720125773266,0.794701986754967,0.9652076318742986,0.5,60,800,10,21
1979,0.8395859471937746,0.9775796372504191,0.835820895522388,0.691358024691358,0.9864197530864197,0.8388888888888888,0.7388756208029563,0.7567567567567567,0.9595959595959596,0.5,56,799,11,25
1980,0.8769179812133113,0.9717573540618808,0.896551724137931,0.6419753086419753,0.9925925925925926,0.817283950617284,0.7394803217473769,0.7482014388489209,0.9607182940516273,0.5,52,804,6,29
1981,0.9045330532621563,0.9932784636488341,0.8732394366197183,0.7654320987654321,0.9888888888888889,0.8771604938271604,0.800765049851423,0.8157894736842104,0.9685746352413019,0.5,62,801,9,19
1982,0.7710160375761943,0.9734034445968602,0.8,0.6419753086419753,0.9839506172839506,0.8129629629629629,0.6919285607430241,0.7123287671232877,0.9528619528619529,0.5,52,797,13,29
1983,0.8988308197064195,0.98427069044353,0.8983050847457628,0.654320987654321,0.9925925925925926,0.8234567901234568,0.7479001460238024,0.7571428571428572,0.9618406285072951,0.5,53,804,6,28
1984,0.7947556967471227,0.9702179545800945,0.8412698412698413,0.654320987654321,0.9876543209876543,0.8209876543209876,0.7199758024033276,0.7361111111111113,0.957351290684624,0.5,53,800,10,28
1985,0.7944600324765173,0.9882639841487578,0.8333333333333334,0.6790123456790124,0.9864197530864197,0.832716049382716,0.7304488726499313,0.7482993197278912,0.9584736251402918,0.5,55,799,11,26
1986,0.7810135272681862,0.982014936747447,0.8305084745762712,0.6049382716049383,0.9876543209876543,0.7962962962962963,0.6850993704034831,0.7,0.9528619528619529,0.5,49,800,10,32
1987,0.8164987597031214,0.9776101204084743,0.8591549295774648,0.7530864197530864,0.9876543209876543,0.8703703703703703,0.7863486577919049,0.8026315789473684,0.9663299663299664,0.5,61,800,10,20
1988,0.7792278445663204,0.986114921505868,0.7857142857142857,0.6790123456790124,0.9814814814814815,0.8302469135802469,0.7057212317438469,0.728476821192053,0.9539842873176206,0.5,55,795,15,26
1989,0.8593654495093934,0.9795305593659503,0.8955223880597015,0.7407407407407407,0.991358024691358,0.8660493827160494,0.7980933390458161,0.8108108108108107,0.9685746352413019,0.5,60,803,7,21
1990,0.8897097188556999,0.9871361073007163,0.8857142857142857,0.7654320987654321,0.9901234567901235,0.8777777777777778,0.8072923249107185,0.8211920529801325,0.9696969696969697,0.5,62,802,8,19
1991,0.8599044729232079,0.9853528425544886,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
1992,0.821090641155696,0.9761164456637708,0.864406779661017,0.6296296296296297,0.9901234567901235,0.8098765432098766,0.7164997582136428,0.7285714285714285,0.957351290684624,0.5,51,802,8,30
1993,0.8526138134133671,0.9710257582685566,0.8461538461538461,0.6790123456790124,0.9876543209876543,0.8333333333333333,0.7369653309689015,0.7534246575342466,0.9595959595959596,0.5,55,800,10,26
1994,0.864528299096898,0.9923792104862064,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
1995,0.8008928988421053,0.9664380429812528,0.864406779661017,0.6296296296296297,0.9901234567901235,0.8098765432098766,0.7164997582136428,0.7285714285714285,0.957351290684624,0.5,51,802,8,30
1996,0.9318956017098606,0.9882182594116751,0.9047619047619048,0.7037037037037037,0.9925925925925926,0.8481481481481481,0.7808968318374553,0.7916666666666667,0.9663299663299664,0.5,57,804,6,24
1997,0.8112198026673412,0.9835848193872885,0.8529411764705882,0.7160493827160493,0.9876543209876543,0.8518518518518519,0.7619394879445857,0.7785234899328859,0.9629629629629629,0.5,58,800,10,23
1998,0.8348277210032551,0.9835238530711782,0.8852459016393442,0.6666666666666666,0.991358024691358,0.8290123456790124,0.7490714510059944,0.7605633802816901,0.9618406285072951,0.5,54,803,7,27
1999,0.8293847933958203,0.9910227099527511,0.863013698630137,0.7777777777777778,0.9876543209876543,0.882716049382716,0.8023310647660952,0.8181818181818182,0.9685746352413019,0.5,63,800,10,18
2000,0.9159067778007792,0.9924249352232892,0.896551724137931,0.6419753086419753,0.9925925925925926,0.817283950617284,0.7394803217473769,0.7482014388489209,0.9607182940516273,0.5,52,804,6,29
2001,0.8911269482052153,0.986297820454199,0.8947368421052632,0.6296296296296297,0.9925925925925926,0.8111111111111111,0.7309877234771388,0.7391304347826088,0.9595959595959596,0.5,51,804,6,30
2002,0.9118582242900135,0.9839506172839506,0.9298245614035088,0.654320987654321,0.9950617283950617,0.8246913580246913,0.7628959177559028,0.7681159420289856,0.9640852974186308,0.5,53,806,4,28
2003,0.8071018086708402,0.9905654625819235,0.8833333333333333,0.654320987654321,0.991358024691358,0.8228395061728395,0.7406713599009056,0.75177304964539,0.9607182940516273,0.5,53,803,7,28
2004,0.8580209298172753,0.9929126657521719,0.8688524590163934,0.654320987654321,0.9901234567901235,0.8222222222222222,0.733612190291049,0.7464788732394366,0.9595959595959596,0.5,53,802,8,28
2005,0.8777014600263898,0.9847889041304678,0.821917808219178,0.7407407407407407,0.9839506172839506,0.8623456790123456,0.7596263468027386,0.7792207792207793,0.9618406285072951,0.5,60,797,13,21
2006,0.8768482361757972,0.9923792104862064,0.8235294117647058,0.691358024691358,0.9851851851851852,0.8382716049382716,0.7325312971818122,0.7516778523489933,0.9584736251402918,0.5,56,798,12,25
2007,0.7861686984342646,0.9748361530254535,0.8245614035087719,0.5802469135802469,0.9876543209876543,0.7839506172839505,0.6671713349196109,0.6811594202898551,0.9506172839506173,0.5,47,800,10,34
2008,0.7981033362349803,0.9662551440329218,0.8571428571428571,0.5925925925925926,0.9901234567901235,0.7913580246913581,0.6902473490774657,0.7007299270072992,0.9539842873176206,0.5,48,802,8,33
2009,0.9602995919666951,0.983569577808261,0.9661016949152542,0.7037037037037037,0.9975308641975309,0.8506172839506173,0.8107009216441217,0.8142857142857142,0.9708193041526375,0.5,57,808,2,24
2010,0.8510301406690506,0.9821216278006402,0.7971014492753623,0.6790123456790124,0.9827160493827161,0.8308641975308642,0.7117120772415119,0.7333333333333334,0.9551066217732884,0.5,55,796,14,26
2011,0.8325288493636074,0.9854747751867093,0.8636363636363636,0.7037037037037037,0.9888888888888889,0.8462962962962963,0.7602631123499285,0.7755102040816326,0.9629629629629629,0.5,57,801,9,24
2012,0.837799644603747,0.9702789208962048,0.8813559322033898,0.6419753086419753,0.991358024691358,0.8166666666666667,0.7321999521187226,0.7428571428571428,0.9595959595959596,0.5,52,803,7,29
2013,0.8486975038364124,0.9842402072854747,0.8360655737704918,0.6296296296296297,0.9876543209876543,0.808641975308642,0.702693668861158,0.7183098591549297,0.9551066217732884,0.5,51,800,10,30
2014,0.834598864137916,0.9898491083676269,0.8714285714285714,0.7530864197530864,0.9888888888888889,0.8709876543209877,0.7927821687440225,0.8079470198675497,0.9674523007856342,0.5,61,801,9,20
2015,0.934175797081636,0.9940253010211859,0.9180327868852459,0.691358024691358,0.9938271604938271,0.8425925925925926,0.7799899724358854,0.7887323943661971,0.9663299663299664,0.5,56,805,5,25
2016,0.7876630829314567,0.9880963267794545,0.819672131147541,0.6172839506172839,0.9864197530864197,0.8018518518518518,0.6872344081462125,0.704225352112676,0.9528619528619529,0.5,50,799,11,31
2017,0.931173195559578,0.9896509678402682,0.9354838709677419,0.7160493827160493,0.9950617283950617,0.8555555555555555,0.8034324589521528,0.811188811188811,0.9696969696969697,0.5,58,806,4,23
2018,0.804367840895418,0.9894375857338821,0.8571428571428571,0.6666666666666666,0.9888888888888889,0.8277777777777777,0.7352060597618595,0.75,0.9595959595959596,0.5,54,801,9,27
2019,0.8482953447420186,0.9900320073159579,0.8461538461538461,0.8148148148148148,0.9851851851851852,0.8999999999999999,0.8137339425891001,0.830188679245283,0.9696969696969697,0.5,66,798,12,15
2020,0.8969739721617118,0.9938576436518823,0.9076923076923077,0.7283950617283951,0.9925925925925926,0.8604938271604938,0.7970143579367378,0.8082191780821918,0.9685746352413019,0.5,59,804,6,22
2021,0.822342860704079,0.969532083523853,0.8833333333333333,0.654320987654321,0.991358024691358,0.8228395061728395,0.7406713599009056,0.75177304964539,0.9607182940516273,0.5,53,803,7,28
2022,0.7593874889088772,0.9801097393689986,0.85,0.6296296296296297,0.9888888888888889,0.8092592592592593,0.7095150120656859,0.723404255319149,0.9562289562289562,0.5,51,801,9,30
2023,0.7900380254963458,0.9729766803840878,0.7857142857142857,0.6790123456790124,0.9814814814814815,0.8302469135802469,0.7057212317438469,0.728476821192053,0.9539842873176206,0.5,55,795,15,26
2024,0.9026418485005947,0.9857338820301783,0.8955223880597015,0.7407407407407407,0.991358024691358,0.8660493827160494,0.7980933390458161,0.8108108108108107,0.9685746352413019,0.5,60,803,7,21
2025,0.9094434905580167,0.995534217344917,0.9104477611940298,0.7530864197530864,0.9925925925925926,0.8728395061728396,0.8128977686065312,0.8243243243243243,0.9708193041526375,0.5,61,804,6,20
2026,0.909911325485259,0.9791647614692882,0.9215686274509803,0.5802469135802469,0.9950617283950617,0.7876543209876543,0.7119691660252441,0.7121212121212122,0.957351290684624,0.5,47,806,4,34
2027,0.7772980070625398,0.9877914951989026,0.8289473684210527,0.7777777777777778,0.9839506172839506,0.8808641975308642,0.7839702158385384,0.802547770700637,0.9652076318742986,0.5,63,797,13,18
2028,0.8039845170597651,0.9898643499466545,0.8852459016393442,0.6666666666666666,0.991358024691358,0.8290123456790124,0.7490714510059944,0.7605633802816901,0.9618406285072951,0.5,54,803,7,27
2029,0.7519740051576778,0.9705685108977289,0.8108108108108109,0.7407407407407407,0.9827160493827161,0.8617283950617284,0.7536517776917466,0.7741935483870969,0.9607182940516273,0.5,60,796,14,21
2030,0.788314210693904,0.9737997256515775,0.7846153846153846,0.6296296296296297,0.9827160493827161,0.8061728395061729,0.6769163040010651,0.6986301369863014,0.9506172839506173,0.5,51,796,14,30
2031,0.8391307770713945,0.9925163846974546,0.8985507246376812,0.7654320987654321,0.991358024691358,0.8783950617283951,0.8139542972929977,0.8266666666666668,0.9708193041526375,0.5,62,803,7,19
2032,0.8514628558014493,0.9847889041304678,0.875,0.691358024691358,0.9901234567901235,0.8407407407407408,0.7587458626968672,0.7724137931034484,0.9629629629629629,0.5,56,802,8,25
2033,0.8512614324008854,0.9835390946502058,0.8490566037735849,0.5555555555555556,0.9901234567901235,0.7728395061728395,0.6632271942276996,0.6716417910447762,0.9506172839506173,0.5,45,802,8,36
2034,0.8787247022912995,0.9854900167657369,0.8709677419354839,0.6666666666666666,0.9901234567901235,0.828395061728395,0.74205914611553,0.7552447552447552,0.9607182940516273,0.5,54,802,8,27
2035,0.8462083196720421,0.9825179088553574,0.8666666666666667,0.6419753086419753,0.9901234567901235,0.8160493827160493,0.7250931859832958,0.7375886524822695,0.9584736251402918,0.5,52,802,8,29
2036,0.8773659602529023,0.9937814357567444,0.8783783783783784,0.8024691358024691,0.9888888888888889,0.895679012345679,0.8243870127993337,0.8387096774193549,0.9719416386083053,0.5,65,801,9,16
2037,0.7899884243252047,0.9793019356805364,0.8285714285714286,0.7160493827160493,0.9851851851851852,0.8506172839506172,0.7492517002439347,0.7682119205298013,0.9607182940516273,0.5,58,798,12,23
2038,0.8506387726186647,0.9782502667276329,0.8709677419354839,0.6666666666666666,0.9901234567901235,0.828395061728395,0.74205914611553,0.7552447552447552,0.9607182940516273,0.5,54,802,8,27
2039,0.8333804436567605,0.9832495046486815,0.8636363636363636,0.7037037037037037,0.9888888888888889,0.8462962962962963,0.7602631123499285,0.7755102040816326,0.9629629629629629,0.5,57,801,9,24
2040,0.9050936421256723,0.9881725346745922,0.9014084507042254,0.7901234567901234,0.991358024691358,0.8907407407407407,0.8295978339704596,0.8421052631578947,0.9730639730639731,0.5,64,803,7,17
2041,0.9116229198781012,0.9802621551592745,0.8939393939393939,0.7283950617283951,0.991358024691358,0.8598765432098765,0.7900773520499257,0.8027210884353742,0.9674523007856342,0.5,59,803,7,22
2042,0.8676646884610142,0.9909312604785856,0.8524590163934426,0.6419753086419753,0.9888888888888889,0.8154320987654321,0.7181529295761034,0.7323943661971831,0.957351290684624,0.5,52,801,9,29
2043,0.8172837830541969,0.984895595183661,0.8309859154929577,0.7283950617283951,0.9851851851851852,0.8567901234567901,0.7575158736728683,0.7763157894736843,0.9618406285072951,0.5,59,798,12,22
2044,0.8321648672981159,0.9895137936290199,0.821917808219178,0.7407407407407407,0.9839506172839506,0.8623456790123456,0.7596263468027386,0.7792207792207793,0.9618406285072951,0.5,60,797,13,21
2045,0.8815599268857628,0.9851394604481023,0.8620689655172413,0.6172839506172839,0.9901234567901235,0.8037037037037037,0.7078294130344542,0.7194244604316548,0.9562289562289562,0.5,50,802,8,31
2046,0.8013381103581634,0.9802926383173296,0.8507462686567164,0.7037037037037037,0.9876543209876543,0.845679012345679,0.7536800503636713,0.7702702702702703,0.9618406285072951,0.5,57,800,10,24
2047,0.8091847773305518,0.9897881420515166,0.8428571428571429,0.7283950617283951,0.9864197530864197,0.8574074074074074,0.7637618564106307,0.7814569536423841,0.9629629629629629,0.5,59,799,11,22
2048,0.8096962940610031,0.9800335314738606,0.8142857142857143,0.7037037037037037,0.9839506172839506,0.8438271604938272,0.7347415440772388,0.7549668874172185,0.9584736251402918,0.5,57,797,13,24
2049,0.9549064518341482,0.9847279378143576,0.9516129032258065,0.7283950617283951,0.9962962962962963,0.8623456790123457,0.8187757871613085,0.8251748251748251,0.9719416386083053,0.5,59,807,3,22
2050,0.8796798626139232,0.9884468830970887,0.9393939393939394,0.7654320987654321,0.9950617283950617,0.8802469135802469,0.8347987115999215,0.8435374149659863,0.9741863075196409,0.5,62,806,4,19
2051,0.8243089896569762,0.9852156683432404,0.8591549295774648,0.7530864197530864,0.9876543209876543,0.8703703703703703,0.7863486577919049,0.8026315789473684,0.9663299663299664,0.5,61,800,10,20
2052,0.8170492231416872,0.9867855509830818,0.873015873015873,0.6790123456790124,0.9901234567901235,0.8345679012345679,0.7504363171203915,0.7638888888888891,0.9618406285072951,0.5,55,802,8,26
2053,0.8862341027518708,0.9917695473251029,0.8656716417910447,0.7160493827160493,0.9888888888888889,0.8524691358024692,0.7684844799243862,0.7837837837837838,0.9640852974186308,0.5,58,801,9,23
2054,0.8078337335679167,0.9826093583295228,0.8507462686567164,0.7037037037037037,0.9876543209876543,0.845679012345679,0.7536800503636713,0.7702702702702703,0.9618406285072951,0.5,57,800,10,24
2055,0.7687516321984349,0.9674439871970735,0.8636363636363636,0.7037037037037037,0.9888888888888889,0.8462962962962963,0.7602631123499285,0.7755102040816326,0.9629629629629629,0.5,57,801,9,24
2056,0.8654294194787608,0.9913732662703856,0.8412698412698413,0.654320987654321,0.9876543209876543,0.8209876543209876,0.7199758024033276,0.7361111111111113,0.957351290684624,0.5,53,800,10,28
2057,0.9377470143992428,0.9864654778235025,0.9016393442622951,0.6790123456790124,0.9925925925925926,0.8358024691358025,0.7645307117209399,0.7746478873239437,0.9640852974186308,0.5,55,804,6,26
2058,0.8260628255507444,0.9764212772443225,0.8939393939393939,0.7283950617283951,0.991358024691358,0.8598765432098765,0.7900773520499257,0.8027210884353742,0.9674523007856342,0.5,59,803,7,22
2059,0.9027220829520113,0.9948331047096478,0.9298245614035088,0.654320987654321,0.9950617283950617,0.8246913580246913,0.7628959177559028,0.7681159420289856,0.9640852974186308,0.5,53,806,4,28
2060,0.8652273241133583,0.9906721536351166,0.8615384615384616,0.691358024691358,0.9888888888888889,0.8401234567901235,0.7519775877108605,0.7671232876712328,0.9618406285072951,0.5,56,801,9,25
2061,0.8336725292573528,0.9730224051211704,0.9137931034482759,0.654320987654321,0.9938271604938271,0.8240740740740741,0.7553057761038383,0.7625899280575539,0.9629629629629629,0.5,53,805,5,28
2062,0.8624378806109257,0.9844231062338058,0.8524590163934426,0.6419753086419753,0.9888888888888889,0.8154320987654321,0.7181529295761034,0.7323943661971831,0.957351290684624,0.5,52,801,9,29
2063,0.8805803296996224,0.9881268099375095,0.8125,0.6419753086419753,0.9851851851851852,0.8135802469135802,0.6982661200181314,0.7172413793103448,0.9539842873176206,0.5,52,798,12,29
2064,0.8064466302879753,0.9885688157293095,0.835820895522388,0.691358024691358,0.9864197530864197,0.8388888888888888,0.7388756208029563,0.7567567567567567,0.9595959595959596,0.5,56,799,11,25
2065,0.8939686282727626,0.9927145252248133,0.8923076923076924,0.7160493827160493,0.991358024691358,0.8537037037037036,0.7820021011947788,0.7945205479452054,0.9663299663299664,0.5,58,803,7,23
2066,0.7880788981199603,0.9743636640755983,0.8571428571428571,0.5925925925925926,0.9901234567901235,0.7913580246913581,0.6902473490774657,0.7007299270072992,0.9539842873176206,0.5,48,802,8,33
2067,0.9145381500188299,0.9947416552354824,0.9027777777777778,0.8024691358024691,0.991358024691358,0.8969135802469136,0.8373418041484793,0.8496732026143791,0.9741863075196409,0.5,65,803,7,16
2068,0.8557806394196151,0.9760097546105777,0.875,0.691358024691358,0.9901234567901235,0.8407407407407408,0.7587458626968672,0.7724137931034484,0.9629629629629629,0.5,56,802,8,25
2069,0.8352353124525196,0.9898643499466545,0.8253968253968254,0.6419753086419753,0.9864197530864197,0.8141975308641975,0.7047455450447957,0.7222222222222222,0.9551066217732884,0.5,52,799,11,29
2070,0.7901373541790679,0.9831123304374333,0.8243243243243243,0.7530864197530864,0.9839506172839506,0.8685185185185185,0.767798824713264,0.7870967741935484,0.9629629629629629,0.5,61,797,13,20
2071,0.8800282607591118,0.9870751409846059,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
2072,0.8437568531593892,0.9831275720164608,0.8412698412698413,0.654320987654321,0.9876543209876543,0.8209876543209876,0.7199758024033276,0.7361111111111113,0.957351290684624,0.5,53,800,10,28
2073,0.8761619859338071,0.9919676878524615,0.896551724137931,0.6419753086419753,0.9925925925925926,0.817283950617284,0.7394803217473769,0.7482014388489209,0.9607182940516273,0.5,52,804,6,29
2074,0.7847847201399418,0.9632677945435147,0.8703703703703703,0.5802469135802469,0.991358024691358,0.7858024691358025,0.6886862023738093,0.6962962962962963,0.9539842873176206,0.5,47,803,7,34
2075,0.8324158297888352,0.9905197378448407,0.8360655737704918,0.6296296296296297,0.9876543209876543,0.808641975308642,0.702693668861158,0.7183098591549297,0.9551066217732884,0.5,51,800,10,30
2076,0.9258384241178829,0.9883859167809785,0.9130434782608695,0.7777777777777778,0.9925925925925926,0.8851851851851852,0.8285603287289243,0.84,0.9730639730639731,0.5,63,804,6,18
2077,0.8624768332295855,0.9723517756439568,0.9016393442622951,0.6790123456790124,0.9925925925925926,0.8358024691358025,0.7645307117209399,0.7746478873239437,0.9640852974186308,0.5,55,804,6,26
2078,0.7535505240316474,0.9741655235482396,0.8412698412698413,0.654320987654321,0.9876543209876543,0.8209876543209876,0.7199758024033276,0.7361111111111113,0.957351290684624,0.5,53,800,10,28
2079,0.8749107740679168,0.9782350251486054,0.8769230769230769,0.7037037037037037,0.9901234567901235,0.8469135802469137,0.7669898444528196,0.7808219178082192,0.9640852974186308,0.5,57,802,8,24
2080,0.893278124899173,0.9929736320682823,0.8769230769230769,0.7037037037037037,0.9901234567901235,0.8469135802469137,0.7669898444528196,0.7808219178082192,0.9640852974186308,0.5,57,802,8,24
2081,0.733088029729347,0.9693339429964944,0.7887323943661971,0.691358024691358,0.9814814814814815,0.8364197530864197,0.7142666974943136,0.7368421052631579,0.9551066217732884,0.5,56,795,15,25
2082,0.7901607432908306,0.9869532083523853,0.84375,0.6666666666666666,0.9876543209876543,0.8271604938271604,0.7285059913574993,0.7448275862068966,0.9584736251402918,0.5,54,800,10,27
