trial_id,inner_fold,n_inner_train,n_validation,n_inner_train_edcs,n_validation_edcs,hidden_size1,hidden_size2,hidden_size3,lr,weight_decay,batch_size,dropout,pr_auc,roc_auc,precision,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
90,5,638,77,58,7,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.747845804988662,0.9846938775510203,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
90,6,649,66,59,6,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,1.0,1.0,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
90,7,649,66,59,6,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.7690476190476191,0.9694444444444444,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
90,8,649,66,59,6,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.8400383141762451,0.9333333333333333,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
90,9,649,66,59,6,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,6,60,0,0
90,10,649,66,59,6,20,10,50,0.00032845159617507974,0.0004901279465639264,50,0.5,0.09090909090909091,0.4666666666666667,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
91,1,638,77,58,7,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.9821428571428571,0.9979591836734694,1.0,0.7142857142857143,1.0,0.8571428571428572,0.8333333333333334,0.8333333333333333,0.974025974025974,0.5,5,70,0,2
91,2,638,77,58,7,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.8260204081632654,0.9887755102040816,0.875,1.0,0.9857142857142858,0.9928571428571429,0.9287087810503355,0.9333333333333333,0.987012987012987,0.5,7,69,1,0
91,3,638,77,58,7,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.982142857142857,0.9979591836734694,1.0,0.7142857142857143,1.0,0.8571428571428572,0.8333333333333334,0.8333333333333333,0.974025974025974,0.5,5,70,0,2
91,4,638,77,58,7,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.9325396825396826,0.9918367346938776,0.7777777777777778,1.0,0.9714285714285714,0.9857142857142858,0.8692269873603531,0.8750000000000001,0.974025974025974,0.5,7,68,2,0
91,5,638,77,58,7,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.7478458049886622,0.9836734693877551,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
91,6,649,66,59,6,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,1.0,1.0,1.0,0.5,1.0,0.75,0.6900655593423543,0.6666666666666666,0.9545454545454546,0.5,3,60,0,3
91,7,649,66,59,6,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.7690476190476191,0.9694444444444446,0.8,0.6666666666666666,0.9833333333333333,0.825,0.7061788191316446,0.7272727272727272,0.9545454545454546,0.5,4,59,1,2
91,8,649,66,59,6,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.8388888888888889,0.9305555555555556,0.8333333333333334,0.8333333333333334,0.9833333333333333,0.9083333333333333,0.8166666666666667,0.8333333333333334,0.9696969696969697,0.5,5,59,1,1
91,9,649,66,59,6,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,1.0,1.0,0.8571428571428571,1.0,0.9833333333333333,0.9916666666666667,0.9180725150319787,0.923076923076923,0.9848484848484849,0.5,6,59,1,0
91,10,649,66,59,6,40,50,100,0.0007162378850072205,0.0005040261196391667,50,0.5,0.8222222222222222,0.9777777777777777,0.8333333333333334,0.8333333333333334,0.9833333333333333,0.9083333333333333,0.8166666666666667,0.8333333333333334,0.9696969696969697,0.5,5,59,1,1
92,1,638,77,58,7,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.9821428571428571,0.9979591836734694,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
92,2,638,77,58,7,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.8260204081632654,0.9887755102040816,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
92,3,638,77,58,7,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.982142857142857,0.9979591836734694,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
92,4,638,77,58,7,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.9325396825396823,0.9918367346938776,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
92,5,638,77,58,7,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.7051948051948052,0.9785714285714285,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,70,0,7
92,6,649,66,59,6,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
92,7,649,66,59,6,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.7477564102564104,0.9638888888888889,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
92,8,649,66,59,6,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.8067049808429119,0.9305555555555556,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
92,9,649,66,59,6,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
92,10,649,66,59,6,30,20,10,0.0002665307955631828,0.00048227553416807826,300,0.5,0.8631313131313131,0.9819444444444445,0.0,0.0,1.0,0.5,0.0,0.0,0.9090909090909091,0.5,0,60,0,6
93,1,638,77,58,7,100,80,60,0.0008480083006492895,0.0004973078049410902,50,0.5,0.9821428571428571,0.9979591836734694,1.0,0.5714285714285714,1.0,0.7857142857142857,0.7402332101976052,0.7272727272727273,0.961038961038961,0.5,4,70,0,3
93,2,638,77,58,7,100,80,60,0.0008480083006492895,0.0004973078049410902,50,0.5,0.8260204081632654,0.9887755102040816,0.875,1.0,0.9857142857142858,0.9928571428571429,0.9287087810503355,0.9333333333333333,0.987012987012987,0.5,7,69,1,0
93,3,638,77,58,7,100,80,60,0.0008480083006492895,0.0004973078049410902,50,0.5,0.982142857142857,0.9979591836734694,1.0,0.7142857142857143,1.0,0.8571428571428572,0.8333333333333334,0.8333333333333333,0.974025974025974,0.5,5,70,0,2
93,4,638,77,58,7,100,80,60,0.0008480083006492895,0.0004973078049410902,50,0.5,0.9325396825396826,0.9918367346938776,0.7777777777777778,1.0,0.9714285714285714,0.9857142857142858,0.8692269873603531,0.8750000000000001,0.974025974025974,0.5,7,68,2,0
93,5,638,77,58,7,100,80,60,0.0008480083006492895,0.0004973078049410902,50,0.5,0.7325396825396825,0.9826530612244899,0.8333333333333334,0.7142857142857143,0.9857142857142858,0.8500000000000001,0.7507429809689721,0.7692307692307692,0.961038961038961,0.5,5,69,1,2
