,nAtom,nC,GATS2e,nBonds,nBonds2,SpMax_Dt,SpAD_Dt,SpMAD_Dt,fragC,Kier2,MDEC-33,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC5,TPC,piPC2,TpiPC,R_TpiPCTPC,GGI4,GGI5,GGI6,GGI7,VAdjMat,MWC3,MWC7,WTPT-3,WTPT-4
344,1.7320718892616407,2.130006210783222,-0.2064555618267866,2.1630108554799334,1.7745324185470392,1.8769237177365996,1.8319141544845887,1.5708606083745165,0.9568320148587239,2.2160325376919556,1.0009527435257655,0.5002997666139032,0.4717153544150738,0.9016291967960238,0.5680475804796363,1.639183726726197,1.0776391345037584,0.7763849800666954,1.4228651505191814,1.204364562906043,0.35888000358406313,1.2285449565580653,1.0354456487307369,0.9752680589022252,1.144737848459475,1.5923136195931609,1.207720235657534,0.9089956552347617,1.6874815092331037,4.043070867864986
183,-0.36108600037580785,-0.5350335189218905,0.26010527729837474,-0.6514341076208999,-0.3950781346551391,-0.5097769219856632,-0.502984801136525,-0.6372285807828203,-0.40048027626264154,-0.19036693827334014,-0.5070515548640717,-0.34975550115839943,-0.3595634486961943,-0.4916836900664576,-0.5320496541830446,-0.5261031459089685,-0.627644941361386,-0.4749635171686004,-0.9122523663447036,-0.8374330898653842,-0.6631536949884954,-0.6184490814358767,-0.5478334646758546,-0.45597724112933835,-0.47084414435844985,-0.44990162906702347,-0.48287629119944275,-0.4921117436898186,-0.58069677147883,-0.36453895154362465
620,3.4349800028649886,2.6813937410670383,0.08543598899175282,1.7792229059661833,3.34924975554862,1.9376724026222392,1.8913443315938392,1.8226734263958657,-0.1941049906743418,4.189365867636999,-0.49207066203548666,0.6653104950638207,0.6552335579245171,0.24530811570783564,-0.3182866844144669,2.0519236057848755,0.057812383251074,0.05522868971687569,0.7147479608878872,0.17844282596780583,-0.642002632915399,-0.2853239042759599,-0.34992357505473337,0.05001857271079445,-0.05639555725325636,1.5163220617177722,0.9340141765783371,0.4906592300981962,0.03692236284283732,-0.33936931345008375
767,-0.21917699090886222,0.20014985478986466,0.1186671144155329,-0.011787525097983323,-0.1851158230549283,-0.17455120598524893,-0.175034927210753,0.16154374709178285,-0.15085463500411433,-0.0479416044919492,-0.38814812968409584,-0.4839308914636353,-0.4752050563870763,-0.09679551305360995,0.11850811018040486,-0.09210683705990623,-0.14280927273306065,-0.22469381772154123,0.5388481643439219,0.6105722875145904,0.49461672748596547,-0.30012946789035905,-0.2674611217386174,-0.4530858365901424,-0.22524498187504544,0.2868753292809127,0.3082337712573708,0.24531326093649122,-0.5345427235977473,-0.2748506601178451
18,0.5258453087926025,0.20014985478986466,-0.314965090081059,-0.07575218335027499,0.47976483034573925,-0.23890125284682778,-0.2379883008900738,-0.11145352417072824,-0.3515862104422213,0.5619993114732702,-0.5070515548640717,-0.8647889869263239,-0.8824646312984434,-0.703817817944734,-0.6797720316653951,-0.02664224960731321,-0.44374175670926264,-0.3397467127280092,-0.19644766293341362,-0.3408677473850329,-0.6631536949884954,-0.4185739751399266,-0.34992357505473337,-0.23912189183471416,-0.19454508628832085,0.3546473377967762,0.1586288715109074,0.05149586072723485,-0.35095171666356156,-0.9859735207996059
497,-0.21917699090886222,-0.4431355972079211,-0.23211789399885252,-0.011787525097983323,-0.22010954165496344,-0.24469485996524434,-0.24365616161038964,-0.12920448635790166,-0.345779700960773,-0.2511173856231428,-0.2597224637137077,1.0161666398992515,1.1253418326678855,1.3124523317715588,0.3745602311498124,0.0977665480615587,-0.10937233006903821,-0.19741323436949212,0.7057732183341474,0.4949672709744201,0.08272382485463331,0.05890544517834989,0.5076859446576929,-0.05985480509160824,-0.09860791285610551,0.3546473377967762,0.41923585326845203,0.46568381989007285,0.8725995629488327,1.2805338516811446
1014,1.1999131037605943,2.4056999759251303,-0.8548739988419999,2.226975513732225,1.459588951146723,3.082913974916437,3.0117292307379007,3.4068684137262575,4.1418381315425234,0.4055414786899712,-0.5070515548640717,0.03360275685656057,0.020880680953519092,0.9982348794448163,3.0219769570099766,2.5322145930117674,4.404614929573992,5.6940066573534605,1.7923675851913197,2.4784741844894853,3.7691577488035004,3.6825670944142446,2.4867848373065264,3.1120160948333693,2.2460965940679496,1.4629745713367102,1.4492610022218393,1.3755566108379256,0.2583434560054296,0.3618152099125911
893,0.029163775658292694,0.38394569821780344,-0.7163717772990734,0.691823715677225,0.09483392574535278,0.40440654635467016,0.3913569484146802,0.8506345562752275,0.3325508459373987,0.05245538605344686,1.4765754531553805,-0.1780776725690912,-0.22883815304563196,0.4918019966931567,0.9747185961369307,0.4171346250962202,0.9104544211836463,0.5367902914965251,1.1968014459753333,1.5337664689283879,2.3594050117401704,1.3321839001932334,0.8705207420985053,0.5184261257703945,0.9912383705258518,0.8407024423651493,0.8665940389653262,0.8558032821469532,0.8596694080090957,0.8871555877433326
128,-1.2480173095442182,-1.2702168926336457,-1.8125689273678947,-1.0991867153869417,-1.2699210996560175,-0.6106011110971085,-0.6016206710809525,-1.0954260493645773,-0.4384125204451873,-0.8428100994937993,-0.5070515548640717,-0.8764564121702574,-0.8824646312984434,-0.6291227024946366,-0.5592769159150857,-1.0213910007793827,-0.7112372980214422,-0.5330830208316616,-2.465002386305008,-1.7673098310874256,-0.6631536949884954,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-1.9590536295606844,-2.2086807274437543,-2.4044726680274615,-0.44957649549395434,-0.9859735207996059
812,0.312981794592184,0.016354011361925862,0.8776040983517576,-0.26764615810715,0.26980251874552846,-0.33113918834832134,-0.3282242757387876,-0.22807042260195137,-0.3679204100115293,0.20049039098830362,-0.5070515548640717,-1.198977381413278,-1.2218476103912495,-0.6067141678596074,-0.7666675478314837,-0.354486817049183,-0.5273341133693188,-0.3931217671124531,-0.3451688218313372,-0.4783675832960906,-0.6631536949884954,-0.5518240460038935,-0.48186350107299436,-0.38369212410746856,-0.33269461532338535,0.13923702482694564,-0.010257288077954622,-0.11225955127705148,-0.5333032170720107,-0.6839690463876099
231,-0.6094267669429628,-0.7188293623498293,-0.7868756881371257,-0.7793634241254833,-0.640034164855385,-0.5562595477096369,-0.5484585536915747,-0.814942635812738,-0.4113335650130123,-0.595484498971428,-0.43214709072114643,-0.4272605402788152,-0.43581987115902227,-0.5693666101345588,-0.5077189096565399,-0.8083050726966399,-0.6778003553574198,-0.49749965124203227,-0.7363525698007383,-0.8971451491206089,-0.5746717521817931,-0.6184490814358767,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-0.7296068979926686,-0.63757323971654,-0.5376402823331118,-0.5671267496122138,-0.6800597434816397
576,-1.2834945619109546,-1.2702168926336457,-1.8125689273678947,-1.2271160318915248,-1.3049148182560526,-0.6200789081026085,-0.6108927590674345,-1.2793391308200999,-0.44937434208306176,-1.0981139451943116,-0.5070515548640717,-0.6206064443211429,-0.6218520226617456,-0.5877914052789162,-0.5505873642984769,-1.1082424255670857,-0.7112372980214422,-0.5390135824299331,-3.1337354210548316,-2.3275155991645033,-0.6631536949884954,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-3.3361386664515114,-4.044585829050955,-4.311847190999913,-0.8344553659380629,-0.8576522496512046
1054,0.5613225611593389,0.20014985478986466,-0.32918874793041697,0.18010644965889167,0.5497522675458095,-0.14639112888903885,-0.147486044907541,-0.02592099932382653,-0.32971683361022425,-0.11347101406555825,-0.3980014037127681,0.6986459957607737,0.7197582230853715,-0.031063811457524394,-0.29105942268242574,0.3904010784273326,0.04109391191906278,-0.06575476688786383,0.37572706919333454,0.10813565360718395,-0.6213459769705209,0.5771001658526307,0.4911934537569779,0.7743154372296569,0.34270308316377107,0.5384113949462721,0.5520257875108968,0.5784005055540806,0.21001842557011924,-0.35131616173936636
577,-1.1061083000772727,-1.2702168926336457,-1.3038519290082695,-0.9712573988823583,-1.129946225255877,-0.5971634945566566,-0.5884747086955737,-1.0125401489645534,-0.42745069880731285,-0.9704620223440555,-0.5070515548640717,-0.3197535505311417,-0.31431238481715346,-0.02210039760351271,-0.36405165626194014,-0.994527046565769,-0.7112372980214422,-0.5224080099547728,-0.5876314109028147,-1.1980698930664158,-0.5038861977771638,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-1.3187455518866373,-1.1230564886989376,-0.9077238034705394,-0.10807284727781734,-0.11980494054789731
1004,-0.07726798144191654,-0.07554391035204353,3.907987076333368,-0.3316108163594417,-0.08013466725482289,-0.39377129072884653,-0.38949699169780144,-0.33832182664374083,-0.3734013208304665,-0.36056950203113103,-0.5070515548640717,-0.8131189608460466,-0.8321856714328426,-0.6480454650753279,-0.4654297584557101,-0.4228203704857541,-0.3434309287171953,-0.350421723604898,0.06371776868704937,0.1290231638977395,-0.12365578614047565,-0.35935172151514283,-0.45712476531565144,-0.27960155715444307,-0.355719537566027,-0.028141480454464907,0.11375599996386514,0.21819021657529836,-0.6669325593266173,-0.9859735207996059
936,-0.07726798144191654,0.38394569821780344,-0.032446229253758944,0.18010644965889167,-0.04514094865478776,-0.1679606815216005,-0.16858744534465814,-0.02602714252901541,-0.10196056918369414,0.07745605854532328,0.4043325458095863,-0.27141707452055974,-0.2631954422871258,0.27916990137854647,0.21119666075756605,0.13219413986929673,0.24171556790319743,-0.042032520494777646,0.7147479608878872,0.9778332792745618,1.121406615486069,0.1662457801335245,-0.05305874121678119,0.04423576363240257,0.005004233920192863,0.48009963361674735,0.5028612299768593,0.5381724589662403,-0.3821512332306298,-0.2972412980804164
215,-1.2480173095442182,-1.2702168926336457,-1.8125689273678947,-1.2271160318915248,-1.2699210996560175,-0.6200789081026085,-0.6108927590674345,-1.2793391308200999,-0.44937434208306176,-1.0981139451943116,-0.5070515548640717,-0.8764564121702574,-0.8824646312984434,-0.39059630049065924,-0.31654877409114507,-1.1236305158447868,-0.7112372980214422,-0.5390135824299331,-3.1337354210548316,-2.3275155991645033,-0.6631536949884954,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-3.3361386664515114,-4.044585829050955,-4.311847190999913,-0.8344553659380629,-0.9859735207996059
1052,0.5258453087926025,0.38394569821780344,-0.26066075959461404,0.052177133154308344,0.47976483034573925,-0.2048682112509311,-0.20469392271256262,-0.1283381022149075,-0.3407329216918506,0.6441296893255304,-0.012393372413534826,-0.2739172370728312,-0.28498299156221957,-0.3178930547858979,-0.5279945300952938,0.04625556789467763,-0.3267124573851841,-0.2970466692204541,0.17929930976517386,-0.029595540083966643,-0.4883479054634165,-0.01882376254802641,-0.15201368662107148,-0.1668367765838297,-0.19454508628832085,0.48009963361674735,0.2990517398195415,0.22195699790307727,-0.38874909963217813,0.008461024004317736
239,-0.5739495145762263,-0.2593397537799823,-0.7939086830045362,-0.26764615810715,-0.5350530090552796,-0.2615460325334085,-0.26014159098359063,0.2114884610120466,-0.215920101062587,-0.5562445584248337,0.2548280061954375,-0.5789370684499515,-0.5858187680913983,-0.2362263952271249,0.2465341706651087,-0.2385545097875194,-0.009061502076970887,-0.18673822349260333,0.5061406984937665,0.9891417045813594,2.0346907596151604,0.07000961830555577,-0.20149115813575733,-0.38369212410746856,-0.4171193265290837,-0.028141480454464907,0.24173397648102346,0.3860487960746877,-0.4121690727634195,-0.03704955354655488
1065,3.3995027504982525,2.773291662781008,0.14460803672759914,1.6512935894615999,3.314256036948585,1.857256329832313,1.8126736332688504,1.855775476105016,-0.20512107875596808,4.393755446479707,-0.5070515548640717,-0.5822706185196469,-0.5958745600645184,-0.5708605124435607,-0.6832478523120387,1.6978671218530232,-0.009061502076970887,0.005411972291394713,0.6011134987341304,0.12329562038644247,-0.6521896281053189,-0.5518240460038935,-0.48186350107299436,-0.38369212410746856,-0.33269461532338535,1.4629745713367102,0.8712619634749239,0.4125839033979197,-0.5374677452888246,-0.28053467289462214
608,-0.8222902811433813,-0.9945231274917374,-0.13592329517278645,-0.7153987658731916,-0.8499964764555958,-0.5451242410002889,-0.5375649310992656,-0.7945167686253564,-0.4056898548628195,-0.6845639142044855,-0.5070515548640717,-0.05473631999036506,-0.036940122891921896,0.15965771665839068,-0.26383216095038464,-0.6309508118688982,-0.6610818840254086,-0.4868246403651435,-0.2930059655564888,-0.7847633213025698,-0.5628741596482987,-0.5518240460038935,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-0.5819685935387016,-0.43708091690239115,-0.2794312903236141,0.09087424348104514,0.22621074601348218
91,-0.53847226220949,-0.7188293623498293,0.527450356736491,-0.5874694493686083,-0.5700467276553147,-0.5155238756894097,-0.5086070211749343,-0.7260161231618191,-0.3948908325562006,-0.48629111973525707,0.08700173667689014,0.42029456494121575,0.4004868279388059,-0.04500689967487579,-0.307279919033429,-0.4765482789129818,-0.6109264700293748,-0.461916281652403,-0.5210686183753025,-0.6950281644893764,-0.622934629907438,-0.4185739751399266,-0.5478334646758546,-0.6005474734020927,-0.5399189088759822,-0.33043252787334215,-0.18839225176039764,-0.05057034247745963,-0.10273961871835138,0.5642454644249626
410,-0.9996765429770633,-1.086421049205707,-0.06541895535476004,-1.03522205713465,-1.0249650694557715,-0.6039622649806137,-0.5951259165180008,-1.0447860881606004,-0.43304014251375383,-0.9279113814365207,-0.5070515548640717,-0.21307994830089194,-0.3310720381056871,-0.07090120636424287,-0.49091910986442944,-0.7612279490504527,-0.7112372980214422,-0.5283385715530443,-1.4050856045505615,-1.4573509171976864,-0.5835199463828296,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-1.598450820812283,-1.5843409366977428,-1.5331632641747925,-0.5718966294358722,-0.6980184150935452
280,-0.11274523380865296,0.20014985478986466,-0.6381072760231915,0.49992974092035,-0.04514094865478776,0.2506926372189405,0.240979293176197,0.7483001370002436,0.2510969138658663,0.02423287783141825,0.5001853827917084,-0.73978085931275,-0.7869346075538018,0.029190248338887417,0.8965126315874509,0.2075697007210869,0.6262404085394555,0.3244761862784038,1.03168140254978,1.4330681314199643,2.340916224006355,0.5141765209078406,0.5654096622164659,0.22783995806979504,0.24676590973155568,0.6986475626782367,0.7405185734476831,0.7259948279060473,0.7261441555769961,0.5894814284472071
697,-0.14822248617538938,-0.16744183206601293,-0.2838359162035667,-0.3316108163594417,-0.15012210445489316,-0.3818905888870293,-0.3778741522579272,-0.28892028122411634,-0.3733470543867147,-0.5007029462551127,-0.3286964170941079,-0.5022654168469595,-0.4928026923400366,-0.5544275870445393,-0.5187256750375777,-0.4652028225217954,-0.29327551472116165,-0.3302578141707747,-0.06761953601569291,-0.22354469558302378,-0.5986668552798214,-0.14837244292479987,-0.1437674405769843,-0.2058707387484679,-0.47851911770253286,-0.028141480454464907,0.13649363252012564,0.25851066738998146,-0.5407317646827177,-0.28687743882867717
971,2.689957703163524,2.4056999759251303,-0.8903757871652703,3.9540212865441,2.8243439765480933,3.9608245415345755,3.8705853550702343,2.22950453631984,4.22486579048286,2.311527360845427,2.419635814432982,6.470687941438193,6.304074698824778,7.072441667846728,5.66939368287014,4.619517753900617,3.3346327643252733,2.8449648655438105,2.1211560538090577,1.8609343466633579,1.2457409449932364,3.608539278007875,4.465883728767901,5.734520109288305,4.349039425180641,2.092335183436005,1.6905091602700677,1.3821172613024244,5.772018760905061,4.5325937569522745
