,nHeavyAtom,nBonds,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MDEO-11,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,TPC,piPC1,piPC2,piPC3,piPC5,piPC6,TpiPC,GGI4,GGI5,TopoPSA,MWC5,MWC9,SRW6,WTPT-1,WTPT-3,WTPT-4,Zagreb
440,0.318153034538847,0.38836140695066307,0.5361148537774065,0.04626180513304639,0.047086778226865154,0.04108526060781384,0.3813585939881071,0.18443724168477835,-0.42937846036048505,-0.715020777814532,-0.15508119005866164,0.5658990120383011,0.338772091523308,0.30312140114310265,0.7864634716907216,0.9296965502401426,1.062107405289831,1.218637388576179,1.3402675994379103,1.5413586835999469,0.1105380412036588,0.3461309898470741,-0.8578809360152722,0.6219585398662507,0.5984746800340052,0.5931074987547751,0.36448555937613136,-0.7689855294957922,-0.9443346028121807,0.3691931248250458
1628,-0.15613784337075534,-0.10723790307670832,-0.024285456377556535,-0.1901201510602297,-0.22166707333149333,-0.18962471439428905,0.2514828015088341,-0.19982735760261117,-0.42937846036048505,-0.24030941713204174,0.07054311661989067,0.0646052644888897,-0.0381690178593992,-0.053997580256072604,0.3041678173327054,0.42439753158103477,0.6124025101469871,0.8013579059355863,0.901117138018128,0.7918848373237928,0.07826067594540728,-0.10088707587922414,-0.49022940485151195,0.42638027397142514,0.4860628795401409,0.37035410908243893,-0.13031002959385954,-0.3640775795665375,-0.2745123933606575,-0.08380642744262107
1409,0.04712967573335997,0.14056175193697737,0.10332544701814575,0.023299420352348076,0.045488024228030395,0.018673857708043872,0.6519401837826043,0.07777418675615867,-0.3345058878886497,-0.571241871617974,-0.11092675584845035,0.6435075624043222,-0.0680524062521077,0.08934429463079359,0.6419768916345894,0.7972766162031205,0.9608587123836609,1.1229818798993267,1.1733486992851452,1.2868474649383057,-0.025744167754173482,-0.1659078846946292,-0.13004540648051605,0.5335770387392254,0.5427031470469119,0.4933827447607422,0.10385824319911467,-0.40726809995810126,-0.33310054206907275,0.14269334869121236
1806,-1.2402312785927037,-1.2223363506382938,-1.2311958835095016,-0.6370141131203062,-0.6644151344255305,-0.6257954632771239,-1.3132457988102113,-0.4775890566985111,-0.42937846036048505,-0.8845031756216479,-0.731029689042407,-0.612601197223503,-1.2001582832582853,-0.5804082587199088,-3.236808696361662,-3.0362188478823744,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-2.310808456536117,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-4.007256304062325,-4.131351263600886,-4.117120962609613,-1.2273556230201552,-0.9347854783669144,-0.9443346028121807,-1.165972024526492
1632,0.25039719483747525,0.38836140695066307,0.3310484862931612,0.08385717279612748,0.0631491477528848,0.07777852803577426,0.5523319187904288,0.43016799335466627,-0.42937846036048505,-0.3736462798618106,-0.2327153600985936,0.37733897855641235,0.4102100629170365,0.348842516408741,0.6247021815677847,0.6559643072385365,0.7844117622055653,0.9093181197705574,0.9669789749689665,0.9547532612504896,-0.15844000315305967,-0.3320360535294788,0.009224080104537366,0.6368431429802183,0.6253556980394666,0.5882851472917726,0.3356330878042594,-0.0940943746857458,-0.9443346028121807,0.3691931248250458
265,-0.5626728815789859,-0.5408872993506583,-0.5091454597085877,-0.4698029825089568,-0.4863833919270831,-0.46259656100621904,-0.4084387959735976,-0.4187588832594026,-0.42937846036048505,-0.5656192328281645,-0.39962882568444735,-0.34585773522473373,-0.5774808126720169,-0.4457163245589742,-0.14759999446378327,0.007762350008077048,0.1552011762816844,0.43381016624846896,0.2892062730761573,0.03915950776857937,-0.3700360641111674,-0.5072671347792228,-0.5305540819324389,-0.07945065294833234,-0.01192805173923577,-0.09574035444624737,-0.5511380264022565,-0.5923422863995069,-0.30715639514126347,-0.536805979710288
290,0.25039719483747525,0.2644615794438202,0.40422194781837667,0.08409415137426846,0.12412687508068387,0.07800981998055723,0.5529452062841064,-0.10362774549982211,-0.42937846036048505,-0.1270534072230212,-0.0027241313552951348,0.13703991149717626,0.2566889646077135,0.023851886277311617,0.607155417022807,0.6603149079752657,0.7871676847161985,0.9647132850611052,1.0158032652653377,0.9984586652346841,0.053156058611982165,-0.10088707587922414,-0.2552510396391967,0.5131742632032823,0.5020328554720851,0.4859485129848682,0.26639473924924445,-0.02078437841321554,0.0790766567627021,0.21819327406915684
1595,0.5891763933443341,0.6981109757177701,0.6633535662330055,0.5958374672362139,0.6135633944235419,0.5845275754886357,1.3229318536228851,0.6171219564978225,0.11232811037721557,0.6095122742420273,0.9754664111478476,1.152274725914906,1.010571183373128,0.9333313683181178,0.9795222200217412,1.0626160002442673,1.1239223576634858,1.2397885853257653,1.2827202392752557,1.4257898376046694,1.351423416866868,0.6305970306089232,0.3307013668330385,0.8384254706396862,0.835279611043008,0.7911348251279265,0.6471247189861743,0.11360760134275878,0.27414320539632986,0.7466927517147681
253,-0.5626728815789859,-0.5408872993506583,-0.5205822007321584,-0.4728247041641508,-0.5080925323065234,-0.46554577651629414,-0.4247898302036954,-0.4187588832594026,-0.29655685903273715,-0.40256270792368815,-0.3312137133367573,-0.1653459958548769,-0.4439674765483701,-0.43830208965103284,-0.21950858988539435,0.10737753440640231,0.3693862397998613,0.5128564383133514,0.4437645080039014,0.03471557938937311,-0.19789011552920338,-0.7104571642292222,-0.35432030802320247,0.11476057420755525,0.23537337023712218,0.06515299043582215,-0.5620618430753,-0.6152389147000633,-0.3497597609679793,-0.4864726961249916
666,-0.49491704187761415,-0.4169874718438154,-0.5517486750854907,-0.3664288732430852,-0.4180402377715206,-0.3617029118599549,0.02892044329702986,-0.27990472616764095,-0.2633514587008002,-0.3937271326825589,0.18117180892679371,-0.3516065167333279,-0.357010663972162,-0.2986673322181373,-0.14759999446378327,-0.08427839588167324,0.07082953341635187,0.15183925546513097,0.07307551877547896,-0.09829802897532532,-0.3489661174350237,-0.4055095673153302,-0.3181027739782959,0.2684900931711703,0.3966913978442124,0.17561418843127918,-0.45985404077243786,-0.4163430683023976,0.0203223486886688,-0.3606394871617508
1017,-0.6304287212803577,-0.6028372131040797,-0.6030098467001428,-0.4840977485964362,-0.49611946011674735,-0.4765483244477344,-0.40304456620149764,-0.42415075940944785,-0.42937846036048505,-0.5760612762949536,-0.3923506222432037,-0.20041356305730132,-0.5488799731373644,-0.47043044091877867,-0.21950858988539435,-0.1442251057371817,0.14580410720089593,0.3877224939966927,0.22277336460201969,0.045254508595862004,-0.6533596035106044,-0.6047983485875176,-0.6061006220192373,-0.24150494157774377,-0.18138709911440584,-0.2768452170264354,-0.60711373293636,-0.7791344425849162,-0.654717374822042,-0.6374725468808806
1242,1.4022464697607953,1.4415099407588272,1.1058307779477774,1.014565917260395,1.1796953437144964,0.9861549313261431,1.144421476131976,1.0659822997610027,1.4006161027470994,0.827188718818939,1.2049724263283967,1.4161437971593782,1.2121878638595571,0.8221178446989975,1.361630067699627,1.4260038876583196,1.3004884715135279,1.3025078567224648,1.3549800196903576,1.4134213599376317,1.3155596772427365,1.6709299821887749,1.5966970929663384,0.9805799541413726,0.8608799478014637,1.007009880125677,1.4134520273105495,1.583868532192256,1.4497985703858176,1.501692005494213
195,0.7246880727470776,1.0078605444848772,0.632803194358194,1.5564175965441742,1.143426707825594,1.515004888553563,3.038728458630165,1.7969285200225944,0.07812792738765026,0.22556636830931936,1.9211476449467693,1.8283314313255796,1.2389931349929308,3.889139684950738,1.186876732523807,1.3791611071659762,1.5011115363837395,1.7086401280093335,1.9034094951544147,2.3374238354179613,1.9001386262571434,1.0451046913423319,0.22167538805868034,1.0994031502343313,1.1179259836474058,1.0166648347787965,0.8764962514156918,0.11761434342508371,1.013847799209233,1.199692303982435
1363,-0.08838200366938356,-0.16918781683012973,-0.028097703385413654,-0.3823015541858307,-0.38698444194249687,-0.37719472808184534,-0.47095645017789345,-0.3866211660086372,-0.42937846036048505,-0.17926362455696687,-0.07841744714422877,-0.540741428366076,-0.34713503776512955,-0.3703382696615704,0.25674804357579023,0.1534457334568234,0.27073415082183083,0.17864288252291996,0.20800439585580036,-0.019260441451699774,0.19302464112876055,-0.19029068902448382,0.041956765512820626,0.29171094924195046,0.3244903989697352,0.31289383217174893,-0.14398542186510235,-0.24224163318594766,-0.9443346028121807,-0.13413971102791739
1344,-1.0369637594885883,-1.0364866093780296,-1.131752245920666,-0.621009537698293,-0.6473122624518606,-0.6101749173818489,-1.07508645715587,-0.46136004333599834,0.5667835495976243,-1.5447616163678526,-0.7824623266938618,-0.40621994106497245,-1.0653623982765823,-0.5692869063579967,-1.4435785777134509,-1.3719401604454167,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-1.4543919988007685,-0.7752963166187841,-0.7104571642292222,-0.0339631512136159,-1.4896190811454035,-1.42994594891875,-1.3279237143679699,-1.0372810759585842,-0.3270154223132448,-0.13992051651639684,-1.014972173770603
1153,-0.5626728815789859,-0.6028372131040797,-0.475359194757439,-0.5109601030660252,-0.5180963674540023,-0.5027661171422634,-0.6311467626357524,-0.42409737449707124,-0.42937846036048505,-0.5865033197617429,-0.6136080068570099,-0.7178038988307763,-0.6233960617904277,-0.5000873805505441,-0.4681343575846659,-0.5849261686844379,-0.5927780641679513,-0.7426439881133537,-0.6075499201992581,-0.7041136146564584,-0.646186855585778,-0.45037392662685305,-0.5305540819324389,-0.3433322613271227,-0.33874177943077555,-0.3290714537433363,-0.5811968694075483,-0.5879197718346332,-0.29892749770675725,-0.6374725468808806
1386,2.079804866774513,2.0610090782930413,2.2205390300536783,1.562558293490396,1.7436819345945174,1.5209982389040493,1.3052489877206583,1.439676686397808,-0.04971043657554286,1.2247896046697557,1.6329307886735216,1.6880611625158821,2.042381739679313,1.0742018315690036,1.5359485386593699,1.470597328555153,1.362784183374332,1.3391169221303372,1.4061328190919429,1.5395649016398743,1.3478370425009878,1.906630416631664,1.1364481551723018,1.0528585188300335,0.8777844967404977,1.0807408673998324,2.076337547282886,1.593821576401567,0.9438529108829375,1.9798581995545281
1104,-1.1724754388913319,-1.1603864368848724,-1.1701204342897886,-0.6335691212663259,-0.6592681251038421,-0.6224331339466043,-1.2107179940871413,-0.4721971805484657,-0.42937846036048505,-0.4925249285606406,-0.6825083327674495,-0.6235238820898319,-1.058821399100496,-0.5779368470839283,-2.4645065203300938,-3.0362188478823744,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-2.0057467593709584,-0.7752963166187841,-0.7104571642292222,-0.5340389305690623,-3.3170448680146474,-3.651766517815834,-3.3524612171127455,-1.1610357129466817,-0.8063485530722002,-0.9443346028121807,-1.1408053827338438
1004,0.1826413551361035,0.20251166569039877,0.06807029258008361,-0.06351525180737998,-0.030976610733875965,-0.06605769763821254,0.23840265892846918,-0.11942967956332128,-0.2633514587008002,-0.18408302923394645,-0.37197165260772164,0.3118028693584389,0.26528204195668964,0.080694353904862,0.5527935861461736,0.6775163557316565,0.7455771674439029,0.7936237243247718,0.8139311395511456,0.7372897035395838,0.763258094293515,0.5005554118077388,-0.24292961053113574,0.6437725237863259,0.665986989412296,0.6167304660545034,0.1757830478326279,0.5839051863799231,-0.34115881968834694,0.2936931994471013
446,-0.42716120217624237,-0.4169874718438154,-0.32668517495529303,-0.274240315262385,-0.3421518537123205,-0.25134402060680927,0.4433974099202818,-0.4081352856964419,-0.42937846036048505,-0.6290747277417292,-0.5937142507842772,-0.5263694745945905,-0.3523934880831598,-0.3938166802033847,-0.2963802065701705,-0.520842028610396,-0.4418040232300224,-0.4422490429888501,-0.3818483175319911,-0.4019191002479979,-0.646186855585778,-0.5804155454280376,-0.6061006220192373,-0.1457787054023724,-0.1862387054718676,-0.16835580778466216,-0.4044703903135356,-0.7729742851426622,-0.6432552749173093,-0.4864726961249916
923,-0.9692079197872165,-0.9745366956246082,-0.8897739322892566,-0.6084612773706352,-0.6296103272117961,-0.5979277523632248,-0.973336772340214,-0.4561817068354598,-0.42937846036048505,-0.8788805368318383,-0.7276331941031599,-0.6591663274431158,-0.8811883822597171,-0.5631083772680456,-1.4435785777134509,-1.7485570833186308,-1.5307144762744087,-1.7363524249211,-1.5783647837246009,-1.3956233646005312,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-1.311742880693979,-1.3045862760569977,-1.3030630965413874,-0.9670541629566538,-0.7830734146667356,-0.9443346028121807,-0.9898055319779547
