,nHeavyAtom,nBonds,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MDEO-11,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,TPC,piPC1,piPC2,piPC3,piPC5,piPC6,TpiPC,GGI4,GGI5,TopoPSA,MWC5,MWC9,SRW6,WTPT-1,WTPT-3,WTPT-4,Zagreb
208,0.7246880727470776,0.6361610619643487,0.6354681537594209,0.09913208960409474,0.13372227445044949,0.09268692312733733,0.14733731820923363,-0.31700724026943805,0.07812792738765026,0.28018628798175466,0.3015047724886882,-0.11130744967409169,0.460229468381227,0.12023694008054922,0.8733279492670563,0.8047373121864316,0.8568000965619645,0.8838142430208709,0.9517878505196139,1.0456552347469052,0.6951169894111316,0.5411934174636636,0.4514264803160607,0.6329602036383861,0.5663995894580902,0.6182771857255752,0.6830085680222453,0.4456922511228011,1.624296767408175,0.5453596173735829
85,-0.6981845609817294,-0.6647871268575011,-0.6536856306225931,-0.5116057611311537,-0.5377410826441263,-0.503396282635817,-0.48383935284336616,-0.4294892506471165,-0.42937846036048505,-0.6684331992703959,-0.5189913621208427,-0.36080456714707854,-0.6709786244243114,-0.48649461655265164,-0.3789510520962501,-0.18645290552702504,0.09675523781742108,0.3595617236363083,0.1343698753188694,-0.160377340063523,-0.49914552514417326,-0.5722879435946279,-0.7430053898865819,-0.21994496971353747,-0.12838221705867248,-0.24943918423950645,-0.6785718158451248,-0.7572633747202193,-0.6140222518096307,-0.6626391886735288
119,-0.15613784337075534,-0.10723790307670832,-0.15435715618307005,-0.24216099931156093,-0.2327909756845629,-0.24041684333891947,0.06926999324822378,-0.19982735760261117,-0.42937846036048505,-0.0579752735196469,0.21465154475651435,0.16693357534186595,-0.10768316596604337,-0.18374669114504633,0.4354012660083115,0.4787318282823298,0.6288194221247455,0.7877398181935817,0.7425724143279849,0.7861227606615182,-0.31265408151949076,-0.38535311664107347,-0.19513740065744445,0.3062914197995916,0.31507868198889916,0.27851532407944646,-0.12278795774701809,-0.41907668340850196,-0.27353075975355273,-0.13413971102791739
103,-0.6981845609817294,-0.6647871268575011,-0.846292635374051,-0.5324934439392875,-0.5583921790560206,-0.5237827658517786,-0.6219830928940908,-0.42932909590998647,-0.2633514587008002,0.21110815427838056,-0.3156868793287709,-0.43208945785364616,-0.6757240551991192,-0.48896602818863205,-0.6712764016818831,-0.4608953187548875,-0.48848308916807065,-0.5106330360586148,-1.5783647837246009,-0.709866781711689,-0.7752963166187841,-0.7104571642292222,-0.12456921576582221,0.012709104110661175,0.18928082435257268,0.004435561847710895,-0.6958110839003278,-0.2515005727839191,0.32704196907014826,-0.5619726215029361
1326,-1.0369637594885883,-1.0364866093780296,-1.2927519287975036,-0.621009537698293,-0.6473122624518606,-0.6101749173818489,-1.07508645715587,-0.46136004333599834,-0.42937846036048505,-0.9712524598072806,-0.7921665979488534,-0.923035398687588,-1.255179629268895,-0.5692869063579967,-1.6922043454127225,-1.7485570833186308,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-1.5605300723918065,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-1.4896190811454035,-1.42994594891875,-1.3279237143679699,-1.0372810759585842,-0.3270154223132448,-0.9443346028121807,-1.014972173770603
1809,0.7246880727470776,0.6981109757177701,0.9760228639541816,0.3808201554536494,0.49713675038085803,0.3676158885900987,0.706232864124576,0.008533955403596277,-0.42937846036048505,1.117156233550545,-0.14489170524092052,-0.15614794544112623,0.35685603042189995,-0.05646899189205306,0.692249924348969,0.49960577700911585,0.39931349165751345,0.2800353027189927,0.2522249592139967,0.20604158291660107,0.17867914527910794,-0.07650427154936953,-0.23981813853415063,0.596064030241439,0.4853056801851195,0.6425683590534521,0.720486710557333,0.26673579407709214,-0.22925372172344655,0.6208595427515273
480,-0.15613784337075534,-0.10723790307670832,0.01546309062379474,-0.256780511242297,-0.2655855318607501,-0.2546855604869617,0.01808208141971547,-0.19998751233974124,-0.42937846036048505,-0.8194412124824234,-0.7145324279089214,-0.4545097057371634,-0.1972050762583637,-0.13802557587940795,0.10102577434968488,-0.04636081964858904,0.07082953341635187,0.08274782675242486,0.12277244089695656,0.014387608941594259,-0.3521041947025686,-0.10901467654225937,-0.8578809360152722,0.3230976641487734,0.3446377094995182,0.28602643928452764,-0.12090077297634742,-0.9347854783669144,-0.9443346028121807,-0.13413971102791739
1546,-0.9692079197872165,-0.9745366956246082,-1.3280016629791567,-0.6142580427868822,-0.6422687081101842,-0.6035854244809405,-1.0423447303256408,-0.45596816718595307,1.5629455595557338,0.017528733086366672,-0.32684679127201105,-0.5240699619911529,-0.9355684538412985,-0.5631083772680456,-1.240436533616234,-0.8974589514836102,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-1.297415433227887,-0.7752963166187841,-0.7104571642292222,0.3376710641062852,-0.9540425981239286,-0.80271102375249,-0.7345783193012041,-0.978655960244629,-0.16416392659862913,0.13107718226507398,-0.9143056066000104
1239,1.4022464697607953,1.7512595095259342,1.6345388488777084,3.3558665306634086,2.5820021263103152,3.277179062202459,4.637441516688153,3.494461963776472,-0.36900500515113527,0.2906283314485439,1.1710074769359264,2.681450607200954,1.7289267987703862,6.4235723176486905,1.4968499120780403,1.6602832648708095,1.7337578562230778,1.9004892252946746,2.093136583973234,2.596935228186543,3.327515444738101,2.3455208805245524,-0.2032272278496057,1.286825965635506,1.2684636333903143,1.207574665216888,1.5983353387115,-0.2298327221250607,0.36735896929308315,1.95469155776188
1554,-0.5626728815789859,-0.5408872993506583,-0.49292082552349054,-0.4675635991773975,-0.48146807885865206,-0.46041091167487236,-0.3963211236249845,-0.4188122681717792,-0.42937846036048505,-0.5752580421821237,-0.6980351667754359,-0.6309972980510044,-0.6018492409750841,-0.4457163245589742,-0.4681343575846659,-0.520842028610396,-0.4418040232300224,-0.35512254015454986,-0.41233191276627396,-0.5431541171698029,-0.4345907946276704,-0.4422463247934433,-0.7430053898865819,-0.07703427461974643,-0.0066680909161691,-0.09574035444624737,-0.5511483570546487,-0.7408521444309669,-0.5834861554682094,-0.536805979710288
1006,1.5377581491635388,1.7512595095259342,1.1648103946892372,3.502360258419681,2.6721938680740247,3.897378265300552,5.254636834061625,2.629946692748411,-0.42937846036048505,0.8866280431683539,1.2437895113483628,2.5727986366885243,1.9871038838970927,3.167487487244446,1.4480451820205866,1.4335863913855216,1.4340688009828924,1.4622045264705008,1.5834980126118525,1.858486870109297,0.08722661064970665,1.632892808651391,0.21483014966531314,1.1780596452008192,1.1007533050456098,1.118644833709492,1.6704486248610415,0.8526081651261038,-0.9443346028121807,1.8540249905912873
1421,-0.7659404006831012,-0.7267370406109225,-0.8022909938435548,-0.5291468184879603,-0.550910613694495,-0.5205164426236816,-0.5106751840718028,-0.4347743569724085,-0.42937846036048505,-0.4860990556580012,-0.27104723155580995,-0.30331675206113684,-0.669439565794644,-0.5062659096404952,-0.2963802065701705,-0.23069229605143657,0.12660911477955722,0.3390457526128525,0.11864033551041453,-0.1160576084630739,-0.6533596035106044,-0.6373087535804075,-0.4013657646176173,-0.3658394149663573,-0.27745222075142045,-0.39873187266787513,-0.7401474969967389,-0.5864749346431551,-0.9443346028121807,-0.7381391140514733
1307,0.5214205536429624,0.38836140695066307,0.8540128921813971,0.2199235995532712,0.35352560297148794,0.21058004276145542,0.5759150937594246,-0.3386815146943728,-0.42937846036048505,-0.582487149197593,-0.5752761353997934,-0.6361712014087391,0.4161097876640948,-0.2801317449482839,0.5150205949285305,0.12298885413590162,0.049349058802268184,-0.19813940006127714,-0.1741833779894679,-0.15357614505081416,-0.646186855585778,-0.5804155454280376,-0.5305540819324389,0.20868032623875246,0.0071451616222560415,0.24499661495570632,0.48551852746419755,-0.5893163573924872,-0.30152610063853125,0.14269334869121236
1097,-0.6981845609817294,-0.6647871268575011,-0.6829008126685864,-0.5116057611311537,-0.5377410826441263,-0.503396282635817,-0.48383935284336616,-0.42943586573473985,-0.42937846036048505,-0.464411734611593,-0.3627525949154796,-0.2659496722552748,-0.62596115950654,-0.48649461655265164,-0.3789510520962501,-0.18645290552702504,0.09675523781742108,0.3595617236363083,0.1343698753188694,-0.160377340063523,-0.49914552514417326,-0.5722879435946279,-0.49122507589054715,-0.21994496971353747,-0.12838221705867248,-0.24943918423950645,-0.6785718158451248,-0.5962889356700989,-0.3144998581375461,-0.6626391886735288
617,-0.6304287212803577,-0.6028372131040797,-0.5376740759427395,-0.48927632776982993,-0.5101617651628368,-0.4816026436813447,-0.4338689266047413,-0.42415075940944785,-0.42937846036048505,-0.6017647679055115,-0.5214174299345907,-0.5413163065169354,-0.5738896758694597,-0.466723323464808,-0.4681343575846659,-0.520842028610396,-0.39813867297516586,-0.28145813162863276,-0.3818483175319911,-0.5431541171698029,-0.49914552514417326,-0.5397775397721126,-0.645429628061129,-0.1649010632054388,-0.08480900826577971,-0.19766638233858908,-0.6119739388009606,-0.7734415926846114,-0.6441247860917018,-0.6123059050882325
407,0.4536647139415906,0.5742111482109273,0.3063935466395048,0.2653593087695988,0.29584560414806643,0.2549255230428291,0.7525928697884308,0.5423830791704614,-0.29655685903273715,0.43119430119378216,0.883761047788178,0.9625649361312985,0.7765060167778775,0.9098529577763035,0.9795222200217412,1.0105172088224377,1.1183261460588054,1.2185141461511049,1.306492664482346,1.4391464309190247,0.8986437090546766,0.5424938346933088,0.4586450953490661,0.816128278151797,0.8413068622068736,0.7359754160888508,0.5162846557304454,0.11715179260888127,-0.3244569776797703,0.6208595427515273
790,-1.10471959918996,-1.098436523131451,-1.037349446792456,-0.627602220342086,-0.652237179615791,-0.616609408714597,-1.1265050176869675,-0.4667519194860437,-0.42937846036048505,-0.8845031756216479,-0.6514546647514766,-0.5861568022839698,-1.0285532460503706,-0.5742297296299577,-2.0127387085336053,-2.3923879651360767,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-1.7594536964060377,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-2.2272687048232256,-2.309077402534233,-2.1451384750176055,-1.0975604773000498,-0.4962743860999018,-0.9443346028121807,-1.0904720991485475
589,-1.10471959918996,-1.098436523131451,-1.2239688749638014,-0.627602220342086,-0.652237179615791,-0.616609408714597,-1.1265050176869675,-0.46680530439842044,-0.42937846036048505,-0.667629965157566,-0.3777942153607165,-0.5896060711891263,-1.060488712615969,-0.5742297296299577,-1.4435785777134509,-1.7485570833186308,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-1.5605300723918065,-0.7752963166187841,-0.7104571642292222,-0.2747910837802632,-2.2272687048232256,-2.309077402534233,-2.1451384750176055,-1.0975604773000498,-0.6513114696181602,-0.6806069757887004,-1.0904720991485475
1807,-0.6981845609817294,-0.7267370406109225,-0.650081160110425,-0.5602924156285537,-0.5811150694760667,-0.5509147016678559,-0.8058356508917541,-0.43461420223527847,-0.42937846036048505,0.4729624750609385,0.3286767320026644,-0.06991622281221378,-0.4410176141748408,-0.5260372027283389,-0.6712764016818831,-0.5849261686844379,-0.6516480567552055,-1.211355555179825,-1.2721067921795286,-0.860274404126849,-0.7107415861022811,-0.6454363542434427,-0.10664713706318803,-0.35074541550455784,-0.23692285811337163,-0.32307121579371895,-0.7159595398044155,-0.05460536506026727,-0.277016653642762,-0.7129724722588251
1076,-0.08838200366938356,-0.10723790307670832,-0.09020480807502534,-0.26983312443711815,-0.2605218662595546,-0.26742497644063584,-0.09904325996389428,-0.3812826747709686,-0.3186937923659925,-0.2563740993886404,-0.15168469511941457,-0.17684355887206524,-0.2092610355240917,-0.2517105111345087,0.39335112393531785,0.35470097742392764,0.49894560740391264,0.6510733226675395,0.6540852574867129,0.48658442923464007,-0.20864923781991,-0.09275947404581439,-0.2032272278496057,0.2670970609054526,0.2870731014093737,0.2316624275705589,-0.09185082093984932,-0.23266200264013082,0.3620945752859095,-0.15930635282056554
77,-1.2402312785927037,-1.2223363506382938,-1.2488478518823745,-0.6370141131203062,-0.6644151344255305,-0.6257954632771239,-1.3132457988102113,-0.4775356717861344,-0.42937846036048505,-0.8845031756216479,-0.731029689042407,-0.612601197223503,-1.2001582832582853,-0.5804082587199088,-3.236808696361662,-3.0362188478823744,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-2.310808456536117,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-4.007256304062325,-4.131351263600886,-4.117120962609613,-1.2273556230201552,-0.8705670157195573,-0.9443346028121807,-1.165972024526492
1659,-0.6304287212803577,-0.6647871268575011,-0.601994451999472,-0.540823820287999,-0.5594571247770413,-0.5319132549555996,-0.7406941076721807,-0.42943586573473985,-0.09732445704111525,-0.8435382358673214,-0.7577164349936335,-0.7114802391713226,-0.7080442864221346,-0.5136801445484366,-0.5650821309271982,-0.6537614795433717,-0.5386229211255218,-0.8064550013699077,-0.8672557495155808,-0.7786764066160312,-0.5816321250692751,-0.515394735442258,-0.3584274510592228,-0.32876331803852404,-0.26323111183593323,-0.3536034490432706,-0.6471207859507698,-0.6279960883919854,-0.373496816510725,-0.6878058304661769
1195,-0.29164952277349887,-0.23113773058355117,-0.21990251018829865,-0.29253744749622873,-0.28357412253027636,-0.2895845096038871,0.05370223494631173,-0.23196507485337647,-0.42937846036048505,-0.5471448482330761,-0.306467821636529,-0.027375239648616913,-0.23311644428393638,-0.30361015549009823,0.25674804357579023,0.31778810933730517,0.47900291431030434,0.6281012118954992,0.3747069037429419,0.4355787628506428,-0.6605323514354308,-0.4991395329458131,-0.6974534398507201,0.1340123109672231,0.11600809477605667,0.12099611568615641,-0.24617525843592533,-0.7423280430653321,-0.9443346028121807,-0.28513956178380634
461,-0.020626163968011795,-0.0452879893232869,0.01660315122187906,-0.23091421122918984,-0.21978694391381295,-0.2294399219216329,-0.04102427627817013,-0.37594418353329995,0.48359049853478303,-0.38087538687728,-0.2176737396533568,-0.1251045252947177,0.01877615143829468,-0.23935345295460647,0.34965154204895693,0.37851899102772396,0.5210399169760924,0.661861877623914,0.7020473512615357,0.430753142927071,-0.11898988996998183,0.06979254974825995,0.07058230788508357,0.3230976641487734,0.33850338457758183,0.29591681268086345,-0.030586359893435992,-0.2978135894113391,0.24086812879914202,-0.08380642744262107
1211,-0.7659404006831012,-0.7267370406109225,-0.6933077049743948,-0.5291468184879603,-0.550910613694495,-0.5205164426236816,-0.5106751840718028,-0.4348811267971619,-0.42937846036048505,-0.8515705769956206,-0.7305444754796573,-0.5482148443272483,-0.7311301658671456,-0.5062659096404952,-0.6712764016818831,-0.8089299362814136,-0.5386229211255218,-0.5106330360586148,-0.7185899043113463,-0.7216037705143263,-0.6533596035106044,-0.6373087535804075,-0.8578809360152722,-0.3658394149663573,-0.27745222075142045,-0.39873187266787513,-0.7401474969967389,-0.9347854783669144,-0.9443346028121807,-0.7381391140514733
1600,0.4536647139415906,0.5122612344575059,0.43575699960753955,0.11213741374023556,0.09509162682988515,0.10538018472252435,0.401816008900901,0.23819584844810168,0.5284310266477943,0.13158797710821724,0.637272557911394,0.9976325033337228,0.6468403272283992,0.2709930498753568,0.9008403727097845,0.9924806881622988,0.9859200253334893,1.0755427863931981,1.0887297413098147,1.1247133001951575,0.5767666506688323,0.703745441257738,0.5076818940215514,0.6787674736893163,0.6488265032846638,0.6689193910506206,0.48571148093176214,0.5153954116610809,0.2335836461647609,0.5201929755809347
901,-0.5626728815789859,-0.6028372131040797,-0.6163400639626869,-0.5252296101631819,-0.5401893437374533,-0.5166932276488944,-0.7083614187997838,-0.4239906046723178,-0.29655685903273715,-0.31340372139956557,-0.3777942153607165,-0.6085770501674872,-0.6631550763901688,-0.5000873805505441,-0.2963802065701705,-0.3012719289506258,-0.18267985104026596,-0.4752188556080347,-0.7185899043113463,-0.5890841075249269,-0.4525226640362691,-0.515394735442258,-0.2032272278496057,-0.2020361792732942,-0.14525082810169662,-0.21279791972714027,-0.5871107819201747,-0.27818895028568513,0.27738336016476633,-0.6123059050882325
983,0.6569322330457059,0.5122612344575059,1.018273762664482,0.28267367591308656,0.4032206975242927,0.27182443222854186,0.5744233470096017,-0.3278443774819054,-0.42937846036048505,0.4729624750609385,0.3286767320026644,-0.06991622281221378,0.8389661461652128,-0.23193921804666512,0.5527935861461736,0.2392468424158699,0.049349058802268184,-0.1272135249257365,-0.10607392166303857,-0.0997433869412617,-0.4525226640362691,-0.38535311664107347,-0.10664713706318803,0.3230976641487734,0.16322333878579265,0.3725567158653582,0.6099335795095248,-0.020178642259586706,-0.23768250104734703,0.2936931994471013
1047,-0.2238936830721271,-0.16918781683012973,-0.2583104471044227,-0.2761126028801781,-0.30402847602921684,-0.27355377890066807,0.029371293939128996,-0.2156292916661104,0.11142148141638848,0.6593127892374832,0.11906447289484809,0.11117039470850242,0.013132936462847489,-0.10836863624764254,0.15538760522631823,0.2392468424158699,0.4248477712678748,0.47845823682195915,0.4862633540831787,0.2609997088090916,0.26833849312903607,0.3298757873506291,0.6127251886397685,0.5046328665738147,0.6344938897620991,0.48407748195543865,-0.20618717954778754,0.3013875364443352,0.26996907580588714,-0.10897306923526923
860,-0.5626728815789859,-0.5408872993506583,-0.46726494518625467,-0.4766281982341675,-0.49376107187964796,-0.4692580058080119,-0.445371163809751,-0.41859872852227253,-0.42937846036048505,-0.6041744702440014,-0.3312137133367573,-0.13085330680331186,-0.42870514513750174,-0.4457163245589742,-0.21950858988539435,0.007762350008077048,0.20899729721202318,0.43381016624846896,0.27818528998345954,-0.014761823119435401,-0.2911358377450117,-0.49101193228277795,-0.6974534398507201,0.04925781026033593,0.15641112103108074,0.04432280895168092,-0.5589698284775193,-0.12448770281554872,-0.9443346028121807,-0.4864726961249916
670,-0.020626163968011795,-0.10723790307670832,0.21241352751121853,-0.20633432078224165,-0.15399396650007077,-0.20544982537774598,0.03597910637517004,-0.38144282950809866,-0.42937846036048505,-0.6322876641930489,-0.64757295624948,-0.6373209577104579,0.015185014635737357,-0.39134526856740426,0.043874963626948954,-0.35149235482590485,-0.35712138108993263,-0.4422490429888501,-0.41233191276627396,-0.39620329245494507,-0.7107415861022811,-0.6454363542434427,-0.6061006220192373,-0.07703427461974643,-0.22360472479484472,-0.06620766354632096,-0.03928654724441117,-0.7797485978432164,-0.655860123038081,-0.28513956178380634
616,0.9957114315525647,1.0078605444848772,1.3674015117465799,0.3497250774649983,0.2662474280024556,0.3372669363235217,0.41420988674674264,0.45146857339296426,-0.42937846036048505,0.02877401066598574,0.06520576742964529,0.7153673312617492,0.9672210319708293,0.7986394341571832,1.0290502184931616,1.0045438652918446,1.0535041159097496,1.1359021601784474,1.1825713846044439,1.3204887957168823,0.3436523459362456,0.36238619234351893,-0.7369069047724912,0.8406682488493599,0.7672074213303491,0.818317457405877,1.0132745330994897,-0.30365630413980704,-0.9443346028121807,0.9480258860559534
510,-0.15613784337075534,-0.16918781683012973,-0.11105292097723407,-0.3403712319058233,-0.3508902919857539,-0.3362705231351833,-0.27459761935626686,-0.3866211660086372,-0.05440872378947315,0.24404075290440774,0.04628243848241191,-0.021051579989163387,-0.06779589648049661,-0.30608156712607865,0.2072200439901732,0.22548582576774429,0.3556481407260791,0.5008338481972145,0.38488717065611006,0.2600019503298072,-0.10464439412032912,0.021026942258925277,-0.1015443229881324,0.25441878826918674,0.28202453966645435,0.2289646593751106,-0.16491468196645823,-0.24772783635763476,-0.0659194390861736,-0.1844729946132137
1019,-0.5626728815789859,-0.5408872993506583,-0.4794605221071238,-0.4634727914776618,-0.4711514623995236,-0.4564182627888693,-0.3741850885312829,-0.4188122681717792,-0.42937846036048505,-0.548751316458736,-0.320053801393517,-0.21536039497964618,-0.5143794088556535,-0.4506591478309351,-0.08005225168259889,0.007762350008077048,0.21756169146998927,0.45070009718675047,0.34052989501252096,0.19645272880342657,-0.5242501424775985,-0.4747567297863331,-0.645429628061129,-0.15118310478463245,-0.10891216681977263,-0.16358850619612011,-0.5463039568826163,-0.7814021396439474,-0.6589368400691472,-0.5619726215029361
419,0.4536647139415906,0.3264114931972416,0.7901026488596331,0.13025090806510897,0.24332224006846578,0.123059046382146,0.4432839382976825,-0.34396662101966474,-0.42937846036048505,0.14684942525198588,-0.1929278479531285,-0.4280653107976303,0.47664609376434597,-0.28631027403823506,0.47592196834720085,0.1534457334568234,0.027164183161495374,-0.1110128972269771,-0.07559032598691877,-0.08690293291961347,-0.5170773945527721,-0.515394735442258,-0.45538091848527873,0.2102089345932834,0.03081940395203084,0.2502595756134326,0.41345579333451005,-0.3922108636799397,-0.6436242025775528,0.1175267068985642
588,-0.6981845609817294,-0.7267370406109225,-0.7128043672785577,-0.561008281869768,-0.579498930887077,-0.5516133907102647,-0.8105701367965781,-0.43461420223527847,-0.09732445704111525,0.46011072925565977,-0.3001600453207845,-0.3050413865137151,-0.7204850103452795,-0.5260372027283389,-0.5650821309271982,-0.520842028610396,-0.5927780641679513,-0.6360097669682521,-1.5783647837246009,-0.7924309949465627,-0.5170773945527721,-0.7104571642292222,0.26735179697442174,-0.3735246184731627,-0.2962730686688043,-0.35987397093500584,-0.7190955032802039,-0.1306833478940092,-0.37860144411687224,-0.7129724722588251
1339,-0.42716120217624237,-0.4169874718438154,-0.35477655717243,-0.4181898369896307,-0.4305108272168193,-0.4122218720566896,-0.3113198993132628,-0.40808190078406525,-0.42937846036048505,-0.40015300558519834,-0.290455774065793,-0.2808965041776197,-0.39946303117382104,-0.39505238602137493,-0.016366545788177186,0.07534499392258841,0.2260190280680466,0.4670133934203652,0.38650740330450534,0.16373755748653235,-0.3377586988529159,-0.3365875103221133,-0.5305540819324389,0.01479634020742284,0.052615377520576614,-0.0030688054115235526,-0.4176862549122752,-0.6028569454676846,-0.32672084196481116,-0.4361394125396953
141,0.11488551543473173,0.01666192443013452,0.19028984760069373,-0.20683183823781304,-0.1750853897910509,-0.20593540507818564,-0.09392867785501074,-0.37049892247087796,0.20146720001296434,0.6320028294012654,0.017654838280187025,-0.3303360251515295,0.22129061612536313,-0.3320313893038734,0.25674804357579023,0.025124568047309375,-0.09619059042272958,-0.1793968902967418,-0.1388175571914335,-0.20561831464569522,-0.3879679335197662,-0.19029068902448382,0.260631017460934,0.14596322222512387,0.05620410940559843,0.16086738070322285,0.07685949236608881,0.09794811610192689,0.2186667366705057,-0.10897306923526923
252,-0.42716120217624237,-0.4169874718438154,-0.3452585869177427,-0.43603332876885154,-0.44661284865927714,-0.4296372096419836,-0.3930195026492036,-0.4081352856964419,-0.42937846036048505,-0.5383092729919468,-0.49812717892261105,-0.29929260500512095,-0.431270242853614,-0.40740944420127717,-0.08005225168259889,0.042168195553607075,0.21756169146998927,0.4001804180592782,0.24737682534248198,0.0606043118069339,-0.4453499161114428,-0.32845990848870354,-0.6061006220192373,0.13573356569575085,0.22550251645915612,0.12099611568615641,-0.4275721888678364,-0.7822560409182276,-0.660525679608774,-0.385806128954399
775,-0.49491704187761415,-0.5408872993506583,-0.49204274398518805,-0.5062810400635768,-0.521754092304905,-0.49819932818039564,-0.6647790992922648,-0.41870549834702586,-0.2633514587008002,-0.16239570818753826,-0.42049300888267904,-0.4734806847155242,-0.4721835514256057,-0.4852589107346614,-0.3789510520962501,-0.520842028610396,-0.35712138108993263,-0.6863586859164228,-0.5609977579705087,-0.6354544293736815,-0.5816321250692751,-0.515394735442258,-0.2394447618945124,-0.08675605530615783,0.00191510531942359,-0.10879117334735154,-0.5168475125425018,-0.43462099868045573,-0.01368708467548864,-0.5619726215029361
1651,-1.2402312785927037,-1.2223363506382938,-1.2488478518823745,-0.6370141131203062,-0.6644151344255305,-0.6257954632771239,-1.3132457988102113,-0.4775356717861344,-0.42937846036048505,-0.8845031756216479,-0.731029689042407,-0.612601197223503,-1.2001582832582853,-0.5804082587199088,-3.236808696361662,-3.0362188478823744,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-2.310808456536117,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-4.007256304062325,-4.131351263600886,-4.117120962609613,-1.2273556230201552,-0.8705670157195573,-0.9443346028121807,-1.165972024526492
605,2.689607424086859,2.6805082158272557,1.727297503561771,2.43465470065976,2.670849013728875,2.372168707987548,1.7856418540852972,2.444167197677541,6.149206318431163,3.652163093641813,4.674734613550605,3.302319010129124,2.5668159677384796,2.1826299503062363,1.7706563339153953,1.8227048712705334,1.544377843578422,1.5449499999820027,1.6396269698898314,1.8219868542371727,2.8361822187464365,3.410236635263884,4.605614972930816,1.2683998522439202,1.1075954308128504,1.3159547765285753,2.6544594413021185,4.388871746161054,3.7079921636777518,2.8606906622972135
69,-0.6981845609817294,-0.6647871268575011,-0.7064174984762951,-0.5126887527130644,-0.5312290584763305,-0.5044532878691597,-0.49100187586999616,-0.4293824808223632,-0.42937846036048505,-0.16721511286451787,-0.07841744714422877,-0.19753917230300425,-0.48488078512036176,-0.48896602818863205,-0.2963802065701705,-0.1442251057371817,0.12660911477955722,0.3390457526128525,0.11864033551041453,-0.1115733144234621,-0.621082238252353,-0.5641603429315927,-0.16116012645036712,-0.21994496971353747,-0.12838221705867248,-0.24943918423950645,-0.6792675130281937,-0.4341866524846111,-0.6566520989346128,-0.6626391886735288
1093,1.5377581491635388,1.3795600270054058,1.7961799287629767,0.9947655365113292,0.9761452263031585,0.9668296603908524,0.9993284063984565,-0.25305211524216764,-0.09419168690571862,-0.02423944078078987,0.00698013989969637,-0.295268457949105,1.2988881666641536,0.3290712233208974,1.099443931158185,0.8482852070464295,0.8158861858112155,0.8495923727492355,0.9218181681381192,0.7922665055422754,0.3328932236455389,0.6062142274494433,0.12409962623322754,0.7281908250446263,0.5956101557951822,0.7411744943365003,1.4905764030889008,0.1389657582514319,1.05357601267474,1.0990257368118423
1507,-0.2238936830721271,-0.2930876443369726,-0.0444307426986962,-0.45622849252786424,-0.4791280637720531,-0.44934779074170034,-0.6406914941883385,-0.39735153339635126,-0.42937846036048505,-0.5310801659764774,-0.7164732821599197,-0.7770163483692962,-0.48821541215130776,-0.4135879732912283,-0.016366545788177186,0.025124568047309375,0.11184682530158514,-0.1439827103240345,-0.2774030361277895,-0.3607572535206592,-0.0006395504207483639,0.06979254974825995,-0.5305540819324389,0.33697540290774597,0.43474219331298425,0.29345736355770313,-0.27933944534612387,-0.35887820867201253,-0.2970536359267119,-0.23480627819851002
1820,-1.2402312785927037,-1.2223363506382938,-1.3528083698122728,-0.6370141131203062,-0.6644151344255305,-0.6257954632771239,-1.3132457988102113,-0.4775356717861344,-0.42937846036048505,-0.8845031756216479,-0.731029689042407,-0.612601197223503,-1.2001582832582853,-0.5804082587199088,-3.236808696361662,-3.0362188478823744,-2.2740114971880807,-1.7363524249211,-1.5783647837246009,-2.310808456536117,-0.7752963166187841,-0.7104571642292222,-0.8578809360152722,-4.007256304062325,-4.131351263600886,-4.117120962609613,-1.2273556230201552,-0.8705670157195573,-0.9443346028121807,-1.165972024526492
1013,-0.6304287212803577,-0.6647871268575011,-1.2110903457353634,-0.5470445871128883,-0.5615186561633067,-0.5379847545985953,-0.7777218624565138,-0.4290087864357264,2.444947215894186,0.527582394733374,0.7906000437402596,-0.15614794544112623,-0.7117636781104975,-0.5136801445484366,-0.2963802065701705,0.09149934260223314,-0.5927780641679513,-0.1793968902967418,-1.5783647837246009,-0.59797554106542,-0.19430374197025727,-0.7104571642292222,1.0042728247403745,-0.1932696528428309,-0.09715953146856358,-0.09144390078448765,-0.6622345360376702,0.7403242767090823,1.4109833803309395,-0.5871392632955843
