,naAromAtom,nBonds,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC6,TPC,piPC1,piPC2,TpiPC,GGI2,GGI4,TopoPSA,MWC3,MWC5,MWC7,MWC9,SRW2,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP
484,-0.6355502266259445,-1.2360188711217748,-0.6620897194483238,-0.6733307534921777,-0.6598592057347392,-1.3129644276564878,-0.46434386238765657,-0.6046276203953941,-0.5629845391792094,-1.1170727268044254,-1.1215846766904038,-0.9674530829786753,-0.640857844854461,-0.5802668985099371,-3.186938940205281,-3.017417063707082,-2.262474255681065,-1.001140236172078,-0.7685409395270132,-0.8657771138893222,-3.8138756874537005,-3.971146772950516,-4.059654318776312,-4.113032537217322,-3.5187616713470913,-1.2461070466122164,-0.8617472867281767,-0.9060308971543656,-0.987626167584897,-0.9555972672482079
654,2.1165093953460294,1.7774001206201728,1.6147511299659505,1.6752313611373075,1.6012019252807412,1.6336001462787841,1.6097660904037776,2.7573829248994732,2.569516972529868,1.6490530972768551,2.068033212225191,2.0499631047473237,2.0138110406922953,1.795285254921013,1.4669500782196103,1.6065045164300158,1.8160055733224667,2.2422886348759516,2.7002646007822233,3.000797298080761,1.2112656704901568,1.1511437510723197,1.1022819632920056,1.0639540480384975,1.272993198407631,1.7229172337074061,2.747722446271339,2.109498558967748,2.0813696711269056,-0.6113356562255577
794,-0.6355502266259445,-0.3135436695681173,-0.4498567307448912,-0.44737296018849776,-0.44909710451729745,-0.5404818210600695,-0.39033181920044085,-0.5547503470852113,-0.7128494060940482,-0.4662492460519315,-0.16884167091042102,-0.4493109093287563,-0.4708544186864421,-0.42039673863297883,-0.15989478529547418,-0.0980793931844256,-0.4525586318746877,0.012431285944911264,0.29504071901834583,-0.40471540182312665,0.1529383110229843,0.2002578555226733,0.22633236921995883,0.2418653158893663,0.06217319968623007,-0.3007152592050083,-0.18663122742782937,0.4748846560782383,-0.36651986689322263,0.07037949177183282
80,-0.6355502266259445,-0.8055304437300679,-0.6016395882300903,-0.6097566391351947,-0.599828026078124,-0.8729133760399262,-0.4298246060508381,-0.5900408706537369,-0.6232562791340902,-0.7687233656890317,-0.7487721961678019,-0.7541004232404733,-0.640857844854461,-0.5388190792825776,-0.9166558234770381,-0.9022787554365725,-1.0130948967747282,-0.4943544751135834,-0.7059773125537568,-0.49787684201851723,-0.5389127018084892,-0.4305142614169664,-0.35765506022876037,-0.30706250445613376,-0.6948282024122158,-0.8025066939532517,-0.6052146869235638,-0.381306515174014,-0.7318765143589134,-0.7257113002304462
621,1.693115607350341,0.7319282255260278,0.4980607634239945,0.5336829001025892,0.4922508170711068,1.0168006415007314,0.5798020882056382,0.06306908552110935,0.9036277997228909,0.4008432302410887,0.7010541169756503,0.8003260977092836,0.5230117650650528,0.43105989063763583,1.0048806361716827,1.100637232151967,1.4249375233836636,0.721931351700468,0.40626494457479156,0.004270813511865354,0.7974279315927446,0.7557654848633814,0.7212044068749363,0.6939500861599858,0.8342565702260039,0.6951237659602562,0.029248180636017623,-0.7011780705059163,0.6930144107572807,1.3509782201837082
858,1.0580249253568086,0.11694475782358948,0.002183712599134545,0.018145421132500766,-0.00018954207487990586,0.6212859463889455,0.047880537634577516,-0.11950055640672956,0.5903233496871589,-0.08929087445419549,0.12112359171826943,0.25170497266819297,0.13069616621577848,0.06158218781088789,0.6137933428156499,0.7737392621251507,1.2377878551134553,0.21514559064197333,-0.04210771513953098,-0.13547134678122053,0.5020671923504992,0.523356340581222,0.5330400669336506,0.5378351239385457,0.45079605933323863,0.07980731230963925,-0.4027373187117212,-0.3704610895669281,0.14497943955874446,0.3569994091888449
552,-0.6355502266259445,-0.6210354034193364,-0.5234930183898127,-0.5134805441537776,-0.5222230535709688,-0.5792010872120886,-0.414953257386474,-0.5641611533701514,-0.4706764689780405,-0.399200816199041,-0.7073485872208461,-0.7236214718493016,-0.5754719117129152,-0.5032923770876979,-0.47397899389449555,-0.661272806429676,-0.6992749944422232,-0.7984259319311231,-0.6434136855805004,0.07520338459897227,-0.4059978232863503,-0.43894621985601306,-0.45864071479894564,-0.47160904501818335,-0.3439575977680266,-0.5967081310441357,-0.2859517212024595,-0.41644331810967755,-0.6953408496123443,-0.8006001147574564
1229,1.693115607350341,0.7934265722962716,0.5527720797945463,0.5800993707160977,0.5465829547316453,1.0453484556602881,0.6143705874188287,0.4023286520932017,1.1577464871002265,0.7984706666806933,0.7839013348695619,0.8917629518827987,0.7322467511179991,0.6335620931484497,1.0281107758373773,1.1211653022523822,1.4557153732893986,0.6205741995799905,0.8754921468742146,0.058968817272697815,0.8318241213461315,0.7983991309938296,0.7730126927866737,0.7546766669726125,0.8658587500147128,0.7547592803773187,0.3183205445232522,-0.3617354937467433,0.8026214049969879,1.0954485075854854
773,-0.6355502266259445,-0.006051935716898166,-0.20968161127496815,-0.1733673473809693,-0.2105865266791665,0.00437043813561825,-0.36571038101440767,-0.38864961615601773,-0.5852470737571384,-0.16175863228391751,-0.04457084406955368,-0.0835634926346958,-0.1962334994919501,-0.21671031271566907,0.23631650478181268,0.1370191859551744,-0.030621921390577383,0.11378843806538878,0.030883182735252975,-0.20890154361083124,0.35453318092947345,0.36124360947827017,0.36877298715611156,0.3760441189516935,0.35372209776120755,0.006086263474274814,-0.22672446706112998,0.3928759741243766,-0.03769888417410095,-0.06169714475762174
606,-0.6355502266259445,-0.6825337501895803,-0.5537391737876911,-0.5521472607985929,-0.5522595870331827,-0.6819679935747599,-0.4199267879000527,-0.25078130408164456,-0.3783683987768717,-0.6397937721937177,-0.7487721961678019,-0.7236214718493016,-0.5885490983412244,-0.5163188345591538,-0.5689758746321875,-0.7347994684358093,-0.7718192625066873,-0.6970687793545384,-0.6434136855805004,-0.05279993470434584,-0.46964384841072615,-0.4649505970052629,-0.455925328214517,-0.4478363557328633,-0.4483238423274904,-0.6630548541968324,-0.4292760152184738,-0.3342917098352376,-0.6953408496123443,-0.37464161515988587
1264,-0.6355502266259445,0.1784431045938333,-0.011499303880610734,0.07657002962603804,-0.01377772796878904,0.2657087190145904,-0.3509867609791599,-0.3274793753039068,-0.4695904916815562,0.3481623210709605,-0.08599445301650946,-0.29691615237289776,-0.4054684855448964,-0.32565886611329986,0.32735049411736644,0.0435223263373243,-0.22700333940928213,-0.4943544751135834,-0.39315917768747477,-0.2497377245007679,0.30672931505913203,0.17705190172824184,0.08726598553619662,0.022799751816854064,0.49614199240783063,0.25058294119993135,-0.4289458079162995,-0.4003886966590637,-0.18384154316037726,1.0085320955738344
1188,-0.6355502266259445,-1.2360188711217748,-0.6620897194483238,-0.6733307534921777,-0.6598592057347392,-1.3129644276564878,-0.46434386238765657,-0.720851078014405,-0.5961068467219817,-1.2017654803028133,-1.1215846766904038,-0.9674530829786753,-0.640857844854461,-0.5802668985099371,-3.186938940205281,-3.017417063707082,-2.262474255681065,-1.001140236172078,-0.7685409395270132,-0.8657771138893222,-3.8138756874537005,-3.971146772950516,-4.059654318776312,-4.113032537217322,-3.5187616713470913,-1.2461070466122164,-0.8617472867281767,-1.0361704828770533,-0.987626167584897,-0.8496182479024086
1139,-0.6355502266259445,-0.3750420163383611,-0.43108396731308235,-0.43465733758825204,-0.4304544463951238,-0.352037063932773,-0.39525610683764745,-0.36229935855818535,-0.5027127992243285,-0.4734330063933127,-0.3759597156451999,-0.32739510376406944,-0.39239129891658725,-0.3919753768770751,-0.09370631449467734,-0.1780074259453272,-0.2948597925818506,-0.2916401704165212,-0.281934952131029,-0.30680847271697903,0.07966159490728737,0.14136899032636296,0.18386446548763116,0.2139661483003639,-0.007372041040218684,-0.37688436421542615,-0.19834738672221272,0.45091984829314175,-0.3299842021466536,-0.5600481650646356
978,-0.6355502266259445,2.7613736689440738,3.06285197296485,3.0744667032293282,3.0654622255185693,2.3281025939441427,2.909039383480748,0.7909949516612298,1.047519791507066,2.45892755260519,3.35216508958082,3.1776843062206765,3.975389034938667,3.5076723007142103,1.5835167265980161,1.5914205505091232,1.5544788217315413,3.4585744616900036,4.417288585058235,-0.021829375497299065,1.4640461877321425,1.375519273702717,1.307430704956891,1.2553529652185034,1.5650557863195327,2.6899407830905187,0.2751940062228542,0.9559333638406156,3.360117937256823,2.393067421117136
1162,-0.00045954463241207447,-0.6825337501895803,-0.5349942180154211,-0.5513071697269376,-0.5336445437626282,-0.49056372696122696,-0.4199760307764248,-0.48369875963391323,-0.22361663402785328,-0.5827017821122151,-0.6245013693269346,-0.5407477635022714,-0.5493175384562969,-0.48908169620974606,-0.38659033561822187,-0.11741890512296996,-0.15283520401508885,-0.2916401704165212,-0.50785916073246,-0.8657771138893222,-0.24118889586978168,-0.12811950141922612,-0.05735957666712239,-0.009907466523250237,-0.4483238423274904,-0.7050256137848488,-0.6083963967625804,-1.0361704828770533,-0.5857338553726371,-0.14611726295170602
98,1.693115607350341,2.0848918544713917,1.9110228644300835,2.0298985692220706,1.8954203379269046,1.6252562779617408,1.339176484739273,3.7873956727861726,2.7280696578165813,2.1437243137666955,2.27515125695997,1.9890052019649802,1.7784216813827307,1.5856777119712233,1.5484083839437477,1.6301352185463445,1.7051779320340053,2.039574330634997,2.425679792815558,3.9070607987482533,1.244276968914082,1.1445265311364947,1.0734622408426377,1.0225977646864886,1.3733390339885927,2.080044851269587,3.65354244533199,3.1126888813137996,2.1179053358734747,-0.7878917098680244
492,-0.6355502266259445,0.977921612607003,0.3178623199805135,0.21065991497827766,0.3133012445640313,0.22944225927375791,-0.2866755644372412,0.04330639232273502,-0.587419028350107,0.7517132090201248,0.6182068990817388,0.3736207782328798,0.052233046445923616,0.06513485803037584,0.9194468126629322,0.6636907309038222,0.3784350226975829,0.21514559064197333,0.29504071901834583,0.4479740266676598,0.7333484605317422,0.610836083175991,0.54199843443437,0.5025228305961097,0.9552957180149897,1.091147578494689,0.7070671756134429,1.8075422580728502,0.6199430812641424,1.3153492993329792
1321,-0.6355502266259445,-0.8670287905003118,-0.6105777362406524,-0.6167883196394138,-0.6087042279836056,-0.8844099543803373,-0.4347488936880447,-0.5886292497109958,-0.6873289396266662,-0.8578272000987941,-0.8730430230086692,-0.8150583260228167,-0.640857844854461,-0.5482928665345455,-0.9166558234770381,-0.9990621769258505,-1.0368897156427241,-0.6970687793545384,-0.7059773125537568,-0.5373393287500768,-0.7932908518208847,-0.7453844107230176,-0.7101540832817094,-0.6847778514064583,-0.84405263800621,-0.8608236561160741,-0.5946139431733065,-0.35962323313842687,-0.8049478438520516,-0.6415181178379589
859,-0.6355502266259445,-0.7440320969598241,-0.5821415589409306,-0.5865098105619859,-0.5804651285081197,-0.7956414501485948,-0.4248018326608873,-0.3858263742705357,-0.6656093936969794,-0.7834689790213403,-0.7487721961678019,-0.7236214718493016,-0.6277806582261518,-0.5281610686241136,-0.5689758746321875,-0.5931977489140594,-0.7852014940023564,-0.5957116272340609,-0.5808500586072439,-0.20890154361083124,-0.4920607277327715,-0.43894621985601306,-0.4036217418338619,-0.3795765472387436,-0.5643090604612052,-0.7346201154504908,-0.27555013166374603,0.2930055611519082,-0.6953408496123443,-0.7717792679546374
250,3.5983876533309385,3.2533604431060246,3.8987104073810284,3.9924279612030187,3.869332150835288,2.7113592770145383,4.653172821702966,3.8076289062987936,3.7928703970194753,3.03829152259342,3.559283134315599,3.4215159173500505,3.3084525168949006,2.8693758846128734,1.9147406189073837,1.9779639560201756,1.9860740068018448,3.357217309569526,4.041906823218697,4.046428315179964,1.5114426480316376,1.373911244736526,1.2722495528243365,1.1962467240247596,1.6852222140655837,3.1793850420142316,3.420741586262483,3.710130698239043,3.396653602003392,0.2523820046526274
923,-0.6355502266259445,-0.3135436695681173,-0.39514388633395353,-0.37682749828586054,-0.39476344926884094,-0.3413387900785814,-0.39023333344769673,-0.602274918824159,-0.773121146048929,-0.47658377847286576,-0.45880693353911145,-0.5102688121110996,-0.48393160531475127,-0.42750207907195475,-0.03130216431195296,-0.2207403812341239,-0.38078629214198423,-0.4943544751135834,-0.39315917768747477,0.02162931242226655,-0.025882923725933826,-0.07390442322741254,-0.1019545022979716,-0.1195518937126498,0.06217319968623007,-0.2727687037806408,0.1439156765726842,1.1510015318643672,-0.4395911963863608,-0.1851502208263902
35,1.0580249253568086,0.301439798134321,0.1330724511725607,0.16660817501111883,0.1297920678857403,0.7004059596277241,0.12189258082179323,-0.10444326635082532,0.6451652031596181,0.0921935973280645,0.3282416364530483,0.4345786810152232,0.27454521912717905,0.19303098593194246,0.7405180845749817,0.8852204831864734,1.2999391866016308,0.4178598948829284,0.35760434599160207,0.2343021443964624,0.6151886116944656,0.6255688183347179,0.6257556416013531,0.6224848172534252,0.5813152012842492,0.2685222233305136,0.13829715420057107,-0.070106980708623,0.3641934280381589,0.6458886846218268
1242,-0.6355502266259445,-0.9285271372705556,-0.6274332048349703,-0.6368292493638662,-0.6254428792106633,-0.9765849935597497,-0.43967318132525135,-0.720851078014405,-0.6080525969833095,-0.9573915978126728,-0.8730430230086692,-0.8455372774139884,-0.640857844854461,-0.5565824303800173,-0.9166558234770381,-0.8147275011967109,-1.062085014698088,-0.5957116272340609,-0.7685409395270132,-0.36462850865594115,-0.8630734822945051,-0.7738166722621534,-0.716119818293547,-0.6761029886484402,-1.018255324040485,-0.9315605787802497,-0.6294745212739924,-0.43092877213539,-0.8414835085986206,-0.8695885984429447
811,-0.6355502266259445,-0.4980387098788488,-0.49177875456737263,-0.493511987513821,-0.49072858645685213,-0.4864371983751384,-0.40510468211206074,-0.38112097112806564,-0.5716723575510841,-0.5857265233085861,-0.45880693353911145,-0.4493109093287563,-0.4970087919430604,-0.4440812067628986,-0.30568107391566224,-0.31267633565277814,-0.46847855266335,-0.39299732299310597,-0.5534784718064443,-0.30680847271697903,-0.03853702733796689,0.04980849420339128,0.11079261897604276,0.1538832132391219,-0.1621432559254564,-0.5131161512511832,-0.20984991200836345,0.42739201800340143,-0.549198190626068,-0.7372850261118932
579,-0.00045954463241207447,0.23994145136407713,-0.07634697428040323,-0.060302799119142686,-0.07817596950300758,0.10835430121069095,-0.34616095909469735,-0.5476922423715063,-0.29040423776164015,0.2136873687156331,0.28681802750609253,0.16026811849467784,0.06531023307423275,-0.07934039756213457,0.4510799642659017,0.5094765545537024,0.5199266470090129,0.3165027427624509,0.4514497864514868,-0.613142270035066,0.5456638194413108,0.5576193119554739,0.5718703364875466,0.5855768522384585,0.5395979523201293,0.25730258890620866,-0.7626066215762757,-0.7032437102994622,0.2545864337984517,1.5352500910804732
1331,-0.00045954463241207447,-0.3750420163383611,-0.4195401903571327,-0.4241425576211152,-0.4189906739910969,-0.2264064979564511,-0.2673723568993912,-0.4888747030906303,-0.2697706691284377,-0.46322450485556055,-0.29311249775128834,-0.20547929819938263,-0.3270053657750415,-0.32684308951979585,-0.03130216431195296,0.09145978830205453,0.22031211167286782,-0.08892586617556626,-0.5035144640672969,-0.7505116858727733,0.16286929704589886,0.26918340922377976,0.33751744782734144,0.3836260830934919,-0.007372041040218684,-0.4162223343961896,-0.7368260116872285,-0.6505107843422536,-0.36651986689322263,0.1908824024198402
