,nAtom,nC,GATS2e,nBonds,nBonds2,SpMax_Dt,SpAD_Dt,SpMAD_Dt,fragC,Kier2,MDEC-33,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC5,TPC,piPC2,TpiPC,R_TpiPCTPC,GGI4,GGI5,GGI6,GGI7,VAdjMat,MWC3,MWC7,WTPT-3,WTPT-4
187,-0.5029950098427536,-0.5350335189218905,-0.031414347882539086,-0.6514341076208999,-0.5350530090552796,-0.5225377904494388,-0.5154687038086198,-0.7115145348968175,-0.40048027626264154,-0.49044859338208835,-0.3107463250893187,-0.5514352803749653,-0.5590033228297445,-0.5823137634792422,-0.6137314393791679,-0.6914599126218924,-0.6109264700293748,-0.4749635171686004,-0.458803283985094,-0.7067966379504,-0.5714542270177798,-0.48519901057191,-0.41589353865759354,-0.6005474734020927,-0.5399189088759822,-0.44990162906702347,-0.37277562500099715,-0.29858590739816493,-0.5487731752237902,-0.302503811924712
459,1.3772993655942765,1.1191290719295586,-0.7730315002212523,2.354904830236808,1.459588951146723,1.9320569196149409,1.8858507284151502,1.523862826986303,1.6141614480249282,1.291530050562484,1.6709390308332974,4.375551722634694,4.32643561077781,4.41777726475027,2.8829441311442348,2.4975261861145768,1.8634072871082858,1.4370495421141456,1.7413410027619063,1.5713773647270413,1.0195093239937438,2.2760385693682066,2.5362623088212124,2.5987917687597544,2.6183328233599013,1.640530211269398,1.3685744946874219,1.152337939566461,4.065653613442406,3.4135086760562694
1031,-0.5029950098427536,-0.35123767549395174,0.32475006461515854,-0.5874694493686083,-0.5000592904552446,-0.4798553989617594,-0.47371270405572363,-0.4630438151946092,-0.39516216477495986,-0.7229736005175693,-0.5070515548640717,-0.7822836227013651,-0.7928004862047886,-0.6126897770956152,-0.35710001496865307,-0.6253432874456681,-0.4771786993732851,-0.4334495859806996,-0.08793139831323206,-0.08996376376533638,-0.052812626274779846,-0.5444212641966938,-0.45712476531565144,-0.6005474734020927,-0.5399189088759822,-0.44990162906702347,-0.1559393799435212,0.02752183934381394,-0.9004901403617216,-0.9859735207996059
692,-0.7868130287766448,-0.5350335189218905,0.07606617963698814,-0.6514341076208999,-0.7800090392555256,-0.4899710464764612,-0.48360879844973625,-0.4377744457808149,-0.4005345427063934,-0.5977184076213075,-0.5070515548640717,-0.8214528360202848,-0.8120740874866023,-0.40603329101701274,-0.0923583423826366,-0.5433169418128374,-0.5106156420373076,-0.45124127077551424,-0.1737459610448193,-0.03553597523468695,0.25882814989084246,-0.6258518632430764,-0.5725722004331973,-0.5297080595353135,-0.5399189088759822,-0.5819685935387016,-0.37277562500099715,-0.25833346894417447,-0.739805458499731,-0.9859735207996059
444,-0.14822248617538938,0.38394569821780344,-0.7168399598119141,0.37200042441576664,-0.04514094865478776,0.09467317160153567,0.08834612213176163,0.6119556325758035,0.4353314904034096,-0.2707403712263354,1.5389085347932885,0.28861933718825133,0.2907110988989106,0.47337720154879925,0.8252583083312585,0.4960311896556199,0.9271728925156575,0.6043986937168208,0.9083505990160601,1.3256487653245763,1.013831273407192,0.5909803810124186,0.4430353813718541,0.14302542255873293,-0.08709545283998094,0.5384113949462721,0.7184563955102712,0.8095148703756057,-0.14634196491156218,-0.32078084989354944
1057,0.06464102802502911,-0.07554391035204353,-0.8195969337152664,-0.2036814998548583,0.02484648854528251,-0.30094306097680157,-0.2986835343226304,-0.18650779068232526,-0.3623852327488402,0.49201381287561763,-0.4571152454853912,-0.08390488310019889,-0.07464934279112251,-0.20634834904708596,-0.390699614552874,-0.03446670229089012,-0.4771786993732851,-0.37651619463729274,-0.10868010815412456,-0.32282360867244486,-0.5900599160327649,-0.4185739751399266,-0.48186350107299436,-0.38369212410746856,-0.33269461532338535,0.21522858270233364,0.028916593199379954,-0.10635412468492736,-0.2281634734316661,-0.05378574459482815
701,-0.36108600037580785,-0.07554391035204353,-0.44055230631489556,-0.13971684160256664,-0.32509069745506886,-0.25489351013732475,-0.2536334571466107,0.04933932847152846,-0.18336023481147473,-0.3227076370086052,-0.3414813116281773,-0.1897450978130248,-0.22548622238792523,-0.10177518741694978,0.029874683690994535,-0.12862094958326475,-0.09265385873702699,-0.19029656045156626,0.494987073705004,0.7849762192497225,0.967271385692929,-0.274219731981567,-0.38290855685616343,-0.17261958566222163,-0.24443241523525303,0.13923702482694564,0.2708842497164711,0.3037251638932676,-0.3528305081517108,-0.3651298929402004
132,-0.9996765429770633,-1.2702168926336457,-1.810817059428591,-0.7153987658731916,-1.0249650694557715,-0.5502584028298173,-0.5425876594865146,-0.8277255941498863,-0.40552705553156393,-0.8020219111553927,-0.5070515548640717,1.4270266859891976,1.4446132278144512,0.3339463193752844,-0.36405165626194014,-0.5232341799249902,-0.7112372980214422,-0.4868246403651435,-0.2435193315948803,-0.7847633213025698,-0.5628741596482987,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-0.5819685935387016,-0.37277562500099715,-0.1652177615770072,0.6247833185151476,1.1654515592202483
399,-0.04179072907518013,0.016354011361925862,-0.5893448227896144,-0.26764615810715,-0.04514094865478776,-0.370176169160613,-0.36641398589534757,-0.3094854239317194,-0.36797467645528115,-0.5737659426389716,-0.2597224637137077,-0.4964317042249927,-0.512914276286277,-0.5155861270104887,-0.26441146439149193,-0.3139300706393097,-0.1762462153970831,-0.29823278154010835,0.3100705957149292,0.28695337216775574,-0.029304188639159515,0.007085973360765659,0.5571634173598382,-0.6005474734020927,-0.5399189088759822,0.05833948500418954,0.28037931150483864,0.435717817175112,-0.7332929001780784,-0.6610695201404796
1051,-0.9287220382435906,-0.7188293623498293,0.10767827472475827,-0.5874694493686083,-0.9199839136556661,-0.47468365350920977,-0.4686532077210442,-0.43293708315495116,-0.39494509899995245,-0.7229736005175693,0.022189761009897134,-0.9414606385293157,-0.9453133311304446,-0.39756784459933503,-0.08308948732492047,-0.4809821354336753,-0.44374175670926264,-0.42633291206277374,0.027981170581266288,-0.03247339610082165,0.005472549183701988,-0.31493503150475827,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-0.44990162906702347,-0.1246999875510423,0.06809878988205792,-0.24266259354661604,-0.9859735207996059
662,0.4903680564258661,1.8543124456413138,-0.6095114230127405,1.5873289312093084,0.7597145791460204,2.960012133455978,2.8974520824596195,4.5197008797029,3.2190915219860026,-0.044073782249003705,6.048530988051804,0.01693500650808404,0.02758454226893255,1.0808974738762573,2.7079944919298438,1.5643297960533118,3.9699346749416997,5.252772874442058,1.6939610489919066,2.6151475672575497,5.934301978662551,2.564747055684926,1.2663405201532882,1.9554542348803499,0.8492513548187458,1.1557192521005268,1.29622155115298,1.2997316849966378,-0.5533962125950759,-0.3114874729915908
443,-1.2834945619109546,-1.2702168926336457,-1.8125689273678947,-1.2271160318915248,-1.3049148182560526,-0.6200789081026085,-0.6108927590674345,-1.2793391308200999,-0.44937434208306176,-1.0981139451943116,-0.5070515548640717,-0.6206064443211429,-0.6218520226617456,-0.5877914052789162,-0.5505873642984769,-1.1082424255670857,-0.7112372980214422,-0.5390135824299331,-3.1337354210548316,-2.3275155991645033,-0.6631536949884954,-0.7516991522998435,-0.6797733906941156,-0.6005474734020927,-0.5399189088759822,-3.3361386664515114,-4.044585829050955,-4.311847190999913,-0.8344553659380629,-0.8576522496512046
