,nHeavyAtom,nC,MATS4p,GATS1e,GATS1s,nBonds,nBonds2,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_BH,MLFER_S,MLFER_E,TPC,piPC2,TpiPC,GGI4,VAdjMat,MWC2,MWC5,MWC10,TWC,SRW2,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WPOL,Zagreb
1569,-0.12263698149195225,-0.03418342219102154,-1.0168684084425055,0.3410380410986492,-0.08979951148204886,-0.08163285375201716,-0.2291130471133303,-0.2741598497117767,-0.26317461587804863,-0.020678374193866825,-0.20535771420339022,-0.31205506757972207,-0.11401911029998005,0.16568226202005912,-0.10087673535904286,0.5528238264265077,1.0697245151306418,-0.1346502600135451,0.2254419409177629,0.30769298741978396,0.3846516900633229,0.4104042352027786,0.06886859650026701,0.28154433662582673,-0.10062566633577082,0.5181120576054274,-0.28895346614296424,-0.39132442337270895,-0.01796547659043889,-0.07082379618650901
736,0.21756032846542572,0.23362300643927464,-0.40706663990923847,-1.0078303326442146,-0.5489909991547418,0.29111298426183424,-0.059200142498216944,0.1759664923111054,0.1294821590295156,0.693077018201924,0.13402504022195955,-0.5540268457502868,-0.11598787022272072,0.6708467147884863,0.1948370102571588,0.8683949467108393,1.2919953715444117,0.35407372055486774,0.5238366587606148,0.5716137937376689,0.6031361014271022,0.5870589890729732,0.4003756156149737,0.5682148949987212,0.25925316053031444,0.7049838042487643,0.12366106350511592,-0.06726924816421186,0.3559353052410304,0.3081767228885662
440,-0.5308737534408058,-0.5697962794516138,-1.5160086966723034,-0.45246288789328964,-0.7239613130602309,-0.45437869176586854,-0.8068169228047157,-0.44524252259394886,-0.39584666834294635,-0.0032419852022956804,-0.3007792946416329,-0.4210662440934236,0.41163978907178,-0.03248882716120592,-0.3223578123226178,0.20481002726720923,0.40106130856320327,-0.41135427925593393,-0.26814256055536373,-0.003968474259799469,0.24841717788632467,0.4019632076853916,-0.2474167636014717,-0.11141138280940872,-0.496380260383993,0.5700129591952862,-0.2754999701371751,0.013554291848533169,-0.3544761802387612,-0.39929091271824085
727,-0.8030316014067083,-0.8376027080819101,-1.3581974576579139,0.5655990885360189,0.5410178371862688,-0.82712452977972,-0.670886599112625,-0.6221012144245975,-0.6036113568472798,-0.8542472149137813,-0.45986827402783637,0.13224806093824307,-0.46150523666370913,-0.4689234224101193,-0.5572251082235516,-1.1659206098082409,-1.0780524655668486,-0.7455552365326119,-0.7617270628722779,-0.7515466404176215,-0.6820354371640922,-0.62148167447887,-0.8279019469654821,-0.7395282364506376,-0.8119295959662273,-0.38719513713201426,-0.4541850451362528,-0.3958500284106986,-0.8031571184365244,-0.8540915356083311
1635,0.4216787144398525,0.14435419689584258,-0.0414137896432868,-0.9778109473812447,-0.7812063148433829,0.415361596933118,-0.02521756157519427,0.09202830734859704,0.0564653277346282,0.29147944676097864,-0.07781086835093923,-0.1923079418639137,0.4431399478356309,0.6003986108309848,0.025683880048714233,0.8132095243751174,0.8299046899883864,0.41516421853019475,0.6730840412482997,0.6309148107298161,0.593664269815303,0.5297426222770257,0.5087700131223449,0.6489032957612525,0.41400032148670324,0.4058228598994509,0.8049130150577288,0.23204689954563518,0.4307154616073242,0.4092435279752529
1361,0.6938365624057549,0.41216062552613875,-0.31839299226846174,-0.8572886390224911,-0.8715052984865792,0.6638588222756856,0.2806256667320098,0.2864402299552627,0.23204447704922057,0.41602120622321465,-0.014143469402978393,-0.19561131084917738,0.4761166765415372,0.5883708857650698,0.20213858422299094,0.8816984548923313,1.076491219285335,0.3756350729241391,0.8472848724063982,0.7392146081440458,0.6470268435513902,0.5600624289375802,0.7129801511119377,0.7940226761959046,0.6828471154000149,0.4336973198707332,1.0159716089325832,0.2696716543625195,0.580275774339912,0.6113771381486264
91,0.6257971004142793,0.5906982446130028,1.733697296319076,-0.15884598713664405,0.1859273232338738,0.7259831286113275,0.4165559904241005,0.151510475621724,0.15688507902223361,0.3247017946652211,0.6271425631311448,0.08021999942034012,0.2910532438039139,0.9119739649194478,0.4686460339758641,0.8948158939293823,1.0488532763788772,0.8706477813679916,0.8060155243253938,0.8361670332533203,0.8261722420221349,0.7772263105216344,0.78130121645675,0.8274195713186683,0.6269446643991109,0.48989374463102026,0.45812450340881156,0.4552300436873564,0.7672261652556466,0.8135107483219998
1374,-0.666952677423757,-0.5697962794516138,-0.831936444490651,-0.39981531703670875,-0.5996995559446882,-0.7028759171084361,-0.568938856343557,-0.5630583629702878,-0.5573844513143004,-0.68272857104628,-0.4493188881904973,-0.6101841184997695,-0.5732323622792425,-0.6567850329634574,-0.5341034573317498,-0.6410672586892329,-0.6929525054540965,-0.6808711802333484,-0.4900879094551477,-0.52588875208134,-0.5587679435294036,-0.5811726895509441,-0.6984719835100879,-0.4869199615190261,-0.6787266037742347,-0.20632143692780916,-0.6266094468595896,-0.3389243210648967,-0.7657670402533774,-0.7530247305216443
412,1.1020733343546085,1.6619239591341874,0.45759919951436556,0.39588258364438966,0.5269912309939552,0.9744803539538951,1.9117895510370981,0.9793727017315847,0.8005550952289913,1.0494435380974376,-0.30613350554400093,-0.35334717989551817,-0.31581700238089916,0.0860701770599555,0.020816164071492806,0.5985832244831963,0.46059084353174756,-0.06277908706640846,1.0692302204623938,0.7889587507059234,0.545782435513269,0.3826232385125839,0.9253982537859636,0.9514558776609133,1.0723327569317322,0.402582562165873,-0.40602551198238673,-0.6767273713774055,0.5054956179736181,0.712443943235313
1321,-0.666952677423757,-0.5697962794516138,0.33059207147268604,0.42449253599221304,0.5310973986966719,-0.7028759171084361,-0.4330085326514664,-0.5866103989321453,-0.5716093964897802,-0.7663886461977018,-0.4493188881904973,-0.3830775007628913,-0.5560057129552615,-0.5857641801932929,-0.5341034573317498,-0.8672487147763924,-0.8962191793868166,-0.6161871239340848,-0.4900879094551477,-0.47712686039798663,-0.41155999082673533,-0.3557812003222196,-0.6363248558815213,-0.4869199615190261,-0.6847556713090678,-0.3028611944394013,-0.6564345668973309,-0.3959176788699696,-0.6909868838870836,-0.7277580292499727
1505,0.6257971004142793,0.5906982446130028,-0.8332742139801428,-1.0992311658356697,-0.8812823789363254,0.6638588222756856,0.4165559904241005,0.3282100254859347,0.27623804049093653,0.5667505484488712,0.2931670315972954,-0.28810564243656045,0.15225566925069628,0.7075026387988939,0.21309094517173915,0.9268286122390118,1.081591661182747,0.21392493217598038,0.8060155243253938,0.7392146081440458,0.6513990207622024,0.5415222301640097,0.6876853035824527,0.7940226761959046,0.6558911879283305,0.6497223392040654,0.5632301446716109,-0.39116949660970346,0.542885696156765,0.6113771381486264
77,-1.2793078353470373,-1.2839467557990702,0.20249936305761532,-2.1280469640158404,-1.9699273688491072,-1.2619946741292132,-1.3505382175730787,-0.6995463211668688,-0.6718638934128851,-1.3560077022565316,-0.49708269039875097,-0.9198749608682396,-0.7607567449202917,-0.6384570709582537,-0.599817623024239,-3.1161905721252756,-2.3582276556293684,-0.8102392928318753,-3.2930919015061706,-3.8705449555308147,-4.096606128658999,-4.275816470038955,-2.429135421075952,-3.6333876467430035,-1.2662921373112248,-4.820638033155225,-0.9046945251822783,-0.9953441955673697,-1.027497587535406,-1.2078253534117345
1235,-0.666952677423757,-0.4805274699081818,-1.8860639255046037,-0.9493756481788336,-0.8122800100185629,-0.6407516107727942,-0.670886599112625,-0.5523966232176251,-0.5243529753556593,-0.4884630939584843,-0.4440707012663939,-0.5961448003123987,-0.40490338888491473,-0.3159994894292008,-0.48542629755953554,-0.07869364087514868,-0.04946513194213521,-0.3790122511063022,-0.4900879094551477,-0.3042993715854624,-0.11685860209581411,-0.0072781919917158785,-0.5020475060978631,-0.3799694110695516,-0.6542303695987114,0.18592172399038098,-0.8094822864227924,-0.688379316212155,-0.5788166493376428,-0.6266912241632859
676,-0.19067644348342785,0.14435419689584258,0.18618721285639103,0.5069839429845645,0.47346369307488007,-0.26800577275894283,0.3485908285780551,-0.2847964602095546,-0.3225936775078836,-0.14769238697820938,-0.41226350778697973,-0.6605604955250406,-0.6761000682424426,-0.6630852699027461,-0.44039992477023737,-0.5158306229944837,-0.5167005811054395,-0.7455552365326119,0.15586133680382847,-0.032916519516340205,-0.20262476321177267,-0.3614585411588462,-0.25808898449818474,0.10302806106841138,-0.20748810779544177,0.13894739171020049,-0.8121702127750945,-0.6935157229778807,-0.5040364929713489,-0.4245576139899125
923,-0.46283429144933025,-0.6590650889950459,0.3857145150019471,-0.6512401481430137,0.12328036920979027,-0.45437869176586854,-0.7388517609586704,-0.4757160679326115,-0.462901322090258,-0.41065732762682716,-0.42790204458102504,-0.05686981346810261,0.26841250469239597,-0.05253503560439756,-0.41484441588982485,0.30769462315637275,0.23144695820949845,-0.2604248142881355,-0.1707042382963313,-0.003968474259799469,0.1380871381591853,0.23614663794973317,-0.26870428909458005,-0.11141138280940872,-0.4674693743676723,0.10170483503258475,0.02547367424927777,0.500157941056252,-0.39186625842190814,-0.39929091271824085
358,1.374231182320511,0.41216062552613875,0.22400961190415297,-0.7486099608703506,-0.11804266715907509,1.4093504983033884,0.4165559904241005,1.0088925952846048,1.0296031407367903,1.1456690737987483,1.0360240353090144,1.5072754010542506,2.4040248308853425,2.504788412934183,1.5054695371240279,1.4380958020469488,1.7282603045853198,2.1544466211538853,1.1974886496341142,1.121147635343846,1.0184537968985719,0.9285456941263739,1.3614578562383097,1.1389427298862402,1.371934023895197,0.5469255628538282,2.792396821457424,2.0522828799780184,1.589807885284879,1.5462450852004785
1296,-0.12263698149195225,-0.21272104127788563,-0.16711094235822,0.9681664104427221,-0.033817179281428605,-0.20588146642330096,-0.02521756157519427,-0.3385448769718052,-0.36018151751800703,-0.3376334983494781,-0.40669724892808223,-0.05769565571441863,-0.3246764220332322,-0.6739674973433358,-0.40389205494107666,-0.025085816049899474,-0.19480275515623802,-0.48681901133555777,0.2254419409177629,0.128580405868524,0.11656111303106076,0.09788288986948414,-0.07935711905898207,0.1659058225546757,-0.16029359020938805,-0.01268007463085753,0.15579452296830282,0.7165460942271709,-0.20491586750617352,-0.2729574063598824
811,1.510310106303462,1.5726551495907555,0.6185283413317515,-0.6991354437747868,-1.9699273688491072,1.719972029981598,0.2806256667320098,2.6881012752466122,4.026561063549478,5.223155405926311,2.58869218500662,0.9011071922583649,1.242456476468345,2.5351441000053017,3.0911280167039075,1.3970685944016932,1.7981852076821976,0.05401157058978983,1.256882339605537,1.2098142574478112,1.1508371315429513,1.057463622933925,1.5706554292753074,1.25521095126613,1.640777587349083,1.062634792686177,0.850859813450737,-0.9953441955673697,1.8141483543837604,1.8241787991888667
1316,-0.32675536746637907,-0.12345223173445359,-0.23006075812538362,-0.27577575669619286,-0.34626592091731323,-0.33013007909458475,-0.02521756157519427,-0.4503518159788441,-0.43063621737808333,-0.4101985263071594,-0.4175116947110831,-0.5936672735734511,-0.6313107800000923,-0.5949281611958948,-0.38198733304358023,-0.17546823731890457,-0.33770405743296344,-0.14543093660245618,0.0034965928617672446,0.0778136162878998,0.22471192363634038,0.32204134896386566,-0.14458463071314795,0.036217954161058684,-0.3293998542293557,0.2090504500214171,-0.6531741430387306,-0.3896872763323013,-0.20491586750617352,-0.3234908089032258
1373,-0.05459751950047666,0.14435419689584258,0.6410931121557369,-0.21523981123303626,-0.25312626250257114,-0.019508547416375265,0.07673018119387376,-0.19969424331557098,-0.21301664294054054,0.06429914866803749,-0.18950712945281548,-0.6035773805292421,-0.4388644975521913,-0.18827650420543748,-0.13860153418250892,0.37806874352328795,0.35500394409332886,0.019872763278189865,0.29125954631840184,0.38574014487665,0.432517632921177,0.4576831375996917,0.13465754725841045,0.3349861551600959,-0.0440555255115966,0.43352268475373773,-0.43727833121461995,0.022871909895203404,-0.01796547659043889,0.03024300890017771
69,-0.39479482945785466,-0.3019898508213177,-0.7010264438553093,-0.29924990005022567,-0.5668596711703376,-0.39225438543022667,-0.365043370805421,-0.45373813308597577,-0.435912392430561,-0.36480527315989003,-0.4227598816351864,-0.3211393322891972,-0.3163091923615844,-0.2340964092184468,-0.388071978015107,0.0892324015851359,0.17074034742757546,-0.43650918994914184,-0.08049044225600817,-0.003968474259799469,0.09775965137096193,0.15355175374788765,-0.2421364923419245,-0.03504935844782873,-0.3933361877009321,0.21752425086707067,-0.42059170731309864,-0.3239434861228279,-0.3544761802387612,-0.39929091271824085
1437,0.21756032846542572,0.5906982446130028,0.2888244491156766,-0.31525458897778696,-0.5221664893669937,0.10474006525490853,0.7563817996543273,0.04661999390206896,-0.04506334958749738,0.24675481684095418,-0.38040330231843317,-0.6093582762534535,-0.6027637611203526,-0.6619397722774208,-0.35764875315747313,-0.06048177529172576,-0.2860266183649836,-0.6808711802333484,0.5238366587606148,0.2871085391387638,0.062082133393123684,-0.14549344962662877,0.1130075477146288,0.4344638518834319,0.18593093527757004,0.19452128768832264,-0.6181592227495362,-0.32277663597166334,-0.24230594568932046,-0.09609049745818068
754,-0.05459751950047666,-0.03418342219102154,-0.8870366888251384,1.1443210582029395,1.0637082289034856,-0.019508547416375265,0.2806256667320098,-0.26352305474534893,-0.26990228512977105,-0.11178356185249563,-0.18940110547455077,-0.07916755411863258,-0.4541223869534316,-0.6327295828316275,-0.15685546909708925,0.009022728124524336,-0.07255974772170108,-0.13420106562732836,0.29125954631840184,0.3475383583373653,0.43762026788188796,0.48884501378135997,0.13831747876476935,0.3349861551600959,-0.04792559561072177,0.4009073913853732,0.039724403229076215,0.47381098968327545,-0.09274563295673274,-0.02029039364316565
911,-1.2793078353470373,-1.2839467557990702,0.20249936305761532,0.3066861529475669,-1.9699273688491072,-1.2619946741292132,-1.316555636650056,-0.6995463211668688,-0.6718638934128851,-1.3560077022565316,-0.49708269039875097,-0.6663413912492521,-0.639185819691055,-0.6035193933858342,-0.599817623024239,-3.1161905721252756,-2.3582276556293684,-0.8102392928318753,-3.2930919015061706,-3.8705449555308147,-4.096606128658999,-4.275816470038955,-2.429135421075952,-3.6333876467430035,-1.2662921373112248,-4.820638033155225,-0.9046945251822783,-0.8703220941179822,-1.027497587535406,-1.2078253534117345
1350,-0.19067644348342785,-0.21272104127788563,-0.568314014350562,-0.030835267519370855,-0.2842060932072375,-0.26800577275894283,-0.059200142498216944,-0.31047545675422,-0.34548428834537814,-0.226883437664146,-0.41205145983045033,-0.08990350332073946,-0.341410881376528,-0.6333023316442902,-0.4355322087930159,-0.21715872796263527,-0.4274581315767853,-0.6161871239340848,0.15586133680382847,0.02410222022085646,-0.08601223891605668,-0.1911900177384709,-0.20961178821399143,0.10302806106841138,-0.2188509203219725,0.031920482480712456,-0.03949641656216435,0.7830005183127413,-0.4292563366050551,-0.37402421144656917
247,-0.5989132154322814,-0.5697962794516138,-1.4837124215933861,-0.742555225164623,-0.8734308473854857,-0.5786273044371524,-0.5349562754205344,-0.5003536732354109,-0.48158126054608685,-0.3386489724633525,-0.43866347837489356,-0.13615066911443105,-0.47528655612289383,-0.3778563611967634,-0.4623046466677338,-0.3546554288501884,-0.45523646562934966,-0.5515030676348213,-0.3740640475078635,-0.22864411171755727,-0.07681446684632505,0.012812623742350156,-0.44231812451986025,-0.28275572731320375,-0.5865356485757374,0.23194927133124957,-0.4301794093473118,-0.3780220366472836,-0.4292563366050551,-0.5761578216199426
1214,-0.2587159054749034,-0.12345223173445359,0.10935149962985545,-0.28353603512401904,-0.4831058172869543,-0.26800577275894283,0.008765019347828406,-0.3482020161609554,-0.3620284116207813,-0.21712547044187586,-0.41215748380871503,-0.7844368324724287,-0.7391003857701443,-0.7014594403511414,-0.3357440312599767,-0.09726616038724945,-0.25225987507393294,-0.16339872983924025,0.08206121667235304,0.15295712934467784,0.24015116833232858,0.319032171767622,-0.09240155548147792,0.10302806106841138,-0.2676932629595463,0.1793211930559602,-0.42232008945624344,0.0514558828546127,-0.24230594568932046,-0.24769070508821076
348,-0.5989132154322814,-0.39125866036474977,-0.003558031577659794,0.3408637872494681,0.6283947486425362,-0.5786273044371524,-0.29707820895937564,-0.5314143941227207,-0.5115061268470221,-0.4986442571129372,-0.43876950235315826,-0.6002740115439784,-0.6795453981072389,-0.5731637063147155,-0.4671723626449552,-0.4589719054612625,-0.5960350886801514,-0.4688512180987736,-0.3740640475078635,-0.1587043323349056,0.0024937406913987823,0.1232234195711552,-0.4086630465406473,-0.28275572731320375,-0.5957623969012744,0.09763812994118017,-0.8059645595672944,-0.6816572287542603,-0.5414265711544959,-0.5256244190765992
1258,-0.39479482945785466,-0.3019898508213177,-0.024929791416108075,0.19584756948323978,1.5208497187636643,-0.45437869176586854,-0.16114788526728496,-0.49086141591412275,-0.47913857527513687,-0.5463930031148994,-0.4280610805484221,-0.31040338308709026,-0.005245124568557721,-0.05368053322972279,-0.473257007616482,-0.4589719054612625,-0.5655009535488045,-0.48681901133555777,-0.08049044225600817,-0.1587043323349056,-0.16220109233707772,-0.15612728995588485,-0.36433170287751104,-0.11141138280940872,-0.41784661447463434,-0.06281175762488485,-0.43725573598360584,-0.9953441955673697,-0.5040364929713489,-0.5256244190765992
259,-0.46283429144933025,-0.21272104127788563,0.060709366022761044,0.30770534196926036,0.641791115347526,-0.45437869176586854,-0.29707820895937564,-0.4784124126637526,-0.46810545084620814,-0.4342008982523371,-0.4281671045266868,-0.5639369527060779,-0.5245055541914107,-0.32630896805712795,-0.42944756382148913,-0.00787649619007751,0.0058578222139283485,-0.479631893879134,-0.1707042382963313,-0.032916519516340205,0.09602253309811788,0.20424352826836423,-0.2817779709170774,-0.11141138280940872,-0.46395146526304926,0.1450356933703897,-0.8147241514880027,-0.6983960903558768,-0.4292563366050551,-0.4245576139899125
64,-1.2793078353470373,-1.2839467557990702,0.20249936305761532,-2.1280469640158404,-1.9699273688491072,-1.2619946741292132,-1.3505382175730787,-0.6995463211668688,-0.6718638934128851,-1.3560077022565316,-0.49708269039875097,-0.9198749608682396,-0.7203971665041079,-0.6252838482670134,-0.599817623024239,-3.1161905721252756,-2.3582276556293684,-0.8102392928318753,-3.2930919015061706,-3.8705449555308147,-4.096606128658999,-4.275816470038955,-2.429135421075952,-3.6333876467430035,-1.2662921373112248,-4.820638033155225,-0.9046945251822783,-0.9953441955673697,-1.027497587535406,-1.2078253534117345
665,-0.32675536746637907,-0.5697962794516138,-0.1753060768396525,-0.3323916284528523,0.14719688015281557,-0.33013007909458475,-0.2291130471133303,-0.40626429474660797,-0.3994192983104365,-0.28780275103892916,-0.4172466347654213,1.2174047725973625,0.44806184764248264,-0.08059972742486571,-0.3600826111460838,0.009022728124524336,-0.25045801985284377,-0.24245702105135145,0.0034965928617672446,0.0778136162878998,0.1063747551679934,0.1322866709686986,-0.19346814876802804,0.036217954161058684,-0.32825208240783893,0.22130283065380973,0.307816316746209,0.19470468555141268,-0.4292563366050551,-0.3234908089032258
837,-0.46283429144933025,-0.5697962794516138,0.5752503245477044,-0.07147495620380169,-0.29086296681178125,-0.5165029981015105,-0.4330085326514664,-0.5545748692205246,-0.5338555853106929,-0.7316556716367225,-0.43325625548339314,-0.3004932761312993,-0.6490296193047583,-0.5955009100085575,-0.490294013536757,-0.21715872796263527,-0.5729375911831991,-0.16339872983924025,-0.1707042382963313,-0.09367679196142764,0.028165562907088503,0.139180045105753,-0.3291437716611404,-0.1936530017577965,-0.503521534414623,-0.3423575588582993,-0.12969567394058376,0.24500224142035423,-0.4292563366050551,-0.47509101653325586
903,-0.7349921394152327,-0.4805274699081818,-0.8756151067530253,0.3066861529475669,1.138619302310473,-0.7028759171084361,-0.7048691800356478,-0.5643229582474939,-0.5458202922867884,-0.5323515582413034,-0.449424912168762,-0.8529817389166501,-0.6170372705602224,-0.32287247518115225,-0.5097648774456427,-0.1960818498013372,-0.1657878023751719,-0.6557162695401404,-0.618346338626868,-0.43080410566779065,-0.26391752681225167,-0.16590647091414853,-0.6033524723481152,-0.4869199615190261,-0.7164515633080206,0.2270483126862808,-0.970119678686162,-0.9953441955673697,-0.6909868838870836,-0.7024913279783009
1337,0.01344194249099894,-0.39125866036474977,-1.359849177723735,-0.49770539571014416,-0.6200825775377229,-0.08163285375201716,-0.29707820895937564,-0.3490014293449984,-0.34289486535817176,-0.3886375904550492,-0.3958828031450814,0.24456260643720837,-0.32664518195597286,-0.5078703416711772,-0.3454794632144195,0.16311953662347853,-0.1701646405615628,-0.0340306172407133,0.35370037008948324,0.2660562229321208,0.18665589801735896,0.148323606223668,0.03993212917526228,0.28154433662582673,-0.04018433434890829,-0.06452571194318708,0.7232319896662266,1.4007809772512596,-0.24230594568932046,-0.12135719872985236
1183,1.510310106303462,1.7511927686776196,0.2954693378212336,-0.05911370173652197,-0.5145568452412865,1.4093504983033884,2.0137372938061664,1.6716942669035801,1.3846289318534266,1.5236810986065867,0.17654065550610987,0.5938938766288426,0.5061402653633325,0.43601970159681397,0.44674131207836765,0.9516746114626043,1.1042618335118621,0.44031912922340266,1.256882339605537,0.9944365606449688,0.77686633468509,0.6183722885162711,1.3128071342506122,1.1389427298862402,1.4878257923909548,0.47951021809433547,0.5514356990541217,0.3927660100243547,1.066346790720822,1.192511267397075
732,-0.2587159054749034,-0.39125866036474977,0.16418117396315035,-0.17876374991299193,-0.5509968764341097,-0.14375716008765907,-0.670886599112625,-0.24896651653227272,-0.1524835538049981,0.5531120561582749,-0.05151692174129009,0.041405413843491924,1.3054567939960462,0.18515572165058808,0.15102756646216597,0.5242566966042564,0.8921571113650943,-0.13554865040307995,0.08206121667235304,0.32782991126843336,0.5345369667783646,0.6482336730776691,0.06243054880622989,0.22528852494304782,-0.20920238563613858,0.7646827643953601,0.09175270124531366,1.0338068159348794,-0.01796547659043889,-0.04555709491483733
336,-0.12263698149195225,-0.3019898508213177,-0.9833256841102198,0.2242032383043275,-0.060681661381344384,-0.20588146642330096,0.008765019347828406,-0.3939792930358068,-0.39247495964267154,-0.44314735134060673,-0.40664423693894985,0.9300116708794223,0.22756073629552712,-0.22894166990448325,-0.3929396939923285,0.009022728124524336,-0.3226103930867645,-0.3574508987370308,0.2254419409177629,0.17670873894572955,0.15733052120439145,0.1913446446712288,-0.05533592997626886,0.1659058225546757,-0.17155772685414372,-0.11288324916483126,0.34754190402618945,0.3928308339839562,-0.2796960238724674,-0.22242400381653907
1075,-0.5989132154322814,-0.5697962794516138,-0.8498963820191758,0.07863915445738673,0.046197469125944676,-0.5786273044371524,-0.7048691800356478,-0.5187913078859114,-0.5023418185622258,-0.4496466745343876,-0.43866347837489356,-0.35499886438815,-0.2907153133659556,-0.23696015328175987,-0.4671723626449552,-0.042616823671529025,-0.015520720770679258,-0.4041671617995102,-0.3740640475078635,-0.22864411171755727,-0.12173989234987759,-0.048148207822496174,-0.459179117435329,-0.28275572731320375,-0.5879123938044633,0.2119083828746127,-0.49221465351971466,-0.08210689554353502,-0.6162067275207898,-0.5761578216199426
815,-1.0751894493726106,-1.2839467557990702,0.20249936305761532,2.7414192699109745,2.598597937496418,-1.0756217551222875,-1.2485904748040106,-0.6821818343211019,-0.6556381264890897,-1.117439316969137,-0.4810200576916468,1.0175509489889096,0.7251648067682325,-0.5319257918030071,-0.5888652620754908,-0.7105717630433646,-1.2866451472989104,-0.8102392928318753,-1.6055153424169089,-1.494729723747729,-1.548804103421498,-1.435904244770912,-1.316616048954296,-1.553961499403621,-1.075609843434669,-1.182449742063592,-0.35092937774843297,-0.1536890564871619,-1.027497587535406,-1.0562251457817045
305,-1.2112683733555618,-1.2839467557990702,0.20249936305761532,0.3066861529475669,0.31433528432365565,-1.1998703677935714,-1.316555636650056,-0.694320580379059,-0.6683712899914801,-1.2533038038919457,-0.491728479496383,-0.9198749608682396,-0.6633031287446283,-0.33318195380907933,-0.5973837650356284,-3.1161905721252756,-2.0541085508738135,-0.8102392928318753,-2.4493036219615396,-2.852942092181072,-3.3981249977806827,-3.822358867501468,-2.1522584728359355,-2.459395558408934,-1.199760175099575,-2.1572993569942414,-0.7084190646706271,-0.9953441955673697,-1.027497587535406,-1.1825586521400628
1153,-0.2587159054749034,-0.21272104127788563,2.9070633074020784,-0.9096548715979408,0.3037018155311337,-0.33013007909458475,0.04274760027085108,-0.4640185504810945,-0.4579803938768155,-0.569822350572804,-0.41740567073281837,-0.08494844984284393,-0.5870136817384272,-0.7615980656807161,-0.4355322087930159,-0.1355523584083699,-0.5036995964082829,0.28938966425560436,0.08206121667235304,0.15295712934467784,0.16829260216082065,0.21613191770853596,-0.14291020456662154,0.036217954161058684,-0.3140868521515056,-0.28497384967624395,-0.21046600474836716,0.45629166011026695,-0.39186625842190814,-0.24769070508821076
333,3.8916912760051083,2.465343245025076,0.09548318205370215,0.6085659754798366,0.6769853096893088,3.956447058064706,3.882779244572413,5.716506442123502,8.655445742030075,5.7681466135431805,5.887363208767535,7.85552474848473,2.712135758794259,2.3965388873409483,3.9989570464557036,1.4270833669840384,0.9519725975528506,6.182825904945007,1.9947491321976683,1.7265164788052527,1.4822646841036953,1.2403847184664634,3.329953169276311,1.8484921443951325,3.9019483809729083,0.6693769103857252,5.395570601628075,11.168967745612624,4.99230499995125,4.098181913639318
416,0.4216787144398525,0.5014294350695708,-0.0026141502424215693,-0.526468526857288,-0.8779720894587016,0.5396102096044018,-0.02521756157519427,0.2754030902032197,0.24298079541744666,0.713379087312028,0.5157113619749302,0.4328546385972382,0.8772515107999497,0.9308746757373141,0.867798744108021,0.9698864770460268,1.3801404641452757,0.8670542222355044,0.6730840412482997,0.7263496508865128,0.7845693223563276,0.8123857715419558,0.6351835090873755,0.7239245252328221,0.48292327941693214,0.830292482719316,0.10158391857957502,-0.3467687943135313,0.6176658525230588,0.5861104368769546
153,2.3267836502011696,2.2868056259382117,-0.4790130497464627,-0.4084474514811213,-0.2897879699645715,2.4654637060093005,1.503998579960826,3.0561159050081406,2.757614260903777,2.379089686375837,3.415891263427919,0.08600089514455149,1.4413012286651532,2.8278187432758983,1.9788549159088116,1.6810694166988005,1.766278409822385,2.653951277502659,1.562814722779308,1.3907833302655392,1.1918594053679012,0.9999065498645097,2.134836713115529,1.4914595943489146,2.4047661093762396,0.8369568325750955,1.5909552985425965,0.301772901731889,2.524559839863552,2.4811130322523303
1144,-1.0751894493726106,-1.2839467557990702,0.20249936305761532,2.7414192699109745,2.598597937496418,-1.0756217551222875,-1.2485904748040106,-0.6821818343211019,-0.6556381264890897,-1.117439316969137,-0.4810200576916468,-1.5987172873399265,-0.8129288828729195,-0.4328402472123745,-0.5888652620754908,-1.435732332973766,-1.504457389336677,-0.8102392928318753,-1.6055153424169089,-1.494729723747729,-1.548804103421498,-1.435904244770912,-1.316616048954296,-1.553961499403621,-1.075609843434669,-1.182449742063592,-0.35092937774843297,-0.1536890564871619,-1.027497587535406,-1.0562251457817045
273,0.01344194249099894,0.32289181598270666,0.1356683679956432,-0.3314903608602128,-0.5671401329388942,-0.08163285375201716,0.5185037331931686,-0.21170798727355852,-0.25364744249554133,-0.12619559114848244,-0.3963068990581403,-0.6134874874850331,-0.6416467695944807,-0.7432701036755124,-0.38198733304358023,-0.17546823731890457,-0.3421136536558212,-0.48681901133555777,0.35370037008948324,0.17670873894572955,0.06756307182785769,-0.021641047041302996,-0.011476170629955328,0.28154433662582673,-0.019234487619113252,0.10320280323760457,-0.6097632609532956,-0.30673264170893016,-0.24230594568932046,-0.22242400381653907
271,-0.12263698149195225,0.14435419689584258,0.4505432643512696,-0.5556618948240645,-0.7179888251049418,-0.08163285375201716,0.07673018119387376,-0.2561018608444031,-0.2591179861673253,-0.007423960590867536,-0.20546373818165492,-0.04778554875862757,-0.22820718581893917,-0.13902010631645245,-0.22378656378388387,0.28301210419886436,0.28869705779655025,-0.12027602590924816,0.2254419409177629,0.2871085391387638,0.3195648500458364,0.31067282018931613,0.04144668374477321,0.28154433662582673,-0.09924344519389494,0.5304079784984966,-0.5821895280065753,-0.6777026549133589,-0.13013571113987968,-0.09609049745818068
