ratio,negative_ratio,sampling_round,outer_fold,n_selected_total,n_train_graphs,n_validation_graphs,n_test_graphs,n_train_edcs,n_train_non_edcs,n_validation_edcs,n_validation_non_edcs,n_test_edcs,n_test_non_edcs,best_epoch,best_validation_pr_auc,hidden_size1,hidden_size2,hidden_size3,lr,weight_decay,dropout,pr_auc,roc_auc,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
5,1:5,10,2,486,390,78,96,65,325,13,65,16,80,3,0.989010989010989,60,40,20,0.0005,0.0005,0.5,0.7832500067334627,0.9488281249999999,0.9375,0.95,0.94375,0.8301396995150081,0.8571428571428572,0.9479166666666666,0.4049999999999999,15,76,4,1
5,1:5,10,3,486,390,78,96,65,325,13,65,16,80,4,0.9945054945054943,60,40,20,0.0005,0.0005,0.5,0.9635690789473684,0.9921875,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.43499999999999994,16,0,80,0
5,1:5,10,4,486,390,78,96,65,325,13,65,16,80,2,0.8815084488161411,60,40,20,0.0005,0.0005,0.5,0.9875,0.996875,1.0,0.025,0.5125,0.06523280730534423,0.2909090909090909,0.1875,0.5549999999999999,16,2,78,0
5,1:5,10,5,486,390,78,96,65,325,13,65,16,80,4,0.9341880341880342,60,40,20,0.0005,0.0005,0.5,0.8732275911783585,0.9249999999999999,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4149999999999999,16,0,80,0
5,1:5,11,1,486,384,78,102,64,320,13,65,17,85,31,0.9000739644970415,60,40,20,0.0005,0.0005,0.5,0.9866310160427807,0.9965397923875433,0.8823529411764706,1.0,0.9411764705882353,0.9284766908852594,0.9375,0.9803921568627451,0.5249999999999999,15,85,0,2
5,1:5,11,2,486,390,78,96,65,325,13,65,16,80,1,0.8896538102420455,60,40,20,0.0005,0.0005,0.5,0.8631819169285307,0.9226562500000001,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4649999999999999,16,0,80,0
5,1:5,11,3,486,390,78,96,65,325,13,65,16,80,10,0.9819004524886876,60,40,20,0.0005,0.0005,0.5,0.8507822130355025,0.98046875,1.0,0.9125,0.95625,0.7967324574131847,0.8205128205128205,0.9270833333333334,0.4599999999999999,16,73,7,0
5,1:5,11,4,486,390,78,96,65,325,13,65,16,80,19,0.9662564999103461,60,40,20,0.0005,0.0005,0.5,0.9827786377708978,0.99609375,0.75,1.0,0.875,0.8451542547285166,0.8571428571428571,0.9583333333333334,0.49499999999999994,12,80,0,4
5,1:5,11,5,486,390,78,96,65,325,13,65,16,80,6,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9687386775362319,0.9921875,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,12,1,486,384,78,102,64,320,13,65,17,85,1,0.9897435897435897,60,40,20,0.0005,0.0005,0.5,0.8494557249747562,0.9840830449826989,0.7058823529411765,0.9882352941176471,0.8470588235294119,0.7757116786991037,0.8000000000000002,0.9411764705882353,0.5299999999999999,12,84,1,5
5,1:5,12,2,486,390,78,96,65,325,13,65,16,80,1,0.9885883347421809,60,40,20,0.0005,0.0005,0.5,0.7999014353701854,0.953515625,0.5,0.975,0.7375,0.5794945672638978,0.6153846153846154,0.8958333333333334,0.5249999999999999,8,78,2,8
5,1:5,12,3,486,390,78,96,65,325,13,65,16,80,8,0.9709114414996767,60,40,20,0.0005,0.0005,0.5,0.9760964912280702,0.99453125,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4699999999999999,16,0,80,0
5,1:5,12,4,486,390,78,96,65,325,13,65,16,80,48,0.7879872264487648,60,40,20,0.0005,0.0005,0.5,0.9930555555555556,0.9984375000000001,0.9375,1.0,0.96875,0.9622504486493763,0.967741935483871,0.9895833333333334,0.48999999999999994,15,80,0,1
5,1:5,12,5,486,390,78,96,65,325,13,65,16,80,15,0.850151645739881,60,40,20,0.0005,0.0005,0.5,0.944419642857143,0.988671875,1.0,0.7875,0.89375,0.6179143806533247,0.653061224489796,0.8229166666666666,0.4799999999999999,16,63,17,0
5,1:5,13,1,486,384,78,102,64,320,13,65,17,85,71,0.9542402042402043,60,40,20,0.0005,0.0005,0.5,0.9793829296424452,0.9944636678200692,0.9411764705882353,0.9647058823529412,0.9529411764705882,0.8671413102819306,0.8888888888888888,0.9607843137254902,0.48499999999999993,16,82,3,1
5,1:5,13,2,486,390,78,96,65,325,13,65,16,80,5,0.9514135437212361,60,40,20,0.0005,0.0005,0.5,0.7382973797036296,0.926953125,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4599999999999999,16,0,80,0
5,1:5,13,3,486,390,78,96,65,325,13,65,16,80,1,0.9306813069970963,60,40,20,0.0005,0.0005,0.5,0.9153390749057022,0.96484375,0.4375,1.0,0.71875,0.6271032028034078,0.6086956521739131,0.90625,0.6749999999999999,7,80,0,9
5,1:5,13,4,486,390,78,96,65,325,13,65,16,80,13,0.9093538939692787,60,40,20,0.0005,0.0005,0.5,0.9615896358543417,0.9914062499999999,1.0,0.875,0.9375,0.7337993857053428,0.761904761904762,0.8958333333333334,0.48499999999999993,16,70,10,0
5,1:5,13,5,486,390,78,96,65,325,13,65,16,80,16,0.9514652014652014,60,40,20,0.0005,0.0005,0.5,0.9533885796221322,0.990234375,0.9375,0.95,0.94375,0.8301396995150081,0.8571428571428572,0.9479166666666666,0.5299999999999999,15,76,4,1
5,1:5,14,1,486,384,78,102,64,320,13,65,17,85,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9563795441390597,0.9941176470588236,0.7058823529411765,0.9882352941176471,0.8470588235294119,0.7757116786991037,0.8000000000000002,0.9411764705882353,0.5149999999999999,12,84,1,5
5,1:5,14,2,486,390,78,96,65,325,13,65,16,80,35,0.9300678995800947,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.9375,1.0,0.96875,0.9622504486493763,0.967741935483871,0.9895833333333334,0.5099999999999999,15,80,0,1
5,1:5,14,3,486,390,78,96,65,325,13,65,16,80,25,0.9503987465525927,60,40,20,0.0005,0.0005,0.5,0.9383572567783094,0.9660156249999999,0.9375,0.95,0.94375,0.8301396995150081,0.8571428571428572,0.9479166666666666,0.4649999999999999,15,76,4,1
5,1:5,14,4,486,390,78,96,65,325,13,65,16,80,1,1.0,60,40,20,0.0005,0.0005,0.5,0.7466158065253459,0.972265625,1.0,0.95,0.975,0.8717797887081347,0.888888888888889,0.9583333333333334,0.35999999999999993,16,76,4,0
5,1:5,14,5,486,390,78,96,65,325,13,65,16,80,2,1.0,60,40,20,0.0005,0.0005,0.5,0.9901315789473684,0.9976562499999999,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,15,1,486,384,78,102,64,320,13,65,17,85,32,0.9730769230769231,60,40,20,0.0005,0.0005,0.5,0.9866713713349118,0.9972318339100347,1.0,0.9764705882352941,0.9882352941176471,0.9347107630311721,0.9444444444444444,0.9803921568627451,0.48499999999999993,17,83,2,0
5,1:5,15,2,486,390,78,96,65,325,13,65,16,80,9,0.9885883347421809,60,40,20,0.0005,0.0005,0.5,0.7461705034852927,0.946875,0.9375,0.9,0.91875,0.7312475978997722,0.7692307692307693,0.90625,0.5149999999999999,15,72,8,1
5,1:5,15,3,486,390,78,96,65,325,13,65,16,80,16,0.8489169175403994,60,40,20,0.0005,0.0005,0.5,0.8220241563991565,0.973828125,0.9375,0.9125,0.925,0.7536968674865036,0.7894736842105263,0.9166666666666666,0.5199999999999999,15,73,7,1
5,1:5,15,4,486,390,78,96,65,325,13,65,16,80,5,0.8494588744588742,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,15,5,486,390,78,96,65,325,13,65,16,80,1,0.9607495069033529,60,40,20,0.0005,0.0005,0.5,0.9963235294117647,0.99921875,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,16,1,486,384,78,102,64,320,13,65,17,85,1,0.9945054945054943,60,40,20,0.0005,0.0005,0.5,0.9938080495356038,0.9986159169550173,1.0,0.9411764705882353,0.9705882352941176,0.8528028654224417,0.8717948717948718,0.9509803921568627,0.48999999999999994,17,80,5,0
5,1:5,16,2,486,390,78,96,65,325,13,65,16,80,37,0.9745879120879121,60,40,20,0.0005,0.0005,0.5,0.9837863270308123,0.9968750000000001,1.0,0.9875,0.99375,0.9640600420647473,0.9696969696969697,0.9895833333333334,0.5549999999999999,16,79,1,0
5,1:5,16,3,486,390,78,96,65,325,13,65,16,80,12,0.8982392607392607,60,40,20,0.0005,0.0005,0.5,0.9519097222222223,0.97578125,0.8125,0.9875,0.9,0.8447418837575273,0.8666666666666666,0.9583333333333334,0.4799999999999999,13,79,1,3
5,1:5,16,4,486,390,78,96,65,325,13,65,16,80,14,0.8946391157929618,60,40,20,0.0005,0.0005,0.5,0.870370525103981,0.9777343749999999,1.0,0.9125,0.95625,0.7967324574131847,0.8205128205128205,0.9270833333333334,0.4749999999999999,16,73,7,0
5,1:5,16,5,486,390,78,96,65,325,13,65,16,80,9,0.9024000572077495,60,40,20,0.0005,0.0005,0.5,0.917096642392695,0.982421875,0.75,0.9875,0.86875,0.8032602704569247,0.8275862068965517,0.9479166666666666,0.5449999999999999,12,79,1,4
5,1:5,17,1,486,384,78,102,64,320,13,65,17,85,14,0.8640867400900845,60,40,20,0.0005,0.0005,0.5,0.8740776307422916,0.9823529411764707,0.5882352941176471,0.9882352941176471,0.7882352941176471,0.6926184228854151,0.7142857142857143,0.9215686274509803,0.5049999999999999,10,84,1,7
5,1:5,17,2,486,390,78,96,65,325,13,65,16,80,9,0.9704231665770127,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,17,3,486,390,78,96,65,325,13,65,16,80,8,0.9897435897435898,60,40,20,0.0005,0.0005,0.5,0.977766106442577,0.99453125,0.9375,0.95,0.94375,0.8301396995150081,0.8571428571428572,0.9479166666666666,0.5249999999999999,15,76,4,1
5,1:5,17,4,486,390,78,96,65,325,13,65,16,80,1,0.9787545787545786,60,40,20,0.0005,0.0005,0.5,0.8025763162276319,0.9730468749999999,0.625,0.9875,0.80625,0.716646975644588,0.7407407407407406,0.9270833333333334,0.4699999999999999,10,79,1,6
5,1:5,17,5,486,390,78,96,65,325,13,65,16,80,6,1.0,60,40,20,0.0005,0.0005,0.5,0.9176510280225451,0.9640625,0.9375,0.925,0.93125,0.7775419143502352,0.8108108108108109,0.9270833333333334,0.43999999999999995,15,74,6,1
5,1:5,18,1,486,384,78,102,64,320,13,65,17,85,11,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9539644515423062,0.9923875432525952,1.0,0.9529411764705882,0.9764705882352941,0.8783100656536799,0.8947368421052632,0.9607843137254902,0.4699999999999999,17,81,4,0
5,1:5,18,2,486,390,78,96,65,325,13,65,16,80,5,0.868068043068043,60,40,20,0.0005,0.0005,0.5,0.9178296484217537,0.9828125000000001,0.625,0.975,0.8,0.6761234037828132,0.7142857142857143,0.9166666666666666,0.5599999999999999,10,78,2,6
5,1:5,18,3,486,390,78,96,65,325,13,65,16,80,5,0.9637820512820514,60,40,20,0.0005,0.0005,0.5,0.8526150422290129,0.9859374999999999,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.37499999999999994,16,0,80,0
5,1:5,18,4,486,390,78,96,65,325,13,65,16,80,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9837863270308124,0.996875,1.0,0.95,0.975,0.8717797887081347,0.888888888888889,0.9583333333333334,0.5099999999999999,16,76,4,0
5,1:5,18,5,486,390,78,96,65,325,13,65,16,80,1,0.9273523485061946,60,40,20,0.0005,0.0005,0.5,0.9507036790780141,0.97421875,0.9375,0.6375,0.7875,0.4300756154038903,0.5,0.6875,0.4799999999999999,15,51,29,1
5,1:5,19,1,486,384,78,102,64,320,13,65,17,85,21,0.9627535925612847,60,40,20,0.0005,0.0005,0.5,0.8692375435022494,0.9664359861591696,0.9411764705882353,0.9764705882352941,0.9588235294117646,0.8970852271450604,0.9142857142857143,0.9705882352941176,0.5199999999999999,16,83,2,1
5,1:5,19,2,486,390,78,96,65,325,13,65,16,80,16,0.9439102564102564,60,40,20,0.0005,0.0005,0.5,0.9476400631102643,0.9894531249999999,1.0,0.9375,0.96875,0.8451542547285166,0.8648648648648648,0.9479166666666666,0.5399999999999999,16,75,5,0
5,1:5,19,3,486,390,78,96,65,325,13,65,16,80,14,1.0,60,40,20,0.0005,0.0005,0.5,0.9695567810457516,0.9937499999999999,0.75,0.975,0.8625,0.7655473321552592,0.7999999999999999,0.9375,0.49499999999999994,12,78,2,4
5,1:5,19,4,486,390,78,96,65,325,13,65,16,80,10,0.9506687756687757,60,40,20,0.0005,0.0005,0.5,0.9649943673121423,0.991796875,0.9375,0.925,0.93125,0.7775419143502352,0.8108108108108109,0.9270833333333334,0.44499999999999995,15,74,6,1
5,1:5,19,5,486,390,78,96,65,325,13,65,16,80,17,0.9796597633136095,60,40,20,0.0005,0.0005,0.5,0.9862253289473684,0.996875,0.9375,0.975,0.95625,0.8908402920345133,0.9090909090909091,0.96875,0.49499999999999994,15,78,2,1
5,1:5,20,1,486,384,78,102,64,320,13,65,17,85,9,0.9607725607725608,60,40,20,0.0005,0.0005,0.5,0.9494202634614217,0.9896193771626298,1.0,0.5647058823529412,0.7823529411764706,0.4216370213557839,0.4788732394366197,0.6372549019607843,0.4649999999999999,17,48,37,0
5,1:5,20,2,486,390,78,96,65,325,13,65,16,80,5,0.9087912087912087,60,40,20,0.0005,0.0005,0.5,0.8933732413419914,0.9617187500000001,0.9375,0.9375,0.9375,0.8029550685469662,0.8333333333333334,0.9375,0.48999999999999994,15,75,5,1
5,1:5,20,3,486,390,78,96,65,325,13,65,16,80,11,0.9553349875930519,60,40,20,0.0005,0.0005,0.5,0.7358078063241107,0.966015625,1.0,0.55,0.775,0.41137667560372115,0.47058823529411764,0.625,0.48999999999999994,16,44,36,0
5,1:5,20,4,486,390,78,96,65,325,13,65,16,80,8,0.9727153188691651,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.875,1.0,0.9375,0.9239364353597956,0.9333333333333333,0.9791666666666666,0.49999999999999994,14,80,0,2
5,1:5,20,5,486,390,78,96,65,325,13,65,16,80,13,0.9385643014602291,60,40,20,0.0005,0.0005,0.5,0.957617902930403,0.991015625,0.9375,0.95,0.94375,0.8301396995150081,0.8571428571428572,0.9479166666666666,0.4499999999999999,15,76,4,1
5,1:5,21,1,486,384,78,102,64,320,13,65,17,85,9,0.8373014240661298,60,40,20,0.0005,0.0005,0.5,0.8339717536084317,0.9806228373702424,0.7058823529411765,0.9882352941176471,0.8470588235294119,0.7757116786991037,0.8000000000000002,0.9411764705882353,0.48999999999999994,12,84,1,5
5,1:5,21,2,486,390,78,96,65,325,13,65,16,80,8,0.9796597633136094,60,40,20,0.0005,0.0005,0.5,0.9571078431372548,0.97265625,0.9375,0.975,0.95625,0.8908402920345133,0.9090909090909091,0.96875,0.4599999999999999,15,78,2,1
5,1:5,21,3,486,390,78,96,65,325,13,65,16,80,1,0.945299145299145,60,40,20,0.0005,0.0005,0.5,0.8731704151112045,0.9824218749999999,0.9375,0.9625,0.95,0.8593378488473195,0.8823529411764706,0.9583333333333334,0.6699999999999999,15,77,3,1
5,1:5,21,4,486,390,78,96,65,325,13,65,16,80,5,0.8071940978917722,60,40,20,0.0005,0.0005,0.5,0.9963235294117647,0.99921875,1.0,0.6,0.8,0.4472135954999579,0.5,0.6666666666666666,0.4749999999999999,16,48,32,0
5,1:5,21,5,486,390,78,96,65,325,13,65,16,80,25,0.9645011850894203,60,40,20,0.0005,0.0005,0.5,0.9875,0.9968750000000001,0.9375,0.9875,0.9625,0.925,0.9375,0.9791666666666666,0.4599999999999999,15,79,1,1
5,1:5,22,1,486,384,78,102,64,320,13,65,17,85,52,0.9182358182358183,60,40,20,0.0005,0.0005,0.5,0.9872721018231855,0.9972318339100346,0.7058823529411765,1.0,0.8529411764705883,0.816496580927726,0.8275862068965517,0.9509803921568627,0.43499999999999994,12,85,0,5
5,1:5,22,2,486,390,78,96,65,325,13,65,16,80,4,0.9732495069033529,60,40,20,0.0005,0.0005,0.5,0.9051300823359647,0.97890625,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,22,3,486,390,78,96,65,325,13,65,16,80,10,0.9838264299802759,60,40,20,0.0005,0.0005,0.5,0.9010475380420233,0.9890625,1.0,0.9875,0.99375,0.9640600420647473,0.9696969696969697,0.9895833333333334,0.4749999999999999,16,79,1,0
5,1:5,22,4,486,390,78,96,65,325,13,65,16,80,7,0.9630731259690535,60,40,20,0.0005,0.0005,0.5,0.974537037037037,0.99140625,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,22,5,486,390,78,96,65,325,13,65,16,80,15,0.9838264299802761,60,40,20,0.0005,0.0005,0.5,0.8765164964178123,0.95625,0.6875,0.975,0.83125,0.7215727853257121,0.7586206896551724,0.9270833333333334,0.5299999999999999,11,78,2,5
5,1:5,23,1,486,384,78,102,64,320,13,65,17,85,4,0.9593684093684094,60,40,20,0.0005,0.0005,0.5,0.9967320261437909,0.9993079584775086,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.43499999999999994,17,0,85,0
5,1:5,23,2,486,390,78,96,65,325,13,65,16,80,18,0.9158213581290504,60,40,20,0.0005,0.0005,0.5,0.7870364010989012,0.971875,0.9375,0.925,0.93125,0.7775419143502352,0.8108108108108109,0.9270833333333334,0.4699999999999999,15,74,6,1
5,1:5,23,3,486,390,78,96,65,325,13,65,16,80,2,0.9786324786324785,60,40,20,0.0005,0.0005,0.5,0.9186724290780142,0.9679687499999999,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.49999999999999994,16,0,80,0
5,1:5,23,4,486,390,78,96,65,325,13,65,16,80,1,0.9568376068376068,60,40,20,0.0005,0.0005,0.5,0.9801470588235295,0.9953125,0.75,1.0,0.875,0.8451542547285166,0.8571428571428571,0.9583333333333334,0.5049999999999999,12,80,0,4
5,1:5,23,5,486,390,78,96,65,325,13,65,16,80,7,0.9394097355635815,60,40,20,0.0005,0.0005,0.5,0.9686855005159959,0.9929687500000001,1.0,0.8375,0.91875,0.6797565487122882,0.7111111111111111,0.8645833333333334,0.4499999999999999,16,67,13,0
5,1:5,24,1,486,384,78,102,64,320,13,65,17,85,1,0.8050328756211109,60,40,20,0.0005,0.0005,0.5,0.9938080495356038,0.9986159169550173,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4499999999999999,17,0,85,0
5,1:5,24,2,486,390,78,96,65,325,13,65,16,80,1,0.8785036544651927,60,40,20,0.0005,0.0005,0.5,0.916541368149824,0.96875,0.9375,0.9625,0.95,0.8593378488473195,0.8823529411764706,0.9583333333333334,0.42499999999999993,15,77,3,1
5,1:5,24,3,486,390,78,96,65,325,13,65,16,80,5,0.959645055798902,60,40,20,0.0005,0.0005,0.5,0.8432306255835668,0.98359375,0.0625,0.9875,0.525,0.13046561461068845,0.1111111111111111,0.8333333333333334,0.4799999999999999,1,79,1,15
5,1:5,24,4,486,390,78,96,65,325,13,65,16,80,10,0.9230748925870876,60,40,20,0.0005,0.0005,0.5,0.8883009453781512,0.9839843750000001,1.0,0.95,0.975,0.8717797887081347,0.888888888888889,0.9583333333333334,0.5099999999999999,16,76,4,0
5,1:5,24,5,486,390,78,96,65,325,13,65,16,80,13,0.9897435897435898,60,40,20,0.0005,0.0005,0.5,0.9059142593517593,0.965234375,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4749999999999999,16,0,80,0
5,1:5,25,1,486,384,78,102,64,320,13,65,17,85,10,0.8685341060504034,60,40,20,0.0005,0.0005,0.5,0.8857871559428654,0.9854671280276817,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4599999999999999,17,0,85,0
5,1:5,25,2,486,390,78,96,65,325,13,65,16,80,9,0.9821780783319243,60,40,20,0.0005,0.0005,0.5,0.8085155522274001,0.9578125,0.9375,0.975,0.95625,0.8908402920345133,0.9090909090909091,0.96875,0.4749999999999999,15,78,2,1
5,1:5,25,3,486,390,78,96,65,325,13,65,16,80,25,0.9342948717948718,60,40,20,0.0005,0.0005,0.5,0.8261958527583527,0.980859375,1.0,0.95,0.975,0.8717797887081347,0.888888888888889,0.9583333333333334,0.49999999999999994,16,76,4,0
5,1:5,25,4,486,390,78,96,65,325,13,65,16,80,3,0.9468864468864469,60,40,20,0.0005,0.0005,0.5,0.9963235294117647,0.99921875,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.39499999999999996,16,0,80,0
5,1:5,25,5,486,390,78,96,65,325,13,65,16,80,5,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9443711180124224,0.9855468749999999,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4149999999999999,16,0,80,0
5,1:5,26,1,486,384,78,102,64,320,13,65,17,85,13,1.0,60,40,20,0.0005,0.0005,0.5,0.9255709342560554,0.9370242214532871,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4799999999999999,17,0,85,0
5,1:5,26,2,486,390,78,96,65,325,13,65,16,80,10,0.9826711749788672,60,40,20,0.0005,0.0005,0.5,0.9556465327435723,0.9921875000000001,1.0,0.95,0.975,0.8717797887081347,0.888888888888889,0.9583333333333334,0.48499999999999993,16,76,4,0
5,1:5,26,3,486,390,78,96,65,325,13,65,16,80,31,0.9142676767676767,60,40,20,0.0005,0.0005,0.5,0.9851190476190477,0.99609375,1.0,0.8875,0.94375,0.7536577472566709,0.7804878048780487,0.90625,0.4749999999999999,16,71,9,0
5,1:5,26,4,486,390,78,96,65,325,13,65,16,80,43,0.9647435897435896,60,40,20,0.0005,0.0005,0.5,0.9924172794117647,0.9984375,0.875,1.0,0.9375,0.9239364353597956,0.9333333333333333,0.9791666666666666,0.5149999999999999,14,80,0,2
5,1:5,26,5,486,390,78,96,65,325,13,65,16,80,1,0.9524886877828052,60,40,20,0.0005,0.0005,0.5,0.8854658209437621,0.9765625,1.0,0.5625,0.78125,0.42008402520840293,0.47761194029850745,0.6354166666666666,0.635,16,45,35,0
5,1:5,27,1,486,384,78,102,64,320,13,65,17,85,5,0.9693575655114116,60,40,20,0.0005,0.0005,0.5,0.8457663347801756,0.9858131487889273,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4599999999999999,17,0,85,0
5,1:5,27,2,486,390,78,96,65,325,13,65,16,80,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.9209720324610031,0.9874999999999999,1.0,0.6,0.8,0.4472135954999579,0.5,0.6666666666666666,0.635,16,48,32,0
5,1:5,27,3,486,390,78,96,65,325,13,65,16,80,14,0.8602860814399275,60,40,20,0.0005,0.0005,0.5,0.836356609120882,0.951171875,0.875,0.9625,0.91875,0.8176205420042794,0.8484848484848485,0.9479166666666666,0.48999999999999994,14,77,3,2
5,1:5,27,4,486,390,78,96,65,325,13,65,16,80,14,0.7895642369326581,60,40,20,0.0005,0.0005,0.5,0.9558861022555876,0.9937499999999999,1.0,0.975,0.9875,0.9309493362512627,0.9411764705882353,0.9791666666666666,0.48499999999999993,16,78,2,0
5,1:5,27,5,486,390,78,96,65,325,13,65,16,80,8,0.8168630514784361,60,40,20,0.0005,0.0005,0.5,0.9600078661327232,0.990234375,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4749999999999999,16,0,80,0
5,1:5,28,1,486,384,78,102,64,320,13,65,17,85,10,0.9897435897435898,60,40,20,0.0005,0.0005,0.5,0.9609943977591037,0.9920415224913495,0.8823529411764706,0.9647058823529412,0.9235294117647059,0.828078671210825,0.8571428571428571,0.9509803921568627,0.4699999999999999,15,82,3,2
5,1:5,28,2,486,390,78,96,65,325,13,65,16,80,40,0.9143858278473662,60,40,20,0.0005,0.0005,0.5,0.9901315789473684,0.99765625,1.0,0.9375,0.96875,0.8451542547285166,0.8648648648648648,0.9479166666666666,0.4499999999999999,16,75,5,0
5,1:5,28,3,486,390,78,96,65,325,13,65,16,80,7,1.0,60,40,20,0.0005,0.0005,0.5,0.951467803030303,0.98671875,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4549999999999999,16,0,80,0
5,1:5,28,4,486,390,78,96,65,325,13,65,16,80,24,0.9627535925612849,60,40,20,0.0005,0.0005,0.5,0.9053155269438165,0.986328125,1.0,0.95,0.975,0.8717797887081347,0.888888888888889,0.9583333333333334,0.5349999999999999,16,76,4,0
5,1:5,28,5,486,390,78,96,65,325,13,65,16,80,20,0.989010989010989,60,40,20,0.0005,0.0005,0.5,0.9548703457446809,0.975,0.9375,0.975,0.95625,0.8908402920345133,0.9090909090909091,0.96875,0.49999999999999994,15,78,2,1
5,1:5,29,1,486,384,78,102,64,320,13,65,17,85,14,0.8726664361279746,60,40,20,0.0005,0.0005,0.5,0.9856737793156479,0.9972318339100347,0.5882352941176471,1.0,0.7941176470588236,0.7372097807744857,0.7407407407407407,0.9313725490196079,0.5099999999999999,10,85,0,7
5,1:5,29,2,486,390,78,96,65,325,13,65,16,80,21,0.9999999999999999,60,40,20,0.0005,0.0005,0.5,0.8516270902300315,0.972265625,0.8125,0.9375,0.875,0.7161148740394329,0.7647058823529411,0.9166666666666666,0.5299999999999999,13,75,5,3
5,1:5,29,3,486,390,78,96,65,325,13,65,16,80,25,0.892152292152292,60,40,20,0.0005,0.0005,0.5,0.9930555555555556,0.998828125,0.75,1.0,0.875,0.8451542547285166,0.8571428571428571,0.9583333333333334,0.5049999999999999,12,80,0,4
5,1:5,29,4,486,390,78,96,65,325,13,65,16,80,11,0.9042315590392513,60,40,20,0.0005,0.0005,0.5,0.9344396412411118,0.984765625,0.9375,0.9,0.91875,0.7312475978997722,0.7692307692307693,0.90625,0.48499999999999993,15,72,8,1
5,1:5,29,5,486,390,78,96,65,325,13,65,16,80,1,0.9701923076923076,60,40,20,0.0005,0.0005,0.5,0.8293060137536882,0.962890625,0.9375,0.9625,0.95,0.8593378488473195,0.8823529411764706,0.9583333333333334,0.5099999999999999,15,77,3,1
5,1:5,30,1,486,384,78,102,64,320,13,65,17,85,7,0.9452991452991453,60,40,20,0.0005,0.0005,0.5,0.8516373908674947,0.9871972318339101,1.0,0.0,0.5,0.0,0.2857142857142857,0.16666666666666666,0.4499999999999999,17,0,85,0
5,1:5,30,2,486,390,78,96,65,325,13,65,16,80,42,0.8686147186147186,60,40,20,0.0005,0.0005,0.5,0.9775943765664161,0.9957031249999999,0.9375,0.9875,0.9625,0.925,0.9375,0.9791666666666666,0.5049999999999999,15,79,1,1
5,1:5,30,3,486,390,78,96,65,325,13,65,16,80,17,0.962730858884705,60,40,20,0.0005,0.0005,0.5,0.9790482954545454,0.9945312500000001,0.875,1.0,0.9375,0.9239364353597956,0.9333333333333333,0.9791666666666666,0.48999999999999994,14,80,0,2
5,1:5,30,4,486,390,78,96,65,325,13,65,16,80,7,0.834408326716019,60,40,20,0.0005,0.0005,0.5,0.9329525321925504,0.9624999999999999,0.875,0.9625,0.91875,0.8176205420042794,0.8484848484848485,0.9479166666666666,0.5149999999999999,14,77,3,2
