mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.1821354389190674,0.0239201522251888,0.011134624481201172,0.0010730837052560815,gini,20,4,5,42,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9880478087649402,0.9721115537848605,0.9641434262948209,0.9641434262948209,0.9765625,0.9516129032258065,0.959349593495935,0.9603174603174602,0.9660109517828305,0.00984299501737638,147
0.10740985870361328,0.017598423720708925,0.010881161689758301,0.0014715715507347571,gini,20,4,5,42,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9448818897637795,0.9407114624505929,0.9516129032258065,0.9512195121951219,0.9272030651340997,0.9338842975206613,0.9541984732824427,0.9407114624505929,0.96,0.9338521400778211,0.9438275206100919,0.009897672576305078,292
0.17375264167785645,0.022278476386466045,0.010099840164184571,0.0003719381001927462,gini,20,4,10,42,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9841269841269842,0.968503937007874,0.9558232931726907,0.9638554216867471,0.9765625,0.9508196721311475,0.959349593495935,0.9644268774703557,0.9647289124741393,0.00926821703803816,165
0.09381787776947022,0.006549728311632964,0.010475587844848634,0.0007610442479080205,gini,20,4,10,42,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9612403100775194,0.9375,0.9402390438247011,0.943089430894309,0.9243027888446215,0.9280000000000002,0.9348659003831418,0.9280000000000002,0.9411764705882352,0.9609375,0.9399351444612527,0.012113978872394852,295
0.18837206363677977,0.0262142280075269,0.010404467582702637,0.0006458573362455626,gini,50,1,2,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9531249999999999,0.9677419354838711,0.9687500000000001,0.9609375,0.968503937007874,0.9725490196078432,0.9692307692307692,0.9512195121951219,0.9765625,0.9649805447470817,0.965360071827256,0.007671779669776194,157
0.12027757167816162,0.013125711252256114,0.010468363761901855,0.0009996091593818957,gini,50,1,2,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.9612403100775194,0.9725490196078432,0.9721115537848605,0.9682539682539683,0.950943396226415,0.9723320158102767,0.9538461538461539,0.9641434262948209,0.968503937007874,0.9652509652509653,0.9649174746160696,0.007218355032372656,161
0.1905376672744751,0.029550976292040877,0.01040492057800293,0.0009051484108646368,gini,50,1,5,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9606299212598425,0.9554655870445343,0.9841269841269842,0.9800796812749005,0.9603174603174602,0.9725490196078432,0.9843749999999999,0.9512195121951219,0.9802371541501976,0.9647058823529412,0.9693706202329826,0.011784232819251325,103
0.10483179092407227,0.008513601995911587,0.010018706321716309,0.00048316638015100056,gini,50,1,5,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9568627450980391,0.9568627450980391,0.9763779527559056,0.9763779527559056,0.9498069498069498,0.9682539682539683,0.9657794676806084,0.9565217391304348,0.9727626459143969,0.9652509652509653,0.9644857131745213,0.008734573596203674,170
0.18386270999908447,0.021991952407775878,0.010155582427978515,0.0003983860339545558,gini,50,1,10,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9721115537848605,0.9635627530364372,0.9802371541501976,0.9802371541501976,0.96,0.9647058823529412,0.980544747081712,0.9512195121951219,0.9802371541501976,0.9687500000000001,0.9701605910901666,0.009764862943359329,99
0.11384153366088867,0.013870644538886548,0.011488938331604004,0.0014332855841735512,gini,50,1,10,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9615384615384616,0.9603174603174602,0.9516129032258065,0.9603174603174602,0.9420849420849421,0.9397590361445783,0.9692307692307692,0.9444444444444443,0.9649805447470817,0.9652509652509653,0.955953698730197,0.010096499729241952,260
0.18071961402893066,0.028440374597087623,0.010095739364624023,0.0006123894165412585,gini,50,2,2,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9682539682539683,0.9596774193548386,0.9800796812749005,0.9880478087649402,0.96,0.9682539682539683,0.988235294117647,0.9551020408163264,0.9841269841269842,0.9721115537848605,0.9723888718748434,0.01158194582819888,18
0.10613398551940918,0.014044420778228883,0.010424566268920899,0.000693947628457004,gini,50,2,2,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.968503937007874,0.9411764705882352,0.9596774193548386,0.9469387755102041,0.9534883720930233,0.968,0.9767441860465117,0.9641434262948209,0.9370078740157481,0.9571984435797665,0.9572878904491022,0.012100454896017009,237
0.18789441585540773,0.027053383660962264,0.010608053207397461,0.0009107181916918231,gini,50,2,5,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9606299212598425,0.9596774193548386,0.976,0.9839999999999999,0.96,0.9723320158102767,0.9843749999999999,0.9551020408163264,0.9841269841269842,0.9721115537848605,0.9708354935153128,0.01075840138273114,82
0.0999035120010376,0.007863142703796767,0.009757089614868163,0.0007454738357103015,gini,50,2,5,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9723320158102767,0.980544747081712,0.9718875502008032,0.9558232931726907,0.9397590361445783,0.9520000000000001,0.980544747081712,0.9469387755102041,0.9558232931726907,0.9571984435797665,0.9612851901754433,0.013446483824188622,200
0.18768789768218994,0.024568612876719922,0.01050584316253662,0.001343995272329482,gini,50,2,10,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9721115537848605,0.9554655870445343,0.976190476190476,0.984251968503937,0.96,0.9723320158102767,0.980544747081712,0.9635627530364372,0.9841269841269842,0.9763779527559056,0.9724964038335123,0.009450641243618652,13
0.11057519912719727,0.01640766227562422,0.010405588150024413,0.0010327350565986573,gini,50,2,10,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9389312977099236,0.9531249999999999,0.9723320158102767,0.9638554216867471,0.9612403100775194,0.9641434262948209,0.9615384615384616,0.9112903225806451,0.9571984435797665,0.9571984435797665,0.9540853142857927,0.01648534799766265,264
0.17055120468139648,0.021855837078276777,0.010270237922668457,0.0007735254103621944,gini,50,4,2,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9880478087649402,0.9721115537848605,0.9641434262948209,0.9641434262948209,0.9765625,0.9516129032258065,0.959349593495935,0.9603174603174602,0.9660109517828305,0.00984299501737638,147
0.10432319641113282,0.017626071717918072,0.010283756256103515,0.0006022238557660985,gini,50,4,2,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.9448818897637795,0.9407114624505929,0.9516129032258065,0.9512195121951219,0.9272030651340997,0.9421487603305785,0.9541984732824427,0.9407114624505929,0.96,0.9338521400778211,0.9446539668910837,0.009363544416478473,283
0.17657198905944824,0.025014758907873,0.011914706230163575,0.006117711625060842,gini,50,4,5,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9880478087649402,0.9721115537848605,0.9641434262948209,0.9641434262948209,0.9765625,0.9516129032258065,0.959349593495935,0.9603174603174602,0.9660109517828305,0.00984299501737638,147
0.093040132522583,0.005878081387225556,0.009839797019958496,0.00046482342564063987,gini,50,4,5,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9448818897637795,0.9407114624505929,0.9516129032258065,0.9512195121951219,0.9272030651340997,0.9421487603305785,0.9541984732824427,0.9407114624505929,0.96,0.9338521400778211,0.9446539668910837,0.009363544416478473,283
0.16914083957672119,0.01865689596784865,0.010155558586120605,0.000597993876077543,gini,50,4,10,42,best,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9841269841269842,0.968503937007874,0.9558232931726907,0.9638554216867471,0.9765625,0.9508196721311475,0.959349593495935,0.9644268774703557,0.9647289124741393,0.00926821703803816,165
0.1009054183959961,0.016325974544131813,0.010732769966125488,0.0009714849964104467,gini,50,4,10,42,random,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9612403100775194,0.9375,0.9402390438247011,0.943089430894309,0.9243027888446215,0.9280000000000002,0.9348659003831418,0.9280000000000002,0.9411764705882352,0.9609375,0.9399351444612527,0.012113978872394852,295
0.18846611976623534,0.024965173886235904,0.010454082489013672,0.0011131122747967443,gini,100,1,2,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9531249999999999,0.9677419354838711,0.9687500000000001,0.9609375,0.968503937007874,0.9725490196078432,0.9692307692307692,0.9512195121951219,0.9765625,0.9649805447470817,0.965360071827256,0.007671779669776194,157
0.12405412197113037,0.02092053429161716,0.011947369575500489,0.00243903386729844,gini,100,1,2,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.9612403100775194,0.9725490196078432,0.9721115537848605,0.9682539682539683,0.950943396226415,0.9723320158102767,0.9538461538461539,0.9641434262948209,0.968503937007874,0.9652509652509653,0.9649174746160696,0.007218355032372656,161
0.19706294536590577,0.03475702993261102,0.010752463340759277,0.001463208783418928,gini,100,1,5,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9606299212598425,0.9554655870445343,0.9841269841269842,0.9800796812749005,0.9603174603174602,0.9725490196078432,0.9843749999999999,0.9512195121951219,0.9802371541501976,0.9647058823529412,0.9693706202329826,0.011784232819251325,103
0.11539161205291748,0.01665000074110141,0.010354185104370117,0.00048801356341063393,gini,100,1,5,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9568627450980391,0.9568627450980391,0.9763779527559056,0.9763779527559056,0.9498069498069498,0.9682539682539683,0.9657794676806084,0.9565217391304348,0.9727626459143969,0.9652509652509653,0.9644857131745213,0.008734573596203674,170
0.18700733184814453,0.027889227070634147,0.01045377254486084,0.0010199095327350363,gini,100,1,10,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9721115537848605,0.9635627530364372,0.9802371541501976,0.9802371541501976,0.96,0.9647058823529412,0.980544747081712,0.9512195121951219,0.9802371541501976,0.9687500000000001,0.9701605910901666,0.009764862943359329,99
0.10583558082580566,0.01178638942504169,0.010055780410766602,0.000696352870818343,gini,100,1,10,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9615384615384616,0.9603174603174602,0.9516129032258065,0.9603174603174602,0.9420849420849421,0.9397590361445783,0.9692307692307692,0.9444444444444443,0.9649805447470817,0.9652509652509653,0.955953698730197,0.010096499729241952,260
0.18722593784332275,0.027305861289861053,0.01045818328857422,0.0008906639834499637,gini,100,2,2,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9682539682539683,0.9596774193548386,0.9800796812749005,0.9880478087649402,0.96,0.9682539682539683,0.988235294117647,0.9551020408163264,0.9841269841269842,0.9721115537848605,0.9723888718748434,0.01158194582819888,18
0.09844589233398438,0.007546259978326229,0.009908103942871093,0.00035243490809964913,gini,100,2,2,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.968503937007874,0.9411764705882352,0.9596774193548386,0.9469387755102041,0.9534883720930233,0.968,0.9767441860465117,0.9641434262948209,0.9370078740157481,0.9571984435797665,0.9572878904491022,0.012100454896017009,237
0.18536050319671632,0.03021590639207446,0.010745525360107422,0.0010782812768691378,gini,100,2,5,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9606299212598425,0.9596774193548386,0.976,0.9839999999999999,0.96,0.9723320158102767,0.9843749999999999,0.9551020408163264,0.9841269841269842,0.9721115537848605,0.9708354935153128,0.01075840138273114,82
0.10636265277862549,0.015879874618907584,0.011830902099609375,0.0038241230595992175,gini,100,2,5,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9723320158102767,0.980544747081712,0.9718875502008032,0.9558232931726907,0.9397590361445783,0.9520000000000001,0.980544747081712,0.9469387755102041,0.9558232931726907,0.9571984435797665,0.9612851901754433,0.013446483824188622,200
0.1834775447845459,0.02878909296683083,0.010383415222167968,0.0010622480503484223,gini,100,2,10,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9721115537848605,0.9554655870445343,0.976190476190476,0.984251968503937,0.96,0.9723320158102767,0.980544747081712,0.9635627530364372,0.9841269841269842,0.9763779527559056,0.9724964038335123,0.009450641243618652,13
0.10677433013916016,0.012686615122164215,0.01198875904083252,0.005961600394013846,gini,100,2,10,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9389312977099236,0.9531249999999999,0.9723320158102767,0.9638554216867471,0.9612403100775194,0.9641434262948209,0.9615384615384616,0.9112903225806451,0.9571984435797665,0.9571984435797665,0.9540853142857927,0.01648534799766265,264
0.17182331085205077,0.01891545060007006,0.010077810287475586,0.0005196576097464883,gini,100,4,2,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9880478087649402,0.9721115537848605,0.9641434262948209,0.9641434262948209,0.9765625,0.9516129032258065,0.959349593495935,0.9603174603174602,0.9660109517828305,0.00984299501737638,147
0.10014972686767579,0.007797065120964992,0.01015458106994629,0.0007452464529273201,gini,100,4,2,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.9448818897637795,0.9407114624505929,0.9516129032258065,0.9512195121951219,0.9272030651340997,0.9421487603305785,0.9541984732824427,0.9407114624505929,0.96,0.9338521400778211,0.9446539668910837,0.009363544416478473,283
0.1768488883972168,0.023237212906028926,0.010254168510437011,0.0007910609636023779,gini,100,4,5,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9880478087649402,0.9721115537848605,0.9641434262948209,0.9641434262948209,0.9765625,0.9516129032258065,0.959349593495935,0.9603174603174602,0.9660109517828305,0.00984299501737638,147
0.09894165992736817,0.008738227944499912,0.010480785369873047,0.0005114794861034972,gini,100,4,5,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9448818897637795,0.9407114624505929,0.9516129032258065,0.9512195121951219,0.9272030651340997,0.9421487603305785,0.9541984732824427,0.9407114624505929,0.96,0.9338521400778211,0.9446539668910837,0.009363544416478473,283
0.18273117542266845,0.0210745986112654,0.010553812980651856,0.0009124953911225342,gini,100,4,10,42,best,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9841269841269842,0.968503937007874,0.9558232931726907,0.9638554216867471,0.9765625,0.9508196721311475,0.959349593495935,0.9644268774703557,0.9647289124741393,0.00926821703803816,165
0.09652302265167237,0.011527534205491208,0.010136580467224121,0.0006947854187871991,gini,100,4,10,42,random,"{'criterion': 'gini', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9612403100775194,0.9375,0.9402390438247011,0.943089430894309,0.9243027888446215,0.9280000000000002,0.9348659003831418,0.9280000000000002,0.9411764705882352,0.9609375,0.9399351444612527,0.012113978872394852,295
0.1845762014389038,0.025963682770654996,0.01030559539794922,0.0005507876826966276,gini,200,1,2,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9531249999999999,0.9677419354838711,0.9687500000000001,0.9609375,0.968503937007874,0.9725490196078432,0.9692307692307692,0.9512195121951219,0.9765625,0.9649805447470817,0.965360071827256,0.007671779669776194,157
0.11854386329650879,0.010234335343825817,0.010504817962646485,0.0007855640821241615,gini,200,1,2,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.9612403100775194,0.9725490196078432,0.9721115537848605,0.9682539682539683,0.950943396226415,0.9723320158102767,0.9538461538461539,0.9641434262948209,0.968503937007874,0.9652509652509653,0.9649174746160696,0.007218355032372656,161
0.18718647956848145,0.027111099892250513,0.010264372825622559,0.000640225002043069,gini,200,1,5,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9606299212598425,0.9554655870445343,0.9841269841269842,0.9800796812749005,0.9603174603174602,0.9725490196078432,0.9843749999999999,0.9512195121951219,0.9802371541501976,0.9647058823529412,0.9693706202329826,0.011784232819251325,103
0.11474859714508057,0.012192789494220611,0.010850644111633301,0.0006957772743528338,gini,200,1,5,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9568627450980391,0.9568627450980391,0.9763779527559056,0.9763779527559056,0.9498069498069498,0.9682539682539683,0.9657794676806084,0.9565217391304348,0.9727626459143969,0.9652509652509653,0.9644857131745213,0.008734573596203674,170
0.1962582588195801,0.04241524653545664,0.011307549476623536,0.004221153536481621,gini,200,1,10,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9721115537848605,0.9635627530364372,0.9802371541501976,0.9802371541501976,0.96,0.9647058823529412,0.980544747081712,0.9512195121951219,0.9802371541501976,0.9687500000000001,0.9701605910901666,0.009764862943359329,99
0.10609495639801025,0.009847800926877719,0.013101744651794433,0.004832322688533519,gini,200,1,10,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9615384615384616,0.9603174603174602,0.9516129032258065,0.9603174603174602,0.9420849420849421,0.9397590361445783,0.9692307692307692,0.9444444444444443,0.9649805447470817,0.9652509652509653,0.955953698730197,0.010096499729241952,260
0.1879596471786499,0.027299409203346815,0.009986948966979981,0.0006830318887600375,gini,200,2,2,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9682539682539683,0.9596774193548386,0.9800796812749005,0.9880478087649402,0.96,0.9682539682539683,0.988235294117647,0.9551020408163264,0.9841269841269842,0.9721115537848605,0.9723888718748434,0.01158194582819888,18
0.10177664756774903,0.01167904517728463,0.01005542278289795,0.0002984608536479718,gini,200,2,2,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.968503937007874,0.9411764705882352,0.9596774193548386,0.9469387755102041,0.9534883720930233,0.968,0.9767441860465117,0.9641434262948209,0.9370078740157481,0.9571984435797665,0.9572878904491022,0.012100454896017009,237
0.19319238662719726,0.027402809064544502,0.011804485321044922,0.0039050718261598315,gini,200,2,5,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9606299212598425,0.9596774193548386,0.976,0.9839999999999999,0.96,0.9723320158102767,0.9843749999999999,0.9551020408163264,0.9841269841269842,0.9721115537848605,0.9708354935153128,0.01075840138273114,82
0.104118013381958,0.011496126316960802,0.010505008697509765,0.0011870431030308619,gini,200,2,5,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9723320158102767,0.980544747081712,0.9718875502008032,0.9558232931726907,0.9397590361445783,0.9520000000000001,0.980544747081712,0.9469387755102041,0.9558232931726907,0.9571984435797665,0.9612851901754433,0.013446483824188622,200
0.1883916139602661,0.030940750814134325,0.011059188842773437,0.0024245309317623607,gini,200,2,10,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9721115537848605,0.9554655870445343,0.976190476190476,0.984251968503937,0.96,0.9723320158102767,0.980544747081712,0.9635627530364372,0.9841269841269842,0.9763779527559056,0.9724964038335123,0.009450641243618652,13
0.11271910667419434,0.012897566160231355,0.010379314422607422,0.001065685006668292,gini,200,2,10,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9389312977099236,0.9531249999999999,0.9723320158102767,0.9638554216867471,0.9612403100775194,0.9641434262948209,0.9615384615384616,0.9112903225806451,0.9571984435797665,0.9571984435797665,0.9540853142857927,0.01648534799766265,264
0.172879958152771,0.023988199600414515,0.010055041313171387,0.0002990660437552845,gini,200,4,2,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9880478087649402,0.9721115537848605,0.9641434262948209,0.9641434262948209,0.9765625,0.9516129032258065,0.959349593495935,0.9603174603174602,0.9660109517828305,0.00984299501737638,147
0.10038294792175292,0.008005413662088253,0.010301518440246581,0.0006767480608917428,gini,200,4,2,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.9448818897637795,0.9407114624505929,0.9516129032258065,0.9512195121951219,0.9272030651340997,0.9421487603305785,0.9541984732824427,0.9407114624505929,0.96,0.9338521400778211,0.9446539668910837,0.009363544416478473,283
0.19001681804656984,0.025540332099172638,0.012581896781921387,0.006141871157662412,gini,200,4,5,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9880478087649402,0.9721115537848605,0.9641434262948209,0.9641434262948209,0.9765625,0.9516129032258065,0.959349593495935,0.9603174603174602,0.9660109517828305,0.00984299501737638,147
0.10119888782501221,0.008978194063752717,0.010454344749450683,0.0008030478701780881,gini,200,4,5,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.9448818897637795,0.9407114624505929,0.9516129032258065,0.9512195121951219,0.9272030651340997,0.9421487603305785,0.9541984732824427,0.9407114624505929,0.96,0.9338521400778211,0.9446539668910837,0.009363544416478473,283
0.17846896648406982,0.01971877283582676,0.01019299030303955,0.0011264857544197688,gini,200,4,10,42,best,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",0.9641434262948209,0.9596774193548386,0.9841269841269842,0.968503937007874,0.9558232931726907,0.9638554216867471,0.9765625,0.9508196721311475,0.959349593495935,0.9644268774703557,0.9647289124741393,0.00926821703803816,165
0.10411062240600585,0.015824369206911867,0.011179089546203613,0.0011204815296547575,gini,200,4,10,42,random,"{'criterion': 'gini', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",0.9612403100775194,0.9375,0.9402390438247011,0.943089430894309,0.9243027888446215,0.9280000000000002,0.9348659003831418,0.9280000000000002,0.9411764705882352,0.9609375,0.9399351444612527,0.012113978872394852,295
0.15831344127655028,0.007957532547984097,0.010084748268127441,0.0005439496891977188,entropy,,1,2,42,best,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.9718875502008032,0.9647058823529412,0.9802371541501976,0.9647058823529412,0.9682539682539683,0.984251968503937,0.9843749999999999,0.9596774193548386,0.976190476190476,0.9575289575289576,0.971181425888906,0.009293397053382038,71
0.0994124174118042,0.011948714147150735,0.010413289070129395,0.0011694324963928994,entropy,,1,2,42,random,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.9609375,0.9725490196078432,0.9841269841269842,0.9723320158102767,0.9767441860465117,0.9841269841269842,0.9694656488549619,0.9687500000000001,0.9769230769230769,0.9694656488549619,0.9735421064351601,0.006806537209358817,1
0.15903770923614502,0.011365391126891023,0.01045386791229248,0.0013541327707284243,entropy,,1,5,42,best,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.9718875502008032,0.9606299212598425,0.9839999999999999,0.9644268774703557,0.9638554216867471,0.984251968503937,0.980544747081712,0.9635627530364372,0.9800796812749005,0.9649805447470817,0.9718219465261818,0.00897510567434605,23
