mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.084303855895996,0.2865719454386272,1.1283852815628053,0.43559057704481063,gini,10,1,5,100,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.968,0.9880478087649402,0.9841269841269842,0.9725490196078432,0.9758064516129031,0.9883268482490272,0.9674796747967479,0.9674796747967479,0.9725490196078432,0.9764445162837937,0.007815781997223048,460
2.207025671005249,0.4564629566910826,0.9098029851913452,0.23861085106648575,gini,10,1,5,200,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9800796812749005,0.9638554216867471,0.9920634920634921,0.9841269841269842,0.9763779527559056,0.9839999999999999,0.9883268482490272,0.97165991902834,0.9674796747967479,0.9803921568627452,0.978836213084489,0.008570848882907137,299
3.1947874307632445,0.6230847728892035,0.8509423017501831,0.19704320998153554,gini,10,1,5,300,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9596774193548386,0.9920634920634921,0.9841269841269842,0.9727626459143969,0.9880478087649402,0.9883268482490272,0.97165991902834,0.9674796747967479,0.9803921568627452,0.9788663933288497,0.009963436568869307,296
4.212469220161438,0.8912729719898225,0.887065076828003,0.16973981609793903,gini,10,1,5,500,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9880478087649402,0.9841269841269842,0.9687500000000001,0.9880478087649402,0.9883268482490272,0.9758064516129031,0.9674796747967479,0.9803921568627452,0.9780570304349807,0.010479416203222867,326
1.538433575630188,0.30121395296510967,0.931594729423523,0.18243920963191357,gini,10,1,10,100,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9839999999999999,0.9881422924901185,0.9725490196078432,0.9800796812749005,0.9883268482490272,0.9677419354838711,0.9635627530364372,0.9803921568627452,0.9764387258176462,0.010582516175887803,461
2.1342020511627195,0.39854937333472107,0.8539279937744141,0.3657446621446909,gini,10,1,10,200,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9881422924901185,0.9596774193548386,0.9920634920634921,0.9841269841269842,0.9725490196078432,0.9841269841269842,0.9883268482490272,0.97165991902834,0.9674796747967479,0.9803921568627452,0.9788544790707121,0.009985472733900592,297
3.106111431121826,0.5676899722014905,1.0863541603088378,0.5578892753067497,gini,10,1,10,300,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9880478087649402,0.9881422924901185,0.9687500000000001,0.9799196787148594,0.9883268482490272,0.97165991902834,0.9674796747967479,0.9803921568627452,0.9772310950078298,0.010467759337575253,423
4.378753280639648,0.43392224724685347,0.8062408447265625,0.1721828673304159,gini,10,1,10,500,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9596774193548386,0.9839999999999999,0.9841269841269842,0.9687500000000001,0.9839999999999999,0.9883268482490272,0.9718875502008032,0.9674796747967479,0.9803921568627452,0.9772767617718129,0.009074877901549174,412
1.4581085443496704,0.2791725462478813,1.2690812826156617,0.6671049641350242,gini,10,2,2,100,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9638554216867471,0.9839999999999999,0.9841269841269842,0.9647058823529412,0.9758064516129031,0.9921875,0.9718875502008032,0.963265306122449,0.9725490196078432,0.9756511099837656,0.009607252103487281,482
2.1516561031341555,0.6698105505441004,0.5797619581222534,0.16682530734424925,gini,10,2,2,200,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9638554216867471,0.9920634920634921,0.9841269841269842,0.968503937007874,0.9758064516129031,0.9843749999999999,0.9758064516129031,0.963265306122449,0.9763779527559056,0.9768307981116242,0.009052302637656209,440
3.0801990032196045,0.45431811136305017,0.8583350419998169,0.390578069429181,gini,10,2,2,300,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9839999999999999,0.9841269841269842,0.9647058823529412,0.9758064516129031,0.9843749999999999,0.97165991902834,0.9674796747967479,0.9803921568627452,0.9752138639952179,0.009591851880457717,509
4.169246411323547,0.6662862915834058,0.8065147876739502,0.14714578567477574,gini,10,2,2,500,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9839999999999999,0.9841269841269842,0.9647058823529412,0.9799196787148594,0.9883268482490272,0.9758064516129031,0.9674796747967479,0.9803921568627452,0.9764350247887726,0.010013301147073252,462
1.1166440010070802,0.28151578496048535,1.210107421875,0.4915595016974912,gini,10,2,5,100,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9596774193548386,0.9839999999999999,0.9841269841269842,0.9647058823529412,0.9799196787148594,0.9883268482490272,0.9718875502008032,0.9674796747967479,0.9763779527559056,0.976062897467909,0.009203292973807044,474
2.115873193740845,0.5497819398464208,0.8414289236068726,0.31500215400618087,gini,10,2,5,200,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9596774193548386,0.9920634920634921,0.9841269841269842,0.968503937007874,0.9839999999999999,0.9883268482490272,0.9677419354838711,0.9674796747967479,0.9803921568627452,0.9776439432072564,0.010304161424737451,375
2.9806535959243776,0.6438040704395301,0.8265190124511719,0.24262043594911772,gini,10,2,5,300,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9839999999999999,0.9841269841269842,0.9647058823529412,0.9758064516129031,0.9883268482490272,0.9677419354838711,0.9674796747967479,0.9803921568627452,0.9752172504656738,0.010253093407738946,508
4.543284177780151,0.7226219721280561,0.9527246952056885,0.36398361392018136,gini,10,2,5,500,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",0.9841269841269842,0.9554655870445343,0.9839999999999999,0.9841269841269842,0.9647058823529412,0.9799196787148594,0.9883268482490272,0.9758064516129031,0.9674796747967479,0.9803921568627452,0.9764350247887726,0.010013301147073252,462
1.231684112548828,0.26623776195979365,0.7592974185943604,0.13387329825891303,gini,10,2,10,100,-1,42,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9718875502008032,0.9638554216867471,0.9839999999999999,0.9881422924901185,0.9723320158102767,0.9839999999999999,0.9883268482490272,0.9677419354838711,0.9674796747967479,0.9803921568627452,0.9768157895580336,0.008710172647212841,441
