,nHeavyAtom,nC,MATS4p,GATS1e,GATS1s,nBonds,nBonds2,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_BH,MLFER_S,MLFER_E,TPC,piPC2,TpiPC,GGI4,VAdjMat,MWC2,MWC5,MWC10,TWC,SRW2,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WPOL,Zagreb
1314,1.1020733343546085,1.7511927686776196,0.251792928000217,0.017325428630550064,0.26525608066290435,1.098728966625179,1.503998579960826,0.5699985989931723,0.5640629692734231,0.6630927218864376,0.4783909216257509,-0.4053752414134212,-0.08596428140092546,0.32777017600357955,0.5866881464234837,0.9516746114626043,1.1671234494175822,0.1384601992878058,1.0692302204623938,0.9027534448574219,0.7827999748741062,0.7192861183565291,1.0693393760509076,1.008462121142338,1.1250283081405879,0.636966315901334,-0.5680963980806689,-0.2271106847374417,0.9541765561713812,0.9651109559520298
421,-0.46283429144933025,-0.39125866036474977,0.05390528873438965,0.08720575319049023,0.1670256756668361,-0.45437869176586854,-0.4330085326514664,-0.4823432227490831,-0.46210651207595066,-0.4070615931766892,-0.4280610805484221,-0.334352808230252,-0.38275483975408214,-0.3801473564474139,-0.4172782738784356,-0.042616823671529025,0.06002071708023063,-0.4688512180987736,-0.1707042382963313,-0.09367679196142764,0.037769747773911407,0.10465991665608236,-0.3101108302633174,-0.11141138280940872,-0.45396889754645703,0.2679931764576281,-0.42778748268032457,0.041008142899609135,-0.39186625842190814,-0.47509101653325586
768,-0.39479482945785466,-0.21272104127788563,-0.3774185733844858,-0.39972233214423875,-0.5004143332776885,-0.45437869176586854,-0.2291130471133303,-0.4602726962152586,-0.4664233768900141,-0.4929780613696406,-0.4281140925375545,-0.5986223270513465,-0.5476384832836136,-0.5697272134387398,-0.473257007616482,-0.1355523584083699,-0.27258461332238504,-0.6161871239340848,-0.08049044225600817,-0.1256200278008211,-0.18886264730210645,-0.23198155936990808,-0.3786599260187941,-0.11141138280940872,-0.42413003037440444,-0.1346778182994629,-0.6264299470626878,-0.33858131167758126,-0.5788166493376428,-0.5003577178049275
1003,-0.39479482945785466,-0.4805274699081818,0.4925583902645496,-0.6019336568493177,0.0900087610782528,-0.39225438543022667,-0.4330085326514664,-0.44619980023370825,-0.43903422666091513,-0.37791970360890403,-0.42265385765692176,-0.42271792858605545,-0.16816000817534854,-0.1418838503797656,-0.4063259129296874,0.23160846714069253,0.13118482841474766,-0.350263781280607,-0.08049044225600817,0.02410222022085646,0.12159373789905986,0.20086342062854942,-0.22949481200732183,-0.03504935844782873,-0.3974782993423649,0.1701491873229973,-0.07697205374919522,-0.08145676686356698,-0.39186625842190814,-0.37402421144656917
202,-0.5308737534408058,-0.4805274699081818,-0.8831859656692259,0.5320486901797098,0.5129519037429263,-0.5165029981015105,-0.5009736944975117,-0.49082725663141413,-0.4738145416018663,-0.3853640283772106,-0.43336227946165784,-0.06595407817757784,-0.2803793237715671,-0.0754449881109021,-0.44039992477023737,-0.042616823671529025,0.014574505285637938,-0.3790122511063022,-0.26814256055536373,-0.1587043323349056,-0.03485509944904947,0.04522083397421274,-0.38104660854146527,-0.1936530017577965,-0.5207419965386476,0.24493835274817793,-0.4517891294322313,-0.3780305492771492,-0.5040364929713489,-0.5256244190765992
547,0.4216787144398525,0.6799670541564349,0.008127501690693064,-0.3329203867480626,0.23279454059606156,0.4774859032687599,0.2806256667320098,0.008635510220140162,0.06581972394681043,0.3126391745585072,0.21343699994223034,-0.4945662040155406,0.11534142069930856,0.5803524023877931,0.2544665309781213,0.8202879100204584,0.9886529655284728,0.18158290402634858,0.6730840412482997,0.6451652772352054,0.6078196206079368,0.5581852072819349,0.5391083930733843,0.6870721268150434,0.46191821082584156,0.7009304531374834,-0.23970432462157767,-0.23579079058448965,0.39332538342417733,0.43451022924692456
17,0.4216787144398525,0.858504673243299,-0.12157236579124886,0.5575557504707475,2.326691257956409,0.29111298426183424,1.198155351653622,0.0634142460553191,-0.001192994111220541,0.1610558124445456,-0.3644997055787261,-0.5465942655334436,-0.7263034462723299,-0.40363005776658106,-0.26881293657318206,0.10448284411364052,-0.1995804916527284,0.03065343905855026,0.6730840412482997,0.4917141103421402,0.32078751404628175,0.22761208017261364,0.3629577936290799,0.5682148949987212,0.3632888488643646,0.09351067409457373,-0.5860437843177561,-0.9953441955673697,-0.01796547659043889,0.1818432165302078
863,0.08148140448247454,0.23362300643927464,0.5686798989035095,-0.3036796193969652,-0.247552684471456,0.10474006525490853,0.07673018119387376,-0.029722611053959784,-0.0517913584949025,0.3805565220519003,-0.15764692398426886,-0.6696447602345157,-0.10614407060901733,0.30199647943376173,-0.025427137712110744,0.6507011652989296,1.0234415887075978,0.24626696032561216,0.41309406006090604,0.44024186662184617,0.46057889001350205,0.4650846708010283,0.23528438348154412,0.4344638518834319,0.09337984988613686,0.4737611085945877,-0.2461824851739735,-0.3548126723130052,0.09420475795900189,0.10604311271519275
223,0.3536392524483769,0.5906982446130028,0.23464908490657638,-0.39791507114197977,-0.6722358322325067,0.22898867792619232,0.8243469615003726,0.05114498924022455,-0.019753663652811757,0.1780745786282748,-0.36969488051369703,-0.33352696598393605,-0.4295128879191732,-0.7203601511690078,-0.299236161430816,0.10448284411364052,-0.17468012936834898,-0.2927668424377673,0.6253395235066141,0.4042660035548113,0.20596860705069894,0.04863079617575127,0.2654371797632928,0.5254646479357612,0.3068207946830082,0.14146840156750753,-0.25408962267410906,0.37293050474702166,-0.09274563295673274,0.055509710171849386
334,-0.8710710633981839,-1.2839467557990702,0.20249936305761532,-2.1280469640158404,-1.9699273688491072,-0.8892488361153619,-1.1466427320349426,-0.6667083817530511,-0.6349548834350843,-1.0459075316186743,-0.4649574249845426,-0.9198749608682396,-0.5185992744231886,-0.5594177348108127,-0.5669605401779945,-0.5158306229944837,-1.1849419284665512,-0.8102392928318753,-0.9242787218006391,-0.3866880516936649,-0.23692260247271707,0.22516253670389785,-0.6471558017188661,-0.8924477517082423,-0.9020466185019621,-1.0543044747359944,0.13549864850607082,-0.9953441955673697,-1.027497587535406,-0.6772246267066293
1238,0.3536392524483769,0.41216062552613875,0.1569396412457039,0.5581024819658276,-0.4525424332412811,0.3532372905974761,0.3485908285780551,-0.09433440358716053,-0.08440793052531968,0.025976112301338648,-0.09392651304717572,-0.5540268457502868,0.16406822878714034,-0.11381915855929746,-0.014474776763362535,0.6920242192542444,0.5851191594703312,0.6631197671383376,0.6253395235066141,0.601738791080449,0.6269712172909917,0.6239385607248245,0.4809605335426402,0.609320487948843,0.34558609155637066,0.3897583627197089,0.20108654380803784,-0.0022304382063857873,0.542885696156765,0.35871012543190955
1550,0.01344194249099894,-0.3019898508213177,0.33902718731986486,-1.225192217552093,-0.19626464907886496,-0.019508547416375265,-0.365043370805421,-0.26302543331754263,-0.263612067949183,-0.1554976829813162,-0.39063461622097806,0.4270737428730267,1.2409799065262894,0.2722135411753058,-0.21161727384083032,0.7000747538805018,0.617575540060106,0.07377614298854226,0.35370037008948324,0.38574014487665,0.41485580492934876,0.4404580956278932,0.15202178893711324,0.3349861551600959,-0.014211588936683523,0.14341710255672632,0.575454591876492,0.5066669979795367,0.01942460159270804,0.03024300890017771
280,-0.2587159054749034,-0.5697962794516138,-0.8302306778773807,0.0060250117296624175,-0.3896064925804193,-0.26800577275894283,-0.568938856343557,-0.37849377645060395,-0.3710866350628284,-0.2504213656347759,-0.41189242386305325,0.010023408483486916,-0.007706074471983622,-0.1373018598784647,-0.3211408833283124,0.28301210419886436,0.30033156878860545,0.0594019088842455,0.08206121667235304,0.15295712934467784,0.26463361306727917,0.32932831378835403,-0.08711958651065745,0.10302806106841138,-0.27099634634606445,0.14626478688269615,0.41838709249508993,0.025408760860575336,-0.13013571113987968,-0.24769070508821076
888,-0.19067644348342785,-0.12345223173445359,0.48705223713940266,-0.3035045791289874,0.24342202233616925,-0.08163285375201716,-0.33106078988239834,-0.17642104039263048,-0.1803115363821036,0.34453879279347793,-0.02511695115337626,-0.3112292253334062,-0.007706074471983622,0.4892853411744373,0.031768525020241016,0.7040742552413509,1.3490777734316137,-0.0012393938963141803,0.15586133680382847,0.32782991126843336,0.4506985837541024,0.5120616388630044,0.07340810269113905,0.28154433662582673,-0.13267758683218916,0.8435914755512809,-0.1594042344875971,-0.6761367053342625,-0.09274563295673274,-0.04555709491483733
166,2.598941498167072,1.8404615782210516,0.23419070706766865,-0.653409366309373,-0.2871798559737452,2.651836625016226,1.8778069701140756,2.446601845635182,2.3376570751363244,1.69565850938795,3.018778452837432,3.4314878349703455,3.873704113211257,3.4400872240122347,1.8364742235750848,1.6640165542476346,1.6031346890994636,1.7052517853829774,1.6498038038700247,1.4340167398762038,1.1719993618090232,0.9440894244269898,2.2878489729346474,1.5431767976167392,2.632008191925499,0.7067808121203439,3.3854919783554998,1.7697375677721452,2.337609448947817,2.657979941154032
74,-0.39479482945785466,-0.21272104127788563,-0.14392158279533757,-0.39972233214423875,-0.3028402947343163,-0.45437869176586854,-0.2291130471133303,-0.5039317545184226,-0.4950931294553597,-0.6134160684296391,-0.4281140925375545,-0.552375161257655,-0.604240331062408,-0.5914916683199191,-0.473257007616482,-0.1355523584083699,-0.4038777700396358,-0.42213495503629433,-0.08049044225600817,-0.06279853146362431,-0.02006873720543443,0.0511814645943096,-0.30330563393152316,-0.11141138280940872,-0.4318686539765761,-0.22318769492926732,-0.6266813596367401,-0.33906174048294796,-0.466646414788202,-0.4498243152615842
1401,0.829915486388706,0.5014294350695708,0.5665390738442134,-0.7055122191951618,-0.8019217697488591,0.7881074349469694,0.45053857134712316,0.36646382451282633,0.3088288765745224,0.4463900803672441,0.017716736065568214,-0.14193156483864258,0.3319050122007827,0.6278905538387903,0.26906967890978556,0.920512887526573,1.0857842800569393,0.5050031855226662,0.925849496216984,0.8009882974066197,0.6921819609818599,0.5869453824150354,0.8204438422904239,0.8598042809350037,0.8100174037527794,0.4087276994734115,1.1862385290074,0.8972796893732605,0.7298360870724997,0.7377106445069848
111,-0.5989132154322814,-0.5697962794516138,-0.6534659578830855,4.685526514097268,3.090644308412042,-0.6407516107727942,-0.365043370805421,-0.5883378397692934,-0.5693612287103574,-0.8079704002315852,-0.4439646772881293,-0.8472008431924386,-0.9428670377738041,-0.8503741316434217,-0.5207172383943909,-0.40536408063601326,-0.6979101983568581,-0.48681901133555777,-0.3740640475078635,-0.22864411171755727,-0.09066150963459488,0.0652033923538107,-0.45881696014790607,-0.3799694110695516,-0.6336820010130676,-0.45434672613572924,-0.3547246547230834,-0.9953441955673697,-0.5788166493376428,-0.5761578216199426
552,-0.8030316014067083,-0.8376027080819101,-0.26377878141650646,0.18133723209247815,0.16807248014438037,-0.82712452977972,-0.7048691800356478,-0.641160972261709,-0.6157437652804633,-0.9434389647559414,-0.45986827402783637,-0.044482179773363884,-0.30941853263199204,-0.47350541291142023,-0.5572251082235516,-0.7105717630433646,-1.0020293031124128,-0.8102392928318753,-0.7617270628722779,-0.5773609967278966,-0.35607845020704404,-0.19625276199268835,-0.6996313074262214,-0.7395282364506376,-0.8247966915011259,-0.6447362637693121,-0.5087527994842693,-0.7022162303065095,-0.6909868838870836,-0.7782914317933161
330,-0.32675536746637907,-0.03418342219102154,-1.471810822586646,0.35260155282542277,0.7805558113779228,-0.33013007909458475,-0.02521756157519427,-0.41102160013019856,-0.41478312105706017,-0.34804146293350524,-0.4175647067002154,-0.552375161257655,-0.6121153707533707,-0.4213852709591222,-0.3661672561176106,0.009022728124524336,-0.028134558056733962,-0.450434229667222,0.0034965928617672446,0.128580405868524,0.2672965899570538,0.358825788866983,-0.12972775998589384,0.036217954161058684,-0.34189992320077556,0.07561316603102815,-0.8148644959007361,-0.6986642770160052,-0.24230594568932046,-0.2729574063598824
1113,-1.007149987381135,-1.2839467557990702,4.2175463488846825,-2.1280469640158404,-1.9699273688491072,-1.0134974487866457,-1.2146078938809879,-0.6642091206099816,-0.6429164427270923,-1.0155148749491238,-0.47566584678927876,-0.19395962635654554,-0.3054810127865107,-0.6774039902193115,-0.5827806171039641,-1.435732332973766,-1.2500613725771297,-0.8102392928318753,-1.3338761889997783,-1.3621808436194052,-1.36879669821376,-1.3723384023032354,-1.2261331864213358,-1.285403471143478,-1.0051583859928703,-0.7192309864504887,-0.13923675100085287,-0.06618237365116779,-0.952717431169112,-1.0309584445100328
518,-0.5308737534408058,-0.6590650889950459,-1.175284638751464,-0.7807573880932057,-0.39247620489881246,-0.5165029981015105,-0.7728343418816931,-0.5118123921527011,-0.48619257435586677,-0.44602900479104474,-0.43325625548339314,-0.7662683030534784,-0.34387183127995374,-0.17510328151419735,-0.44039992477023737,0.0892324015851359,0.12501982799111575,-0.43650918994914184,-0.26814256055536373,-0.1256200278008211,0.012490564710715177,0.0907617617076394,-0.3643746056647995,-0.1936530017577965,-0.5263936698343303,0.1695243733962472,-0.1405208184303484,0.21166426642185618,-0.466646414788202,-0.5003577178049275
1187,-1.143228911364086,-1.2839467557990702,0.20249936305761532,1.5240527114292706,-1.9699273688491072,-1.1377460614579293,-1.2825730557270332,-0.6871820857081917,-0.6623219234151583,-1.1689461899496218,-0.4863742685940149,-0.36821234032920475,-0.3965361592132669,-0.6854224735965883,-0.5937329780527123,-1.6067283667252035,-1.572091173548365,-0.8102392928318753,-1.9557191196446253,-2.068122245289564,-2.295291797524062,-2.387582109646451,-1.662903766551117,-1.9135203247847068,-1.1360819829135695,-1.4218386921931305,-0.5233687858429535,-0.4434699397997432,-1.027497587535406,-1.1320252495967196
47,-0.8710710633981839,-0.926871517625342,-1.3356670877564858,0.5290335020792638,0.5172795763951213,-0.8892488361153619,-0.8068169228047157,-0.6297220186899293,-0.6137980263097391,-0.8681529667806344,-0.4651694729410721,-0.2740663242491898,-0.4245909881123215,-0.37957460763475126,-0.5669605401779945,-1.435732332973766,-1.1849419284665512,-0.7455552365326119,-0.9242787218006391,-0.9662556769879306,-0.9685564285957701,-0.9799092067368746,-0.9880130866702324,-0.8924477517082423,-0.8726295433454231,-0.38139366639389327,-0.46921867335488,-0.39492070537465795,-0.8779372748028182,-0.9298916394233461
666,-0.666952677423757,-0.5697962794516138,0.20032521511587703,0.42449253599221304,0.5135500561927608,-0.7028759171084361,-0.4330085326514664,-0.5688588628682467,-0.5608150661591026,-0.702904782074949,-0.4493188881904973,-0.3979426611965779,-0.5441931534188175,-0.5851914313806303,-0.5341034573317498,-0.9566383789735647,-0.8962191793868166,-0.6808711802333484,-0.4900879094551477,-0.52588875208134,-0.5209405849520415,-0.5254222896573696,-0.6836557574673925,-0.4869199615190261,-0.6789410186574729,-0.20975473083521648,-0.6532785835011493,-0.3898868534886186,-0.7283769620702305,-0.7530247305216443
307,-0.5308737534408058,-0.5697962794516138,-1.9226891218577773,0.7427561353983548,0.7679761827845752,-0.45437869176586854,-0.6029214372665798,-0.4497453154578627,-0.3992482435174887,-0.019913169555750496,-0.3007792946416329,-0.012274332167043048,0.003614295083775323,0.17026425252136007,-0.3235747413169231,0.3257893632718346,0.6427837827836569,-0.29321603763253473,-0.26814256055536373,-0.003968474259799469,0.20888840544589105,0.33908626469847436,-0.2639896666294415,-0.11141138280940872,-0.49682673875142547,0.5640553049505179,-0.2413289162357786,-0.6784664403105998,-0.4292563366050551,-0.39929091271824085
