,MATS3m,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,fragC,MLFER_E,MLFER_L,MPC3,MPC4,MPC5,TPC,piPC1,piPC2,piPC4,piPC6,TpiPC,GGI4,GGI5,MWC3,MWC5,MWC6,MWC7,TWC,SRW6,WTPT-1,WTPT-3,WTPT-4,WPOL,XLogP,Zagreb
805,0.4697870637531997,-0.4486590124164009,-0.3333186793071996,-0.4692473418637021,-0.3754109077232218,-0.14257077316156386,0.17638306972854054,-0.2540946284091159,-0.36020979194128794,-0.4054987050872873,-0.3933245717253591,0.43271826010773284,0.34887075757543434,0.2846314047739449,0.18953828110702275,-0.008702193979881862,-0.5334153700718375,-0.4564243527924055,0.2966067534035029,0.22056083192764794,0.19412763174149422,0.17982836241977807,0.19011231999963543,0.2605801725372858,0.171636535277683,-0.12517183693959807,-0.11600187732359742,-0.2377468792088647,0.5019020697008892,-0.01601652641219158
791,0.3785599050916237,-0.4489445236797876,-0.45436949496929446,-0.31906617146863064,-0.42293238540178335,-0.29202056160947265,-0.49338158076171884,-0.503432627119006,-0.495824368176742,-0.4715302101997261,-0.4423468372893008,0.0026991391301255238,0.033837898447954685,0.32183302032335076,0.3414449344825137,0.2433084780442907,-0.5474567875925086,-0.5049671250521532,-0.08931627735520917,-0.07507587571151425,-0.07975755777608458,-0.06490695222266486,-0.3577189231263019,-0.09247802977495931,-0.4569869009266552,-0.6133921801050201,-0.35481837375009145,-0.5363682446049375,0.2042598266096219,-0.49898776807348044
80,-0.5612469789389565,-0.5376219705352666,-0.5243891921490473,-0.4948991201274013,-0.4332997509639945,0.06877799483006827,-0.4322117256387429,-0.503432627119006,-0.5184267975493178,-0.4715302101997261,-0.4787992911701805,-0.12064640339277687,0.18406219859242892,0.3494949972217113,0.4767199551228309,0.04320950454877387,-0.45969792927305897,-0.32697696126477166,-0.08931627735520917,0.015266344288685339,0.05261534247799814,0.07903507352600728,-0.40535481884479735,0.014679617238947026,-0.604825404269075,-0.1185776615432056,-0.11555509365544404,-0.5363682446049375,-0.869139848204438,-0.5244073071082851
619,0.603160989027801,2.2925747829089156,1.9283526812272982,1.8342828854225666,-0.24905535079495342,-0.39797376983746763,2.1203688249263735,0.431584868043082,0.13704365425537712,-0.042325426968874244,-0.01245927772858155,1.0533136199385968,0.5927037100030065,0.18262083340048882,0.09201294850896406,0.0909793956733752,-0.47724970077898293,-0.4159720431584624,0.8224497139343638,0.569993984866088,0.4673988513584383,0.3987519514831518,1.4114213017899249,0.6349188983053998,1.8055924026711425,0.14797407992035908,-0.39318969155543393,0.6954448876538628,3.158123139329763,1.1532822691888236
357,0.3481949406392745,0.8533975122070272,0.8013991224117638,1.0159340341648322,1.2980502979252604,1.1857478689388787,1.1169504192198818,1.1795988641727524,1.0637432585309803,1.0141786548301457,0.7580701784431171,1.2403106194762366,1.2413499276781013,1.2122030423859305,1.2116261073113705,1.3211231613717802,0.47756667877920433,0.004731979597604307,0.9488288777780082,0.8582483272415953,0.8141409513485997,0.7914645232129269,1.1407216043468171,0.8650796985580997,1.200716071489228,-0.21308539657502107,0.45985793686103016,1.0313939237244447,1.4878276127479877,1.1787018082236282
1076,-1.0737758300854054,-0.684612575255353,-0.6662584980275462,-1.084908570912285,-0.47013810575357706,-0.46823747634655905,-0.8049210754578059,-1.0021086245387865,-0.8800656675105286,-0.7686719832057004,-0.5982125021592691,-1.2755842306702172,-0.9395068611384728,-2.00619166103293,-1.599903149714805,-1.3155987914494616,-0.7931815910449336,-0.7395905225600604,-1.1129414191843534,-0.988658014212957,-0.8322309820876529,-0.9003678857633355,-1.0521336328072581,-0.7696795552918292,-1.0326351091069457,-0.17611580079095113,0.13499300070010695,-1.0216279633735557,-1.3829352747935397,-0.9565394706999646
456,0.14942506728726299,-0.6324643378589968,-0.6236424239367981,-0.8821173572109895,-0.45440286563631244,-0.5992848654706582,-0.7500880552207195,-0.846272375345105,-0.7896559500202259,-0.7191483543713714,-0.5718158976248391,-0.956554347241832,-0.9395068611384728,-1.1056964936226266,-1.599903149714805,-1.0504803222812755,-0.6036224568853632,-0.7395905225600604,-0.6226303460458809,-0.5333851864995257,-0.4661230418458324,-0.4704724025660044,-0.7639867686733707,-0.4588354001327806,-0.8318392998446036,-0.2938750994057969,-0.4409926274313067,-0.8349896100010102,-0.5454855606666794,-0.8040222364911366
606,0.5301085737098237,-0.5396512370912485,-0.5353874328237982,-0.6193540652353706,-0.4334576296273784,-0.6305131794746988,-0.5285574805364534,-0.6592688763126874,-0.6540413737847718,-0.6201010967027132,-0.5190226885559788,-0.5069069820425496,-0.7700630402183412,-0.6645474203991165,-0.6910790896290607,-0.7235866441830493,-0.6036224568853632,-0.5454194346860963,-0.32114711234004634,-0.32401988738755627,-0.3361900962537374,-0.3187397496783927,-0.5203134587052841,-0.35528887142973786,-0.5537466804456135,-0.6119631040300292,-0.35191001827809637,-0.6110235859539557,-0.2522170241637602,-0.6515050022823085
853,-0.6917860188803857,-0.5378186628317229,-0.5181509828808769,-0.46240236523143796,-0.4334576296273784,-0.3003852885748407,-0.5672251056564742,-0.503432627119006,-0.5184267975493178,-0.4715302101997261,-0.4762853288335681,-0.1878770997231312,-0.03378231691385489,0.31081870590181393,0.4078509343518229,0.01065208404949087,-0.45969792927305897,-0.39170065761110184,-0.14485702156129115,-0.06589392229756623,-0.05054730624966681,-0.01583826060286839,-0.4407775450305795,-0.10079742182712309,-0.5964203464293505,-0.6226008262866539,-0.37355916507723724,-0.5363682446049375,-0.43890523696114436,-0.5752463851778945
911,-1.9313336639250642,-0.6406117645460934,-0.6247757225016608,-0.734268936909487,-0.45966548774911,-0.3555924865462696,-0.8469511027621763,-0.7839378756676325,-0.7218486619024989,-0.735656230649481,-0.5730728787931453,-0.8259368654709348,-0.7700630402183412,-0.3890023425187138,-1.599903149714805,-0.8211178375563504,-0.7931815910449336,-0.7395905225600604,-0.705263689030475,-0.5881939167732608,-0.5561289002835832,-0.5102035538128474,-0.8612810901759613,-0.6593105395035735,-0.9286793955517031,-0.232271755123281,-0.7370667065248915,-0.9469726220245376,-0.9041295009112227,-0.8802808535955506
1091,0.45778066943515994,1.3019527191946185,1.1232798665311146,1.0034794906936781,0.20895065168181437,0.4864566946341118,1.4631485210469573,1.2107661140114887,0.8829238235503747,0.6344975004336229,0.42622715001028105,1.277906315832232,1.1329971634016103,1.0285007346760318,1.05206132148546,1.0082952061467885,0.7583950252434772,0.9270446455426506,1.005228576144713,0.8780204387197701,0.8238520130832568,0.7860721756654075,1.4478228708126448,0.9100180663795646,1.6192098181315324,0.7368074685777053,0.40656958708435714,1.4046706304695356,0.5896063965514484,1.432897198571675
484,-1.616380646610143,-0.5365704626514834,-0.5386591396664738,-0.6349771172508629,-0.4334050034062504,-0.5440776674992291,-0.6246445891122909,-0.6904361261514237,-0.6766438031573475,-0.6035932204246035,-0.5190226885559788,-0.5069069820425496,-0.6268003309346746,-0.7178743340098147,-0.8168111115767802,-0.7235866441830493,-0.35087694467260266,-0.5454194346860963,-0.2690802099110991,-0.26203462849523934,-0.26390876503591126,-0.2585360211037538,-0.49690616880982263,-0.23912676442272648,-0.5655748598353418,-0.36680045073144,-1.0653155988348209,-0.6483512566284648,-0.9188619862614479,-0.6006659242126992
973,-0.9130839216744829,-0.34297286570413343,-0.3680139584883346,-0.3327859123941692,-0.4016713920660814,-0.6567226572995186,-0.3627651882158292,-0.31642912808658846,-0.47322193880416635,-0.5375617153121648,-0.41343627041825826,0.11368837778831452,-0.016410446638156845,-0.08484455028410612,-0.11340307196352396,-0.18292124979249397,-0.47724970077898293,-0.48069573950479266,0.14195078548794476,0.1287256858305262,0.11649170706303116,0.12211919304213986,-0.07425943127649326,0.132040859309602,-0.1623495202744765,0.16525695312597027,0.760847413304068,-0.20041920853435558,-0.2860557014525586,-0.27021191676023837
387,-0.13050891301250445,-0.5099173942784423,-0.4889553304943017,-0.31031321295033365,-0.3124173210330355,-0.32882536025709197,-0.4885966238070675,-0.22292737857037964,-0.1115830688429554,-0.22391206602808078,-0.38578268471552196,-0.4181422730802973,-0.39323674342824905,-0.01694204567274906,-0.14355654383641395,-0.35688201893940935,-0.2938336868834349,-0.5939622069458439,0.057307174160311725,0.21911038196629937,0.26357711523260735,0.32095424447343024,-0.30232046241956456,0.08870428482571859,-0.5693338459161821,-0.637275416897319,-1.0653155988348209,-0.5363682446049375,-0.6647266139700643,-0.47356822903867574
98,-0.30874439239174567,-0.10047380119450257,-0.10586583056331837,0.3157651040102207,0.055966226862790555,0.7385138005238683,0.3981722907346797,0.05757786997824677,0.06923636613765008,0.08973758325600324,-0.03885588226301168,0.5808001489045365,0.6532420928720735,0.816101653082851,0.7903841881669439,0.9157028938458031,-0.2525870236075646,-0.6425049792055916,0.4190397804089433,0.3986752459682369,0.3805840137978222,0.3810155113383799,0.18532683199194827,0.38398294003877964,0.07866958535123178,-0.5523921904380766,-1.0653155988348209,-0.08843619651082829,0.6540610199586834,0.06024209069222245
490,1.5853329349483976,-0.661362823458637,-0.6453652708095865,-0.991939562789604,-0.45961286152798203,-0.8429772443950466,-1.1028816382555577,-0.8151051255063687,-0.8800656675105286,-0.7686719832057004,-0.5818717469712886,-0.956554347241832,-0.7700630402183412,-2.00619166103293,-1.599903149714805,-1.0744285310172448,-0.7931815910449336,-0.7395905225600604,-0.6226303460458809,-0.4785584462228877,-0.42767612194414123,-0.3891004440498771,-0.7922506964940349,-0.4051517099831161,-0.9044250691583577,-0.2031340783023674,-0.4445292561657925,-0.7976619393265012,-0.7231961652037702,-0.8294417755259412
1056,-0.6562973455295888,-0.6202946074892408,-0.6104709661178861,-0.8511462014334071,-0.44924549596577096,-0.5167528927456936,-0.6545182392886281,-0.7527706258288962,-0.7444510912750746,-0.7026404780932617,-0.5605030671100832,-0.6033997150508149,-0.5626805643483807,-0.7178743340098147,-1.599903149714805,-0.8211178375563504,-0.540436078832173,-0.7395905225600604,-0.47930738619425334,-0.40431611967355385,-0.3817470033086561,-0.3566506281586208,-0.6810324949543891,-0.3923495168985945,-0.7680548192478334,-0.6183384077052733,-0.7405573036913204,-0.723006597977483,-0.6202989628357914,-0.7531831584215272
416,-0.21683588662050238,0.034076740330879776,0.030960666945834762,0.36346898288518703,0.16163967888776465,0.9693802647680256,0.5421089688570312,0.40041761820434574,0.4534776654714367,0.32084785114953884,0.17231695401242936,0.7566878700419447,0.8622975993589667,1.0188564689411703,1.0589503508257023,1.0113310011337087,-0.07663051232559386,0.46685916820172674,0.6132769933257594,0.6087984924382548,0.6000522683600044,0.6029422351826427,0.45367445309848187,0.5624536980717284,0.32438683391500794,0.9256660100307122,-0.012785572394918976,0.1728574982107354,-0.2812216046970159,0.36527655910987855
250,0.14490046084480843,-0.6289634994541062,-0.6174597091123301,-0.8956430548878151,-0.4488771124178751,-0.30651942168277724,-0.3177607282099188,-0.8151051255063687,-0.6766438031573475,-0.7686719832057004,-0.5605030671100832,-0.6033997150508149,-0.2953180513168352,-0.4209829956399494,-1.599903149714805,-0.8211178375563504,-0.7931815910449336,-0.7395905225600604,-0.39631567910073656,-0.2714268193973446,-0.15065349789403093,-0.19139474854280697,-0.6099125597150985,-0.16655504201916307,-0.7774688237445093,0.5511686747315904,1.1707162346442754,-0.7976619393265012,-1.6658450325345822,-0.6769245413171132
582,-0.13446599898706574,0.19863284113012794,0.17004146267847253,0.34145699317085276,-0.027656838509561972,0.7847986230655712,0.5158563671869169,0.5874211172367634,0.4534776654714367,0.3703714799838679,0.17357393518073555,0.9084601676456052,0.9813692489886727,0.9533479034904055,1.0253199796044763,0.960854500986094,0.5618151831134011,1.0969443467042275,0.7366981207651296,0.7039822083553782,0.6854758452572729,0.6751859111832644,0.6946579282411471,0.7085463928662064,0.6115864548237792,1.334218484289609,1.1989625914538429,0.6581172169793537,-0.04389047350823281,0.64489148849273
35,0.678645905669243,-0.29096385111266365,-0.29322605514347344,0.06322782427531148,-0.04918096295090375,0.3626587355466648,-0.07747829518985655,-0.004756629699225764,0.046633936765074394,-0.05883330324698393,-0.11427475236138347,0.43271826010773284,0.6448314648817665,0.9817205520700166,1.137501497485735,1.225467200911279,-0.42898232874277714,-0.34283426661331673,0.31297811974009254,0.3615310040375096,0.36608497605561363,0.3911515391089808,-0.006280842432455377,0.28029045089177046,-0.1985944708573987,-0.1520216802587348,-0.6519333068474089,-0.31240222055788286,0.2463855269079221,-0.14311422158621495
1116,-0.11645781480627214,1.6686081194480868,1.5593539552518239,1.2198477507371999,1.3985663802796926,1.7534340056551887,2.1313612936059783,1.9899473599798954,1.787020998453402,1.5919543245639847,1.1816728321623053,1.4877694212046495,1.4862084841628858,1.3646590789732322,1.3955178767960776,1.5026910753658007,2.141474634443154,1.9788047018503043,1.2057966196335381,1.0879435736248197,1.036540035142282,1.0010139384309407,1.8541342651412895,1.1093011266528947,2.0580040996361064,1.5680651305253617,0.26035950604889324,2.1138963732852085,1.7999721461058829,2.068385674441792
1062,-0.11927456964375506,-0.4614609321524327,-0.4505851461913649,-0.37779578396493424,-0.417406632183346,0.07658507333107832,-0.38785388143751504,-0.2852618782478522,-0.29240250382356087,-0.28994357114051955,-0.3920675905570529,0.11368837778831452,0.3830844860615868,0.5555596692067604,0.6854859502387364,0.3027718081435336,-0.10515214122017774,0.1422698325860163,0.14195078548794476,0.23912005675957282,0.2725480936282665,0.29745974554125715,-0.18371125612969647,0.21675961778917846,-0.41199133917997904,0.2327800787424642,0.5296077962278127,-0.27507454988337376,-0.6322691071828495,-0.3210509948298477
615,-0.09688273463628352,1.582223771411357,1.4537173972404303,1.2011547117219616,1.3248896707005275,1.6095607018508586,1.8949585554140123,1.7406093612700053,1.4705869872373423,1.2783046752799005,1.0019245250945192,1.4567473465597591,1.4152298813594169,1.3024671195670527,1.3453433208237706,1.456118238018103,1.284948175950005,1.8008145392279489,1.1453282087159886,1.0160029202608976,0.9598743382715353,0.9223409596278589,1.7323564202034087,1.0421630827601964,1.9455108840876976,1.5979353197668777,1.0028167156508072,1.8152750078891358,1.2539494078131634,1.8650293621633542
1003,0.7972381251225186,0.449548320411133,0.30860497785859564,0.6152508095161439,-0.3438351750464367,-0.5457506128923028,0.5474112184554287,-0.12942562905417085,-0.29240250382356087,-0.35597507625295827,-0.27265437956796423,0.5808001489045365,0.2247709538275559,-0.08484455028410612,-0.1282198126650751,-0.11938803123132921,-0.540436078832173,-0.5454194346860963,0.4331031600976551,0.26395013011007196,0.19111894085997294,0.14907166758608015,0.46703987515532375,0.30417353036101163,0.5889777062726297,-0.05564908159953334,0.38338706685465945,0.023546815512699003,1.325770273895511,0.2381788639358552
987,1.6495991939247259,-0.20092837532194743,-0.1911945445472801,0.07128813813860498,-0.1702738977663746,-0.02323400178898003,-0.10554142111308239,0.15107961949445559,0.13704365425537712,0.12275333581222261,-0.01748720240180634,0.45234650432940793,0.6104064929077827,0.8942409223110465,1.0697609130432268,1.0953183228937913,0.1756762060339248,0.11799844703865574,0.4331031600976551,0.4620717178181408,0.46177592333907314,0.4809455762159698,0.19331246449788028,0.4127208109092525,0.0343370731786624,-0.4365970494656765,-0.6754604348758274,0.1355298275362263,0.7855024126927233,0.03482255165741777
