mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
8.86601676940918,0.8285907151124484,1.9484576463699341,1.985993604397022,squared_error,20,4,5,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.2135608549851695,-0.2150346883282831,-0.24160890934092072,-0.2500914432281901,-0.22584055341685574,-0.27968901912217525,-0.28339090597845146,-0.3088455575994318,-0.25207303429286754,-0.3310724454436964,-0.2601207411736041,0.037704664039459636,154,-0.09208853504849714,-0.09155960453039777,-0.09103693596989616,-0.09062221206317923,-0.09145756672206204,-0.08800790418732539,-0.08860942806204306,-0.08931236357939634,-0.09120915946775393,-0.08732245320942249,-0.09012261628399734,0.0015886215892451697
10.234578895568848,1.4123303956608018,4.16012818813324,1.3340777294255621,squared_error,20,4,5,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.21105231034483046,-0.21377671876894136,-0.24249934074907156,-0.24993118562257396,-0.22510359216274664,-0.280704289409873,-0.28362092309158043,-0.31143874647722297,-0.2528383868252231,-0.32953098790279195,-0.2600496481354856,0.038309612379814464,143,-0.0915845251026724,-0.09134478282559982,-0.09095723513077017,-0.09042494374630641,-0.09181981162390378,-0.08775508033632831,-0.08884636990976395,-0.08881388074015578,-0.09059262901771549,-0.08766745031318848,-0.08998067087464046,0.0014930980510954582
8.747890138626099,0.9004630975858906,2.2077126264572144,1.9632113710925503,squared_error,20,4,10,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21294256015976157,-0.2137627119337126,-0.24469430809238155,-0.2518594715082727,-0.2283855982853108,-0.27982790774445193,-0.28151906640427016,-0.3063118063585954,-0.25061766306159733,-0.33249966224623745,-0.2602420755794591,0.037412477966219035,175,-0.10115539989428589,-0.09981990984994132,-0.09964263276736667,-0.09888101590000042,-0.10057119591432676,-0.09630875960605949,-0.09746174764041676,-0.0977252152096522,-0.10011798097612117,-0.09553709278116315,-0.09872209505393338,0.0017865374129153414
8.715887475013734,2.0443504679958173,3.904801034927368,1.9038600101755052,squared_error,20,4,10,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21436555096338417,-0.21532064290270994,-0.24165974917864508,-0.24954170376320242,-0.2249510971001283,-0.2796458795894025,-0.28224512476434926,-0.30854496768369133,-0.250604572801101,-0.3302571572493908,-0.25971364459960045,0.037435085808970134,126,-0.10119479597958231,-0.09991738465581944,-0.09948164657187746,-0.09907679371541356,-0.10030983732901172,-0.09636861111945452,-0.09722062698984674,-0.09755192307142238,-0.10036352815830436,-0.09530948147529437,-0.0986794629066027,0.0018507100475323476
10.348134446144105,3.419723222187588,4.757359004020691,1.3667873873881147,squared_error,20,4,10,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.2117265376580228,-0.2144578238151831,-0.2420791544445855,-0.24938198841420214,-0.2245798567038232,-0.2809447633539177,-0.28319168986601506,-0.3110629603866448,-0.2518635668173937,-0.32871479625206995,-0.2598003137711858,0.03803208111837935,131,-0.10042260960771061,-0.09979258171207066,-0.09954295915838274,-0.09900057770506315,-0.1004882199360247,-0.09628996235373322,-0.09724623408041919,-0.0970635806248991,-0.099659495311101,-0.0957220482048059,-0.09852282686942102,0.0016803061161081094
9.253822803497314,2.3863975374867885,2.198359513282776,1.0885481519732307,squared_error,50,1,2,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21140304828285553,-0.22073707943648688,-0.25734415491200846,-0.2469271990691846,-0.22630029038614294,-0.28163874114943827,-0.307990565947652,-0.3084406477267297,-0.2684355759207271,-0.34060314259523217,-0.2669820445426458,0.04051570643691391,402,-0.040782056669239675,-0.03970869504089518,-0.038935601380897585,-0.03961277933217627,-0.04108660314586255,-0.03940857352570566,-0.039023458387586626,-0.038566662205888655,-0.04035918875097554,-0.03853536888195394,-0.03960189873211817,0.000848955392162675
11.395659160614013,1.0059108392851708,4.665685176849365,3.195622947338574,squared_error,50,1,2,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21108259191923653,-0.22024184085063567,-0.2567505748122007,-0.24699613435052428,-0.22498552109528705,-0.28218523245343136,-0.3075036924531736,-0.3065829482876918,-0.26394149415165435,-0.34123229941325905,-0.26615023297870943,0.04066204820861404,385,-0.04070902554711702,-0.03954433753359508,-0.03864752520336807,-0.03993936509155505,-0.04070750431724651,-0.03917363277343644,-0.03870208576210464,-0.03843273086137523,-0.040043667431606714,-0.03813054558610779,-0.03940304201075125,0.0008832184040317877
14.235266423225402,3.328650391496036,8.517358922958374,1.2989189970230508,squared_error,50,1,2,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.21006297253689182,-0.21803179154365002,-0.2584454651292306,-0.2500087427940416,-0.2266877873985141,-0.2823212482881281,-0.30510121781474714,-0.3072011449236279,-0.2636202238371068,-0.34217051766725276,-0.26636511119331907,0.040727438153449154,389,-0.040221605352988396,-0.03929153315186753,-0.03843313466097546,-0.03967885380826862,-0.04065506111843841,-0.03898443675164183,-0.03848234114564998,-0.037979703436420154,-0.0394381787810502,-0.03827220578945392,-0.03914370539967545,0.0008320521587250421
10.576454186439515,2.4454668707930676,4.20299232006073,2.2680257084185245,squared_error,50,1,5,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21161703498318757,-0.21850420588680516,-0.25363985575898484,-0.24549395618392375,-0.22719599122623724,-0.28103537886414287,-0.30325445888220776,-0.31091179236424704,-0.26513469968840875,-0.3346932871687237,-0.2651480661006868,0.039541957954269645,376,-0.05272961920964573,-0.05181264901736844,-0.05115189963918948,-0.051335901187278446,-0.05287936720652213,-0.05096942700177209,-0.050384015647303326,-0.05002066410105606,-0.05255736739779621,-0.05005184114173101,-0.051389275154966295,0.001023153089434689
14.975263285636903,3.908686983643697,2.50620014667511,1.785400064577718,squared_error,50,1,5,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.2115894573218787,-0.21867435869046767,-0.2522554796880472,-0.24572777559210932,-0.22625007850877613,-0.28162216994973627,-0.3014390684434222,-0.3111428596853384,-0.26248490500067334,-0.33701495756943844,-0.2648201110449887,0.03994943168321949,363,-0.05288039191194978,-0.051817850318682496,-0.050860973327058426,-0.0515934307331645,-0.052613082940621926,-0.050785621529746104,-0.05048941896927387,-0.04998803629417869,-0.0521961090383647,-0.04963964253546855,-0.0512864557598509,0.0010473623923583457
14.146701073646545,4.754856150995116,5.377333354949951,0.7097329455845133,squared_error,50,1,5,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.21019957077567958,-0.21654527602640689,-0.25416934017439474,-0.24764374288275634,-0.22818950562559712,-0.2822059742059663,-0.30006332174047406,-0.31059112693186036,-0.2611152036852873,-0.3391534708356499,-0.2649876532884073,0.040301815043158475,371,-0.05228604623292383,-0.05144377344636987,-0.050762606256418354,-0.05148393887079145,-0.0526058782046538,-0.050349317303945526,-0.05019290314639416,-0.04955519032748862,-0.05171725956208415,-0.04987084529836897,-0.05102677586494388,0.0009830970275240684
9.264698767662049,1.037536643281632,2.6123164653778077,1.6935517361368841,squared_error,50,1,10,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.208631445387521,-0.21703892490469545,-0.25036862981803226,-0.24595075684449536,-0.22497292180843032,-0.2795111746912755,-0.29820008608456444,-0.31321425696597455,-0.2645521552964297,-0.33510666255665184,-0.26375470143580704,0.04024160510770663,347,-0.07812728632789123,-0.07696286168147097,-0.076811011297928,-0.07575831607866731,-0.07848114909897429,-0.07631703081085725,-0.07546814734666946,-0.07481948964861503,-0.07769680945508528,-0.07398894497057268,-0.07644310467167315,0.0013806436419401367
9.988909244537354,2.6364924741781857,4.495017313957215,2.368058678016681,squared_error,50,1,10,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21010966321302524,-0.21722808558738727,-0.24816179974838928,-0.24605487738592424,-0.2250189319545843,-0.27978863504661394,-0.29678164111862826,-0.3126346630070288,-0.25990240457440733,-0.33645486423228294,-0.2632135565868271,0.040166827357014545,316,-0.07854221193418401,-0.07679614115952368,-0.07638308721902229,-0.07659556918147438,-0.0781711894814378,-0.07605273795271601,-0.0754656126327876,-0.07473400833671379,-0.07742522067790293,-0.07375788011232151,-0.0763923658688084,0.0014043552384846428
10.962599301338196,3.2040062346408513,5.646062159538269,1.7072494133144305,squared_error,50,1,10,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.20960539184042462,-0.2165398948498053,-0.24967719031910282,-0.24799818924372358,-0.226837356683897,-0.28065093206062564,-0.29321631328530134,-0.31346554420930767,-0.2586802046475404,-0.3377350453427436,-0.26344060624824717,0.04011634622640126,328,-0.0778994685109103,-0.0766520950835804,-0.07668339368539047,-0.0763581245677158,-0.0784313803306182,-0.07556757776229024,-0.0750071329938751,-0.07423635008400725,-0.0767846170000668,-0.07424436803657172,-0.07618645080550263,0.0013480935567718353
11.042616939544677,2.0338839373733744,3.8468223810195923,1.6451468852970967,squared_error,50,2,2,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21003412279068787,-0.21632163095422027,-0.25060161955121274,-0.2477970972680864,-0.23040913240590932,-0.2848680984207119,-0.29137209122931657,-0.30648882697930935,-0.25880133047164494,-0.3331530595234099,-0.2629847009594509,0.03813766200501324,304,-0.05581135580957609,-0.055688104960662205,-0.05460599879510836,-0.05542923431624978,-0.05681541161890091,-0.05381382632920775,-0.054324376602120694,-0.054071340614333316,-0.05590122935329098,-0.053251978957095124,-0.05497128573565452,0.0010654771284216182
11.105658602714538,1.5860336645496456,5.908932399749756,3.138196069426165,squared_error,50,2,2,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21111623568099996,-0.21770042634463405,-0.24842204995459047,-0.2453101162655032,-0.2286863739038769,-0.2849356827826243,-0.2913697182073892,-0.30399483170755964,-0.2584498160322724,-0.3347173670437225,-0.26247026179231725,0.03817685152598837,276,-0.056134719613621265,-0.05543000332547835,-0.05452948883215105,-0.05582836651264729,-0.05653508734829548,-0.053859117519890615,-0.05417467018080612,-0.05420085195460708,-0.05559223090887758,-0.05309210486011585,-0.05493766410564906,0.0010634810711059592
11.757272553443908,1.9936274175171609,5.314417052268982,1.3146333024440486,squared_error,50,2,2,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.21084766612334177,-0.2167833626768583,-0.25017117872987976,-0.24628271438204755,-0.22805628621882565,-0.2841698213672167,-0.2890828268328887,-0.3051371740031976,-0.2593052959668238,-0.33728804123497086,-0.26271243675360506,0.03867364286976283,289,-0.05580694954658568,-0.05522915648890862,-0.05437899275152305,-0.055522913864942985,-0.05630341092204865,-0.053563310745307915,-0.05430448106261232,-0.053752118299246664,-0.05503759281025117,-0.0532127384251981,-0.05471116649166251,0.0009761224184659511
10.627259707450866,2.0918158987997657,1.9750020503997803,2.0084717845420625,squared_error,50,2,5,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21061534684873393,-0.21570465895356056,-0.2487848420408358,-0.24688921199016226,-0.22867861441720405,-0.2856159506971841,-0.29042161305360353,-0.3067506176056801,-0.2600707087410844,-0.33328595196630617,-0.26268175163143553,0.038400276672217265,286,-0.06069336340792932,-0.06009483355855111,-0.059133922930431355,-0.05984864479985082,-0.06125346421521964,-0.0582867601204514,-0.05900106754624363,-0.058783752110604555,-0.06088581240486334,-0.057592668322058616,-0.059557428941620374,0.0011343478528539387
9.669161462783814,0.816513802435147,3.8216730117797852,3.531817301771349,squared_error,50,2,5,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21138485302422075,-0.21717465863120441,-0.24718182025449947,-0.24427091205359705,-0.22782732846960485,-0.28390414391523777,-0.28974176419995495,-0.30494729778704904,-0.25828831049536155,-0.3345612088954338,-0.26192822977261637,0.03826956542293024,263,-0.060922848514187763,-0.060106436838093844,-0.05910097030417232,-0.060287478032038336,-0.06097407445889174,-0.058094325039486944,-0.058771137334098764,-0.058787045419936575,-0.06057676437916052,-0.05741068571013801,-0.05950317660302048,0.001178326242088764
14.718784308433532,4.703469096340225,9.065791773796082,2.224563102490511,squared_error,50,2,5,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.21103770217923748,-0.2169817287120254,-0.24960883106274087,-0.2458898553555444,-0.2277647533615365,-0.28355955738242566,-0.2869002533732139,-0.30615394932289336,-0.2588168995746637,-0.33716876606659707,-0.2623882296390878,0.038603506525410454,271,-0.06052649480507727,-0.05977871736042682,-0.05905480584333639,-0.05997794901489745,-0.06072094884893266,-0.05784952064674098,-0.0587364306879398,-0.05826039914552275,-0.059894410484020444,-0.05764303429446769,-0.059244271113136224,0.0010412666918455799
6.786728167533875,2.2809199600905545,2.58397855758667,2.2612600533373888,squared_error,50,2,10,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.20880089295656382,-0.2132918485013144,-0.24409597074345715,-0.2465784998408778,-0.2284929075757681,-0.2825182446478445,-0.2882590864335238,-0.309213160598335,-0.2566975343880088,-0.3329386685968491,-0.26108868142825425,0.03908382981751526,244,-0.08680707941881047,-0.08551739813195695,-0.08567937709126232,-0.08445029544239101,-0.08725505581657411,-0.0840385206298051,-0.08408328610208958,-0.08388262320498055,-0.08624574011590394,-0.08207488301993567,-0.08500342589737096,0.0015001213347319384
8.498592829704284,2.6639059205118913,4.844352054595947,1.2955738041809401,squared_error,50,2,10,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.211000673103694,-0.21459180893625412,-0.2437011872545864,-0.24430584404531447,-0.22728593763277757,-0.28214087819787975,-0.2879460401376053,-0.30700094208121803,-0.25577737942378453,-0.33302938173134444,-0.26067800725444584,0.03856399608711417,199,-0.08714228384499492,-0.0854567535553259,-0.08545725638460236,-0.08532135383989733,-0.08708769091764547,-0.08382284687220182,-0.08382992107010306,-0.08385211159725169,-0.086095376523735,-0.08203829644054884,-0.08501038910463064,0.00153335218666906
13.068046593666077,4.085248918295842,5.039110612869263,1.1343182973290205,squared_error,50,2,10,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.21026236906749504,-0.21513376225562483,-0.2458819846038163,-0.2456305346514588,-0.22632895705070363,-0.2825596810893126,-0.28339686602404035,-0.3089076451148706,-0.25609630549021195,-0.3347295309156218,-0.26089276362631564,0.03881550192975282,231,-0.08638690416569002,-0.08545197694707947,-0.0855699182330511,-0.0850811118901105,-0.08699798779920744,-0.08371480661252817,-0.08378161310830805,-0.08321186297578258,-0.08523204790890104,-0.08240154379166693,-0.08478297734323254,0.00138273579341586
9.404028487205505,0.5595914963414937,2.370572900772095,2.6878820710638567,squared_error,50,4,2,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21256553767427883,-0.21347875835411062,-0.24458739337123714,-0.25146246133909816,-0.2294575595416423,-0.2806559844938789,-0.2827220850120415,-0.30568917237674464,-0.25278917004939,-0.33350582842951637,-0.2606913950641938,0.0376009557651838,201,-0.0920017133980472,-0.09157365269618324,-0.09106004102383727,-0.09026694236819731,-0.09168973094193307,-0.08815557554699498,-0.0887805208393774,-0.08953949574678596,-0.09100519798087449,-0.08767720286754921,-0.09017500734097801,0.0014742457105580116
6.866860675811767,1.9349183367689373,4.504251432418823,3.37609192948451,squared_error,50,4,2,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.2134203221016705,-0.2149786326849827,-0.24157667099129296,-0.25006988186747936,-0.22577367530684664,-0.2797762083323393,-0.28359303865082636,-0.3090382356758803,-0.25203856918396644,-0.331369065529968,-0.2601634300325253,0.0378354288417702,171,-0.09204790197314304,-0.0915323635107162,-0.0910064575008628,-0.09059325853520513,-0.09142794525552317,-0.08796077949368841,-0.08850090938198604,-0.08931736679113336,-0.09117617960641258,-0.08719177648352586,-0.09007549385321965,0.001613387308816204
10.716445708274842,0.40178040844852086,1.5338569641113282,0.8464900881773147,squared_error,50,4,2,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.2109419629222649,-0.21374889503891134,-0.24247633484169454,-0.24985687644012053,-0.22510111834362762,-0.28077763606444567,-0.2838005406075233,-0.3115698127533559,-0.2528260580569674,-0.3297140215286511,-0.2600813256597562,0.03839637356855715,148,-0.09155276327705815,-0.09132598184470385,-0.09092656306691775,-0.09039050622875984,-0.09176974444897325,-0.08771792312063964,-0.0887771148920254,-0.08880258421181543,-0.09055644525745156,-0.08757038072623884,-0.08993900070745837,0.0015041579284400149
8.168828845024109,1.6226386916534612,2.4711527585983277,1.5692343582443822,squared_error,50,4,5,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21256553767427883,-0.21347875835411065,-0.24458739337123714,-0.25146246133909816,-0.22945755954164218,-0.2806559844938788,-0.2827220850120415,-0.3056891723767447,-0.25278917004939006,-0.3335058284295163,-0.2606913950641938,0.03760095576518379,201,-0.09200171339804719,-0.09157365269618324,-0.09106004102383729,-0.09026694236819732,-0.09168973094193308,-0.08815557554699502,-0.08878052083937743,-0.08953949574678598,-0.09100519798087447,-0.08767720286754921,-0.09017500734097803,0.0014742457105580025
7.86815574169159,1.8526596005415126,5.826289463043213,2.473236292785552,squared_error,50,4,5,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21342032210167036,-0.2149786326849827,-0.2415766709912929,-0.2500698818674794,-0.2257736753068467,-0.2797762083323393,-0.2835930386508263,-0.30903823567588035,-0.25203856918396644,-0.33136906552996803,-0.2601634300325253,0.03783542884177023,171,-0.09204790197314308,-0.0915323635107162,-0.09100645750086278,-0.09059325853520514,-0.09142794525552318,-0.08796077949368845,-0.08850090938198607,-0.08931736679113335,-0.09117617960641258,-0.08719177648352586,-0.09007549385321965,0.0016133873088162024
9.384013676643372,2.800761625737832,3.8518676280975344,2.850044135869636,squared_error,50,4,5,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.2109419629222649,-0.21374889503891126,-0.24247633484169456,-0.24985687644012042,-0.22510111834362762,-0.2807776360644457,-0.28380054060752313,-0.311569812753356,-0.25282605805696745,-0.329714021528651,-0.26008132565975617,0.03839637356855714,144,-0.09155276327705819,-0.09132598184470386,-0.09092656306691775,-0.09039050622875978,-0.0917697444489732,-0.08771792312063964,-0.08877711489202543,-0.08880258421181539,-0.09055644525745156,-0.08757038072623884,-0.08993900070745835,0.001504157928440015
8.358983373641967,3.232770207178762,3.110697865486145,3.0076838709814853,squared_error,50,4,10,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.2129396990234196,-0.21369901738291122,-0.24457321996811363,-0.25165921349705034,-0.22846149821973807,-0.27974767670767975,-0.2816317115705252,-0.3063125961294606,-0.2505786184867398,-0.3329467285873648,-0.26025499795730034,0.0375137040535917,176,-0.10110302562390004,-0.09978640182567657,-0.09959745518757267,-0.09884261619231069,-0.10052723627090865,-0.09624323029625045,-0.09739536847227025,-0.09772019748796985,-0.10009424045593604,-0.09535110843484439,-0.09866608802476397,0.0018156165168936895
12.172152376174926,2.218942433364846,6.919001626968384,3.436017333805663,squared_error,50,4,10,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21437435769899305,-0.21527518042653526,-0.24157110570812607,-0.24940740913464224,-0.22501102312673193,-0.27962774347598296,-0.2823274136107768,-0.30854508135493913,-0.2505845608675684,-0.33056921312389886,-0.2597293088528194,0.037505176421706025,127,-0.10115372942415975,-0.09989361683545732,-0.09944836230375294,-0.09905022358635623,-0.10027143637631215,-0.09632291886439204,-0.09712072416554916,-0.09754929097020361,-0.1003352181775752,-0.09518661226024044,-0.09863321329639989,0.0018718870061511766
11.006740808486938,4.299547161905206,2.621460700035095,2.2839679030170457,squared_error,50,4,10,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.2117262870451725,-0.2144306634099905,-0.24201363874653126,-0.24925222570993333,-0.22461592997615354,-0.2809219692653192,-0.2832899684511378,-0.311056075424999,-0.2518820539429464,-0.3289088095164071,-0.25980976214885904,0.038077302285524924,135,-0.10039033210693712,-0.09977497463502076,-0.09951022482076997,-0.0989578331338283,-0.10043532476030766,-0.09626154942566072,-0.09718108714394696,-0.09705416914034437,-0.0996283835956082,-0.09564144518530732,-0.09848353239477314,0.001686921913036583
8.108723592758178,0.44260446202738857,1.5300328969955443,0.3503408873106466,squared_error,100,1,2,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21140304828285547,-0.2207370794364869,-0.25734415491200846,-0.2469271990691846,-0.22630029038614294,-0.28163874114943827,-0.3079905659476521,-0.3084406477267296,-0.26843557592072714,-0.34060314259523217,-0.2669820445426458,0.04051570643691392,402,-0.040782056669239675,-0.039708695040895185,-0.038935601380897585,-0.03961277933217627,-0.04108660314586255,-0.039408573525705655,-0.03902345838758662,-0.03856666220588866,-0.04035918875097554,-0.03853536888195394,-0.03960189873211817,0.0008489553921626749
9.077307939529419,2.4481475602293385,9.670371437072754,3.652298246929804,squared_error,100,1,2,300,-1,42,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",-0.21108259191923648,-0.22024184085063567,-0.2567505748122007,-0.24699613435052437,-0.2249855210952871,-0.28218523245343136,-0.3075036924531736,-0.3065829482876917,-0.26394149415165447,-0.3412322994132591,-0.2661502329787095,0.04066204820861404,387,-0.040709025547117014,-0.03954433753359509,-0.038647525203368054,-0.039939365091555046,-0.04070750431724651,-0.03917363277343644,-0.03870208576210464,-0.03843273086137523,-0.04004366743160671,-0.038130545586107796,-0.039403042010751246,0.0008832184040317862
15.509692573547364,1.333726745171048,2.647655725479126,2.2872006759172527,squared_error,100,1,2,500,-1,42,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1, 'random_state': 42}",-0.21006297253689174,-0.21803179154364996,-0.25844546512923056,-0.25000874279404167,-0.22668778739851406,-0.2823212482881281,-0.30510121781474714,-0.3072011449236278,-0.26362022383710687,-0.3421705176672527,-0.26636511119331907,0.040727438153449154,389,-0.040221605352988396,-0.03929153315186752,-0.03843313466097548,-0.039678853808268605,-0.040655061118438404,-0.03898443675164182,-0.038482341145649995,-0.037979703436420154,-0.03943817878105019,-0.038272205789453916,-0.039143705399675446,0.0008320521587250375
14.176781225204468,3.5213479347276486,4.15476553440094,2.5567978499772352,squared_error,100,1,5,200,-1,42,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",-0.21161703498318757,-0.21850420588680516,-0.25363985575898484,-0.24549395618392378,-0.2271959912262372,-0.2810353788641429,-0.30325445888220776,-0.3109117923642472,-0.26513469968840864,-0.33469328716872365,-0.2651480661006869,0.03954195795426966,378,-0.05272961920964573,-0.05181264901736844,-0.05115189963918947,-0.051335901187278446,-0.05287936720652215,-0.05096942700177211,-0.05038401564730333,-0.05002066410105605,-0.052557367397796206,-0.05005184114173102,-0.051389275154966295,0.0010231530894346892
