mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.07259900569915771,0.006849973816049295,0.0033852338790893556,0.00048779935603443275,squared_error,100,2,10,42,best,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",-0.37872694250818595,-0.4088009405001907,-0.4938086671422509,-0.48271905425287076,-0.3879848678376201,-0.4048715385458555,-0.40878871040000797,-0.4529355172535249,-0.3094795069754513,-0.6215849585550961,-0.43497007039710545,0.08017780770375024,211,-0.07319195032073691,-0.08397585163349691,-0.07329907873707013,-0.0724229712518407,-0.07214122400873221,-0.06577896173620305,-0.06832490408729508,-0.07002718395927739,-0.0828884244384018,-0.05898567758929721,-0.07210362277623514,0.007004647530896666
0.011447000503540038,0.0010223524549545636,0.0029038190841674805,0.0007077058988542917,squared_error,100,2,10,42,random,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",-0.3560021897305666,-0.29827016737942197,-0.36735644677339463,-0.341849617817414,-0.3029111643489034,-0.39141338432062495,-0.42273738019476315,-0.461545440223832,-0.31480126693575977,-0.42188588687451944,-0.36787729445992,0.05287321662621008,88,-0.11363978476798527,-0.11525924429894749,-0.12290287171063041,-0.10757031731163275,-0.12987416644106559,-0.12276257304687506,-0.11800547691440688,-0.11617113137716198,-0.12358434551775377,-0.12100697517080544,-0.11907768865572646,0.005957978331272248
0.06015701293945312,0.00455350099833738,0.002950096130371094,9.429942780321448e-05,squared_error,100,4,2,42,best,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",-0.36808875617463954,-0.3655961546388942,-0.4179945837902842,-0.4303739023577279,-0.4075266721524583,-0.4517632764402222,-0.556865226230867,-0.4702791519699569,-0.3392215473143613,-0.43207803520185883,-0.42397873062712704,0.05890967871268572,179,-0.08247718688365219,-0.08600638508320156,-0.07728504328490902,-0.08503967427462543,-0.09078470327387854,-0.0691469384914805,-0.07724490442887323,-0.07382362435069444,-0.07844815340946419,-0.07159579915982274,-0.07918524126406018,0.0064901453110756
0.010177040100097656,0.0007431759690785873,0.0023780107498168946,0.0005233757941824575,squared_error,100,4,2,42,random,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",-0.40744815738649476,-0.3697590585051204,-0.3503080829568402,-0.3881054948156502,-0.29587036134703093,-0.26042916491387474,-0.3798476829566257,-0.3929219516093632,-0.34173003004910524,-0.3998700891467442,-0.35862900736868497,0.04543103094772715,66,-0.14413945885807714,-0.1336360049791262,-0.14128427974103555,-0.14183271266675324,-0.13140146522018034,-0.14270048155538587,-0.13637677662918352,-0.13934714094635364,-0.13811349136259596,-0.13132111481660327,-0.13801529267752946,0.004437527095939136
0.0632554531097412,0.00518209013452787,0.002884697914123535,0.0002977717301664643,squared_error,100,4,5,42,best,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",-0.36808875617463954,-0.3655961546388942,-0.4179945837902842,-0.4303739023577279,-0.4075266721524583,-0.4517632764402222,-0.556865226230867,-0.4702791519699569,-0.3392215473143613,-0.43207803520185883,-0.42397873062712704,0.05890967871268572,179,-0.08247718688365219,-0.08600638508320156,-0.07728504328490902,-0.08503967427462543,-0.09078470327387854,-0.0691469384914805,-0.07724490442887323,-0.07382362435069444,-0.07844815340946419,-0.07159579915982274,-0.07918524126406018,0.0064901453110756
0.010663414001464843,0.0007996728195264212,0.0023895263671875,0.00048780909962047996,squared_error,100,4,5,42,random,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",-0.40744815738649476,-0.3697590585051204,-0.3503080829568402,-0.3881054948156502,-0.29587036134703093,-0.26042916491387474,-0.3798476829566257,-0.3929219516093632,-0.34173003004910524,-0.3998700891467442,-0.35862900736868497,0.04543103094772715,66,-0.14413945885807714,-0.1336360049791262,-0.14128427974103555,-0.14183271266675324,-0.13140146522018034,-0.14270048155538587,-0.13637677662918352,-0.13934714094635364,-0.13811349136259596,-0.13132111481660327,-0.13801529267752946,0.004437527095939136
0.06196908950805664,0.0030081108948760166,0.0030155420303344727,0.0004528712108958633,squared_error,100,4,10,42,best,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",-0.34690609473897654,-0.3622140636845443,-0.4295892741220357,-0.40757697430828654,-0.4085380396233582,-0.44518931258761624,-0.5414586944482201,-0.46289679233811953,-0.32586151135280317,-0.4498420268202513,-0.4180072784024212,0.05999944886232583,158,-0.09162556272843894,-0.09836577374197619,-0.08827785643183828,-0.09368219198819722,-0.09685162459179424,-0.08092800738641834,-0.08338939774794756,-0.08526524003195507,-0.0930245408052182,-0.08302297345950865,-0.08944331689132927,0.0058244703622328765
0.010253667831420898,0.0004565449848846106,0.0026882410049438475,0.00045596192906850253,squared_error,100,4,10,42,random,"{'criterion': 'squared_error', 'max_depth': 100, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",-0.29312630419882224,-0.26064388706553693,-0.33220443593331955,-0.360629358031512,-0.3102193763438095,-0.2905096563948067,-0.388180043522665,-0.41370891331015225,-0.32283761723910465,-0.48997687652620636,-0.3462036468565935,0.06517218419857894,38,-0.15216984059524177,-0.15032158682567048,-0.13984595346361983,-0.14780033150823194,-0.14779536274832053,-0.1549446758573903,-0.14487706224299016,-0.14285419761127618,-0.14378192713683421,-0.14903818475308353,-0.14734291227426588,0.004340050961650865
0.0860668659210205,0.005223298013123507,0.0035009384155273438,0.0004474675436724268,squared_error,200,1,2,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",-0.4803440706824827,-0.45563420154305534,-0.5830511684075286,-0.6691033697321033,-0.3793119358202776,-0.4861406616347325,-0.5392066744400629,-0.6011086114363159,-0.3940519281602287,-0.6624547174593699,-0.5250407339316158,0.09783254886503552,320,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
0.023946738243103026,0.001007992239517289,0.0028646707534790037,0.0003050704500470903,squared_error,200,1,2,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",-0.46176595804191967,-0.3850643359296871,-0.5423570894956715,-0.48643914063008287,-0.4225060076174964,-0.47930223782310666,-0.563524316688643,-0.4964449298160116,-0.5027501433586967,-0.48364707754990843,-0.48238012369512234,0.04929720405618775,281,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
0.08053076267242432,0.0059126037585102474,0.0028874874114990234,0.000298898346634202,squared_error,200,1,5,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",-0.46582502258308883,-0.3413727098982069,-0.5503662001332289,-0.6080446092379205,-0.40445325623835493,-0.510964999098494,-0.5971051055442345,-0.5487111672465592,-0.3988054088222255,-0.665302278763971,-0.5090950757566284,0.09916174330440808,295,-0.021612614629400787,-0.03055370641128901,-0.02591502081372825,-0.021814065372062773,-0.02273922780058547,-0.01863911261270121,-0.01993345574332337,-0.018001264161482112,-0.026683083674139005,-0.021129748729334468,-0.022702129994804646,0.003722085173300366
0.017337226867675783,0.0012282566378831068,0.0036899089813232423,0.0013485644493515757,squared_error,200,1,5,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",-0.35104523250848113,-0.40962537964247986,-0.48181384203822225,-0.3751376767948909,-0.41461864154701755,-0.41461160849057527,-0.44822264105801324,-0.4750110452165495,-0.46048816689104655,-0.5140468551137983,-0.4344621089301074,0.047926271326020314,207,-0.05204363064580056,-0.03938157752478002,-0.04572688891266069,-0.04597874404861848,-0.04387246741486277,-0.04628004722262694,-0.05119691283223205,-0.039174939672150653,-0.04389168065652976,-0.04823547483320683,-0.04557823637634688,0.004077520255973699
0.0731128454208374,0.005977841221179815,0.002942323684692383,0.0004691315313765082,squared_error,200,1,10,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",-0.38071657092163735,-0.32930644108798124,-0.5147717844470522,-0.5638122329375275,-0.4179577041286135,-0.5086410952910162,-0.4859109372616992,-0.5231389041008788,-0.36156894841504467,-0.5955943084524293,-0.468141892704388,0.08564262341457349,259,-0.06225123469294157,-0.07145352230210705,-0.05847840399008164,-0.055717927605188074,-0.061363074364961405,-0.058026925164610145,-0.053340536727422526,-0.06442402581265141,-0.07111474413946593,-0.055463963762726845,-0.06116343585621566,0.005976214627973295
0.01359093189239502,0.003476964894006051,0.0043806791305541996,0.005195971097477769,squared_error,200,1,10,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",-0.3590734491556202,-0.2607147970456132,-0.3709697135232522,-0.33200588392203695,-0.33049445233221486,-0.38613569009464593,-0.48204312551805556,-0.45151781463257706,-0.3190844292569338,-0.4360938064893642,-0.3728133161970314,0.06434954723134281,101,-0.1004421655645258,-0.09862829831161697,-0.10451926311307105,-0.10603025090737901,-0.09309892239117104,-0.104887753730479,-0.09293776350841063,-0.09583633730921388,-0.10160135296703376,-0.10630378867568717,-0.10042858964785883,0.004879100461031522
0.08216638565063476,0.014187388133775363,0.0027883768081665037,0.00039849830851087034,squared_error,200,2,2,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",-0.40968139852924373,-0.4777450408493475,-0.5016055805414625,-0.5290779777868484,-0.36807211791101724,-0.38910388827029796,-0.4661852564215964,-0.4950313591390107,-0.40594174181076187,-0.6597452284541927,-0.4702189589713779,0.08115926780349779,265,-0.02745352550658332,-0.03426080125623279,-0.028784885944504627,-0.027342204105532404,-0.02686498791718141,-0.02526998556670492,-0.02717514893942522,-0.021950571979363023,-0.025438868972123614,-0.02265622306856756,-0.026719720325621886,0.003244786304187176
0.01796877384185791,0.0052239135702656595,0.0024123430252075196,0.0005186559046587059,squared_error,200,2,2,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",-0.3817853569904601,-0.36761447649111356,-0.44849830315490335,-0.5466624832443657,-0.35506460315123256,-0.3907523253517866,-0.44980000449592067,-0.4716170134724234,-0.4277419328936259,-0.5358204012271591,-0.43753569004729914,0.0633117897022258,215,-0.05937677404897577,-0.0573245866858818,-0.059986708595970634,-0.05862015156265883,-0.062226596568958306,-0.056990287279560695,-0.05154287042914104,-0.06023259515460688,-0.06393167555271823,-0.057084555556022494,-0.05873168014344947,0.003208039677998349
0.07634468078613281,0.012456700210137677,0.0029346227645874025,0.0004712218220947086,squared_error,200,2,5,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",-0.4191843715317693,-0.4814775883533306,-0.5420131850071511,-0.5304762735433287,-0.3575011317018301,-0.40634825620273957,-0.4358683722046599,-0.4968680094580383,-0.380430534655849,-0.6713709775753625,-0.4721538700234059,0.08870073707895912,269,-0.03336112239621599,-0.04143751383379196,-0.033911159701908264,-0.032339781940420524,-0.03428657575140625,-0.03357094925942333,-0.035952562372038074,-0.02937196396310837,-0.03362086650367199,-0.028746646802194038,-0.033659914252417884,0.0033252263031406386
0.014958405494689941,0.0011579254120406626,0.002787661552429199,0.00039801617946621837,squared_error,200,2,5,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",-0.3947542067161683,-0.3422223506812536,-0.44775309536224017,-0.4569508168411895,-0.3249212686489215,-0.3000365234326999,-0.5908683067392911,-0.46748132025359995,-0.3687055432888413,-0.5373380698475723,-0.4231031501811778,0.08944663961284122,164,-0.07529878779712997,-0.07339131176409758,-0.0690500018963476,-0.06853709883800155,-0.07067700277621017,-0.0693330507692277,-0.06627170094794994,-0.07326787140580504,-0.07367456778468025,-0.07059886020650714,-0.0710100254185957,0.002678855047924633
0.07065937519073487,0.009574794522109407,0.0029386043548583984,0.0006488717299112573,squared_error,200,2,10,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",-0.37872694250818595,-0.4088009405001907,-0.4938086671422509,-0.48271905425287076,-0.3879848678376201,-0.4048715385458555,-0.40878871040000797,-0.4529355172535249,-0.3094795069754513,-0.6215849585550961,-0.43497007039710545,0.08017780770375024,211,-0.07319195032073691,-0.08397585163349691,-0.07329907873707013,-0.0724229712518407,-0.07214122400873221,-0.06577896173620305,-0.06832490408729508,-0.07002718395927739,-0.0828884244384018,-0.05898567758929721,-0.07210362277623514,0.007004647530896666
0.011952924728393554,0.0008956129538326091,0.0025270700454711912,0.0004683460371841825,squared_error,200,2,10,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",-0.3560021897305666,-0.29827016737942197,-0.36735644677339463,-0.341849617817414,-0.3029111643489034,-0.39141338432062495,-0.42273738019476315,-0.461545440223832,-0.31480126693575977,-0.42188588687451944,-0.36787729445992,0.05287321662621008,88,-0.11363978476798527,-0.11525924429894749,-0.12290287171063041,-0.10757031731163275,-0.12987416644106559,-0.12276257304687506,-0.11800547691440688,-0.11617113137716198,-0.12358434551775377,-0.12100697517080544,-0.11907768865572646,0.005957978331272248
0.06544485092163085,0.009909753836750712,0.0027879953384399416,0.0003984810767351795,squared_error,200,4,2,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",-0.36808875617463954,-0.3655961546388942,-0.4179945837902842,-0.4303739023577279,-0.4075266721524583,-0.4517632764402222,-0.556865226230867,-0.4702791519699569,-0.3392215473143613,-0.43207803520185883,-0.42397873062712704,0.05890967871268572,179,-0.08247718688365219,-0.08600638508320156,-0.07728504328490902,-0.08503967427462543,-0.09078470327387854,-0.0691469384914805,-0.07724490442887323,-0.07382362435069444,-0.07844815340946419,-0.07159579915982274,-0.07918524126406018,0.0064901453110756
0.010440993309020995,0.00048666264165398424,0.002768540382385254,0.0004249497264274171,squared_error,200,4,2,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",-0.40744815738649476,-0.3697590585051204,-0.3503080829568402,-0.3881054948156502,-0.29587036134703093,-0.26042916491387474,-0.3798476829566257,-0.3929219516093632,-0.34173003004910524,-0.3998700891467442,-0.35862900736868497,0.04543103094772715,66,-0.14413945885807714,-0.1336360049791262,-0.14128427974103555,-0.14183271266675324,-0.13140146522018034,-0.14270048155538587,-0.13637677662918352,-0.13934714094635364,-0.13811349136259596,-0.13132111481660327,-0.13801529267752946,0.004437527095939136
0.05992891788482666,0.004934022564542053,0.0027913331985473635,0.0004001796873679076,squared_error,200,4,5,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",-0.36808875617463954,-0.3655961546388942,-0.4179945837902842,-0.4303739023577279,-0.4075266721524583,-0.4517632764402222,-0.556865226230867,-0.4702791519699569,-0.3392215473143613,-0.43207803520185883,-0.42397873062712704,0.05890967871268572,179,-0.08247718688365219,-0.08600638508320156,-0.07728504328490902,-0.08503967427462543,-0.09078470327387854,-0.0691469384914805,-0.07724490442887323,-0.07382362435069444,-0.07844815340946419,-0.07159579915982274,-0.07918524126406018,0.0064901453110756
0.011828732490539551,0.0020783218670245244,0.002687525749206543,0.00045581060805296227,squared_error,200,4,5,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",-0.40744815738649476,-0.3697590585051204,-0.3503080829568402,-0.3881054948156502,-0.29587036134703093,-0.26042916491387474,-0.3798476829566257,-0.3929219516093632,-0.34173003004910524,-0.3998700891467442,-0.35862900736868497,0.04543103094772715,66,-0.14413945885807714,-0.1336360049791262,-0.14128427974103555,-0.14183271266675324,-0.13140146522018034,-0.14270048155538587,-0.13637677662918352,-0.13934714094635364,-0.13811349136259596,-0.13132111481660327,-0.13801529267752946,0.004437527095939136
0.06105449199676514,0.009758381531766317,0.0028011322021484373,0.00034892069585408303,squared_error,200,4,10,42,best,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",-0.34690609473897654,-0.3622140636845443,-0.4295892741220357,-0.40757697430828654,-0.4085380396233582,-0.44518931258761624,-0.5414586944482201,-0.46289679233811953,-0.32586151135280317,-0.4498420268202513,-0.4180072784024212,0.05999944886232583,158,-0.09162556272843894,-0.09836577374197619,-0.08827785643183828,-0.09368219198819722,-0.09685162459179424,-0.08092800738641834,-0.08338939774794756,-0.08526524003195507,-0.0930245408052182,-0.08302297345950865,-0.08944331689132927,0.0058244703622328765
0.01056516170501709,0.0015338403614860588,0.00351409912109375,0.002142753839700766,squared_error,200,4,10,42,random,"{'criterion': 'squared_error', 'max_depth': 200, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",-0.29312630419882224,-0.26064388706553693,-0.33220443593331955,-0.360629358031512,-0.3102193763438095,-0.2905096563948067,-0.388180043522665,-0.41370891331015225,-0.32283761723910465,-0.48997687652620636,-0.3462036468565935,0.06517218419857894,38,-0.15216984059524177,-0.15032158682567048,-0.13984595346361983,-0.14780033150823194,-0.14779536274832053,-0.1549446758573903,-0.14487706224299016,-0.14285419761127618,-0.14378192713683421,-0.14903818475308353,-0.14734291227426588,0.004340050961650865
0.5416292667388916,0.07042927436933775,0.002887392044067383,0.00029870680042057036,absolute_error,,1,2,42,best,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",-0.4335077671685582,-0.5637332111556564,-0.6469826305994671,-0.5051506081009657,-0.4176860790349643,-0.43934758587415124,-0.548669520137626,-0.4825196340288241,-0.4648417481227192,-0.669221541891231,-0.5171660326114164,0.08376601349035646,315,-0.005161466923875931,-0.00358248584937297,-0.0032434871055061518,-0.004956220983977051,-0.005583454028844183,-0.005149927801075996,-0.004750582956616219,-0.00412020183485649,-0.00467665833737397,-0.005722934608433084,-0.004694742042993204,0.0007757050201868969
0.27247660160064696,0.0683021424612994,0.002787876129150391,0.0003981829224914164,absolute_error,,1,2,42,random,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",-0.43954484518277065,-0.5076519458948261,-0.4656100764292384,-0.466481426005797,-0.5458110257692107,-0.44804003214916305,-0.5612312336474637,-0.5427297984079537,-0.33367807402904526,-0.6107221613501751,-0.4921500618865643,0.07463195859798698,285,-0.005161466923875931,-0.00358248584937297,-0.0032434871055061518,-0.004956220983977051,-0.005583454028844183,-0.005149927801075996,-0.004750582956616219,-0.00412020183485649,-0.00467665833737397,-0.005722934608433084,-0.004694742042993204,0.0007757050201868969
0.5269691944122314,0.07402562730722069,0.0025886058807373046,0.0004876724747129802,absolute_error,,1,5,42,best,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",-0.35887368429500816,-0.5538318585637502,-0.5930959079719703,-0.4893689923740833,-0.4021702255173926,-0.5448912131380091,-0.5861385166310439,-0.4706125811266059,-0.4506507987550631,-0.6327705593364927,-0.5082404337709419,0.08417127788956458,292,-0.02597271640727028,-0.037449235242816334,-0.02427737086530012,-0.034487377372605446,-0.027811524905464464,-0.0286784825929914,-0.019102579380428048,-0.031858377057726456,-0.03455532794156651,-0.031094461470612417,-0.029528745323678145,0.005225575380260807
0.2200939655303955,0.04941273148570643,0.0029868364334106447,3.2075939290699265e-07,absolute_error,,1,5,42,random,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",-0.4789916591396523,-0.5775427890229259,-0.5073502633221243,-0.49425021272124997,-0.4276512943701677,-0.4226544355180914,-0.5280983851393276,-0.5366693797657075,-0.5123735823246952,-0.6308191483167189,-0.511640114964066,0.05983643329367304,300,-0.04654092639353505,-0.05128197851547009,-0.05509792927888387,-0.06209084167498596,-0.048288985492004326,-0.04622230875862844,-0.06246835679251128,-0.05478447951425678,-0.04589327274808179,-0.049234392448191014,-0.05219034716165486,0.005922928653292218
0.5327160596847534,0.08847771828462374,0.0028872251510620116,0.0002985722148772595,absolute_error,,1,10,42,best,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",-0.36477313098314906,-0.4938982878029279,-0.4844796844656764,-0.37641492355289136,-0.326198771340982,-0.44446253495481597,-0.5282611212275681,-0.49921985603686914,-0.40917510151073533,-0.6392665024731836,-0.4566149914348799,0.08760707518800862,237,-0.06274521399292043,-0.07225814207500418,-0.0764040237984889,-0.10218132175146855,-0.08021040829959541,-0.07447125529047255,-0.06444128516902359,-0.0715678875557162,-0.07659568025443445,-0.07348346595773855,-0.07543586841448628,0.010257354134963132
0.2211864709854126,0.06901633934314197,0.002692508697509766,0.00045930005820744786,absolute_error,,1,10,42,random,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'}",-0.34489559271201314,-0.5004316098633775,-0.42375337669075425,-0.4688504988516715,-0.41726042454790685,-0.38691387310818937,-0.40106831084246797,-0.46432050771089783,-0.46656236830119885,-0.4645759979207329,-0.43386325605492104,0.04490931229311439,200,-0.12479513450727801,-0.11099583821826325,-0.12014334205980273,-0.1106258682464744,-0.11106332742121634,-0.13071493394016728,-0.1053038936028628,-0.11629319628895461,-0.12414188799817506,-0.11210339312295423,-0.11661808154061488,0.007625555141919874
0.4813133955001831,0.059472042031012064,0.0029868602752685545,2.0784849851325387e-07,absolute_error,,2,2,42,best,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",-0.38796463542564497,-0.4580789573324566,-0.5622548421057723,-0.3674935753025176,-0.3991538371358477,-0.44795370958341657,-0.495038788290629,-0.5060429293053528,-0.3940807838942053,-0.5409267558553202,-0.45589888142311635,0.06490578040522699,232,-0.058733882531275844,-0.05996535878314258,-0.05488477277347686,-0.059238651020658215,-0.054378204770986906,-0.05481403980277452,-0.05771404510087876,-0.05468724270239725,-0.06886667064108984,-0.05446356036340847,-0.05777464284900893,0.004243195347689596
0.17419416904449464,0.03283622824411705,0.003284907341003418,0.0004554639664274128,absolute_error,,2,2,42,random,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",-0.44184620743272374,-0.4185710538337895,-0.4896425233276686,-0.3745006747676658,-0.4390324659417899,-0.5118915248088182,-0.43117554178973144,-0.46742901445712187,-0.5217843352086845,-0.5024356571031676,-0.4598308998671161,0.04457683498211558,246,-0.08243439943672014,-0.0875152297987705,-0.09606068482908635,-0.09554538511754214,-0.08681770941751867,-0.09701514199852028,-0.09019809142086721,-0.08994925749713334,-0.08094714622565832,-0.09406458625950033,-0.09005476320013173,0.005373282330181519
0.4708000659942627,0.07155902559848647,0.0032856941223144533,0.0004559875069086867,absolute_error,,2,5,42,best,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",-0.36328557728674565,-0.4284598274848564,-0.5162755786926077,-0.449236540562465,-0.3516403992279571,-0.45157405202318307,-0.42267006283969644,-0.6061866594277698,-0.4722025511337654,-0.536614662051993,-0.45981459107310396,0.07363863325180164,242,-0.0638435330714202,-0.0679750426226688,-0.06401014148166768,-0.07600971315063207,-0.059855727484043754,-0.061363205616370244,-0.06058925308290971,-0.06533029020696576,-0.07855629377978779,-0.0581752019836452,-0.06557084024801113,0.006470918591082976
0.18568146228790283,0.045326261996913836,0.0031375646591186523,0.00032036806609242805,absolute_error,,2,5,42,random,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",-0.3951313121310403,-0.39710344983468554,-0.44750701215788913,-0.4432509778082538,-0.3473552118894513,-0.47792038264862186,-0.4540051904605214,-0.507130972225866,-0.4350694369286454,-0.5345099430073418,-0.44389838890923167,0.05239124702665815,221,-0.11212295915032446,-0.10954569583610704,-0.10323060141309294,-0.1078905988437383,-0.11274547451433657,-0.10781965072207671,-0.11606241910980897,-0.10110451162073261,-0.10873832356181186,-0.10569257834815927,-0.10849528131201888,0.00425047992545352
0.4836019515991211,0.07613025478484037,0.0032848119735717773,0.00045678052092859334,absolute_error,,2,10,42,best,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'}",-0.37390280109948953,-0.3638616762008354,-0.5341674334973454,-0.37141433855719586,-0.30773013901910873,-0.46925041228596776,-0.4449032608946321,-0.5442122911674803,-0.3707973791601623,-0.4651004824162124,-0.42453402142984303,0.07483288107399531,194,-0.10765094486644466,-0.10947055964206023,-0.10255737138449081,-0.12294196515479923,-0.1100908711700757,-0.10543746329436075,-0.11264056144395015,-0.11243649697550889,-0.10793284323717182,-0.10615416849733927,-0.10973132456662016,0.005298691565323213
