mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_random_state,param_reg_lambda,param_subsample,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.9052207231521606,0.02223855524978412,0.010254836082458496,0.0006373956818022595,0.7,0.01,3,500,42,1.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.20430413322062196,-0.21537671602335395,-0.22851630919218177,-0.25666854583892884,-0.21283001205117233,-0.27552063412000366,-0.2785273186583717,-0.316464380891078,-0.24684372565462356,-0.3217449015094262,-0.25567966771597617,0.039864573021861346,34,-0.173202708810857,-0.17272051133319063,-0.17312160457702275,-0.17057443984419654,-0.17293154543635997,-0.16818176874657725,-0.16429751611446286,-0.1621491955524742,-0.17167744806165317,-0.1644471224871259,-0.16933038609639203,0.004036715883722723
0.8741474628448487,0.08989848851943617,0.010405588150024413,0.0007220602597768766,0.7,0.01,3,500,42,1.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.2024786446556097,-0.21789431089104125,-0.2279362862029445,-0.26583415521020987,-0.21104165468972777,-0.28209930241263564,-0.27946600625273826,-0.314407459236416,-0.2531013075185723,-0.319444004793043,-0.25737031318629383,0.03984989257766943,57,-0.180847644508981,-0.18243831836891444,-0.17865064156475374,-0.17703701372154348,-0.18114216580905634,-0.1744504453531832,-0.1710377852811389,-0.16847736717623693,-0.1792189222975304,-0.17140047927920624,-0.1764700783360545,0.004608869518604705
1.0092175483703614,0.09866659060542798,0.010752701759338379,0.0012435986332242513,0.7,0.01,3,500,42,5.0,0.7,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 0.7, 'tree_method': 'hist'}",-0.21041186394483702,-0.21425321968933442,-0.22867342685536585,-0.2532965820869959,-0.21565436877580224,-0.27487803614167844,-0.2795783197738581,-0.3143090547605524,-0.2513731087385019,-0.31382894834501074,-0.2556256929111937,0.037254998930175316,31,-0.17837754980805862,-0.17846854830574532,-0.17786570317484002,-0.17378204467197084,-0.17817669721730067,-0.17194872125042784,-0.1701141628049188,-0.1679637362652401,-0.17475332093423035,-0.16780518433855515,-0.17392556687712876,0.004076746462449359
0.9298568725585937,0.027622171671134604,0.01050407886505127,0.0005673797868869727,0.7,0.01,3,500,42,5.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.206604648321551,-0.21439608530834697,-0.22785419573747345,-0.25656428918124125,-0.213720680137605,-0.2784451835678642,-0.2751779443136209,-0.31943097194696646,-0.2475371303199878,-0.3218945454733547,-0.25616256743080124,0.04007411522827778,38,-0.17932817160583148,-0.17912778000945392,-0.1793785955530552,-0.17663278659370735,-0.18006599975920914,-0.1732607187968828,-0.16927248133218542,-0.16918948368134756,-0.1772974725129417,-0.17067665898414883,-0.17542301488287634,0.00418384981270633
0.8676506519317627,0.03046793402195644,0.010262346267700196,0.0006375612577838789,0.7,0.01,3,500,42,5.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 5.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.1996341092673246,-0.21898821448019665,-0.22878318281422053,-0.26374897517617446,-0.21270083827172126,-0.28069888740755594,-0.2754101082463889,-0.32046892494868157,-0.2519370250796212,-0.32060605748317533,-0.2572976323175061,0.0406684725845262,56,-0.19038207203259733,-0.18800371618242673,-0.18858377649065663,-0.18286116664031266,-0.18779108789063073,-0.17938995227201684,-0.17443253426630426,-0.17391465233334005,-0.1859828284443567,-0.17770897635849126,-0.18290507629111336,0.005826354507088333
0.9449743032455444,0.04956767788938129,0.012146759033203124,0.004601297096765117,0.7,0.01,3,500,42,10.0,0.7,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 10.0, 'subsample': 0.7, 'tree_method': 'hist'}",-0.20949657730255408,-0.21332157459097437,-0.2259507092588925,-0.25538192077347444,-0.2142698907480205,-0.2767040022947384,-0.2807424606651907,-0.3121742332961412,-0.25129876816862934,-0.3138411248569547,-0.255318126195557,0.03766722391672064,26,-0.1839175369175603,-0.18367203998338455,-0.1830610439983363,-0.17937304622305258,-0.18352466397812026,-0.17725227353177234,-0.1758374835539643,-0.17337031529234295,-0.18009654518030754,-0.17374275788834695,-0.1793847706547188,0.003939846218702608
0.9648629903793335,0.058422061703657574,0.01140127182006836,0.002656904984256099,0.7,0.01,3,500,42,10.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 10.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.2062731595934104,-0.21524540854907362,-0.22728537059774273,-0.256024971217211,-0.21399895965746699,-0.2775533181636108,-0.27695233007235,-0.31464066929759915,-0.24969874686257756,-0.3191105782813678,-0.25567835122924104,0.03884096213286464,33,-0.18455042642161257,-0.18458005650642573,-0.18366758139281786,-0.18160637505129693,-0.1845684938367093,-0.17837300622103286,-0.17529667322149817,-0.17463876121498506,-0.18136554800627885,-0.17533797947610255,-0.180398490134876,0.003925665726139496
0.880194115638733,0.02687453811710326,0.012155485153198243,0.003367357049109864,0.7,0.01,3,500,42,10.0,1.0,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'random_state': 42, 'reg_lambda': 10.0, 'subsample': 1.0, 'tree_method': 'hist'}",-0.203162257384548,-0.21835228396658152,-0.22674209092840336,-0.26284579052238094,-0.2130815848146775,-0.2798463022328415,-0.2758992744757791,-0.31932725888637586,-0.2492383750993561,-0.31893986524079676,-0.256743508355174,0.039913212291616595,45,-0.19433567646049688,-0.1900949383662953,-0.19314787740505937,-0.18578703153820303,-0.19221935299895151,-0.18334543938424586,-0.1796050574237308,-0.17877729814468554,-0.18999694681695634,-0.1816557092060166,-0.18689653277446414,0.005504452941732937
1.2863515615463257,0.09539826350940622,0.011002922058105468,0.00114387286652942,0.7,0.01,3,700,42,1.0,0.7,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.7, 'tree_method': 'hist'}",-0.21110345425218002,-0.2172647926117082,-0.22965175589775785,-0.25474332502967506,-0.21689804738248852,-0.2806261968623048,-0.28772429007659484,-0.32212236970792485,-0.25560262404932954,-0.32095560897955644,-0.259669246484952,0.039762659978538735,98,-0.14875640590752692,-0.1525852249304371,-0.15058412581936848,-0.14735618677039075,-0.14965472503835353,-0.14582090543663867,-0.1443395749037285,-0.14172837620249287,-0.14832196691530344,-0.14321271889000403,-0.14723602108142445,0.0032571808291294246
1.312913465499878,0.12458729297110824,0.011549115180969238,0.003185883174072714,0.7,0.01,3,700,42,1.0,0.9,hist,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.9, 'tree_method': 'hist'}",-0.20762400621260965,-0.21760179573478908,-0.23028893580457457,-0.2576216134508515,-0.216756648706411,-0.27957963374754596,-0.2847236088296021,-0.3182918009891065,-0.24989289695355774,-0.32428590801701673,-0.2586666848446065,0.03988590114534513,72,-0.15206644655890605,-0.1524470355463051,-0.15312212770419084,-0.15125213133275936,-0.15327842286936855,-0.14878356449699423,-0.14537048475140335,-0.1432196902469776,-0.15207909071619075,-0.1458637931180626,-0.14974827873411584,0.0034929024015579644
