mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.01129148006439209,0.0008145930918554324,0.12002921104431152,0.0033659078888679576,kd_tree,-1,11,uniform,"{'algorithm': 'kd_tree', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'uniform'}",-0.2316519943536134,-0.25074248334175914,-0.26712496702801763,-0.2624262818117452,-0.21665798362164662,-0.2719409600758095,-0.2660958561279335,-0.37453868583192707,-0.2702715837250439,-0.35959429194828973,-0.27710450878657855,0.04818945545998286,20,-0.23139844307721516,-0.22725411010666585,-0.22846800577340026,-0.22781079464976975,-0.2293311898589022,-0.2254516080688281,-0.22633977731370408,-0.21732678813836578,-0.2255010617890412,-0.21713251952664092,-0.22560142983025333,0.004517921969958242
0.010595583915710449,0.000777117964973745,0.132623553276062,0.02288186643074773,kd_tree,-1,11,distance,"{'algorithm': 'kd_tree', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'distance'}",-0.2320852096883603,-0.25208650298103924,-0.2863386008492498,-0.26011844707488463,-0.22515643897525903,-0.26562261103883156,-0.2852792517209845,-0.34531172195930393,-0.2682782829536905,-0.3643340392193433,-0.2784611106460947,0.04271347386275461,24,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
0.011215901374816895,0.0006691609482770646,0.1524724006652832,0.03273603075050256,kd_tree,-1,15,uniform,"{'algorithm': 'kd_tree', 'n_jobs': -1, 'n_neighbors': 15, 'weights': 'uniform'}",-0.21541541304698197,-0.24276885039803656,-0.26156326784872513,-0.2592785831039835,-0.2083402085810506,-0.2729427761901852,-0.27637506548440594,-0.34442757819607944,-0.26362121305545744,-0.35403770588848166,-0.2698770661793387,0.0451671444120222,12,-0.23711116035102323,-0.23488176270692546,-0.23201356236518259,-0.23350516037526628,-0.2402145544031485,-0.23117920130172392,-0.2335161369717349,-0.2255305271767466,-0.23377765585878651,-0.22594457051338443,-0.23276742920239224,0.004277129684870226
0.012219047546386719,0.0031331425116998234,0.13811712265014647,0.027711712378626116,kd_tree,-1,15,distance,"{'algorithm': 'kd_tree', 'n_jobs': -1, 'n_neighbors': 15, 'weights': 'distance'}",-0.22000977739896924,-0.24725648911752893,-0.2790624862217179,-0.2553750774591182,-0.21489468066884523,-0.26815803031855173,-0.2910634560986777,-0.322281716525475,-0.26286268041062805,-0.35526218548687605,-0.2716226579706388,0.04101657495622566,16,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
0.011320233345031738,0.0008582374574476805,0.12948684692382811,0.04380687930901472,kd_tree,-1,21,uniform,"{'algorithm': 'kd_tree', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'uniform'}",-0.20801502914188366,-0.23231766708365198,-0.2357950860626812,-0.2524071941760809,-0.1980617991541188,-0.26923025152638336,-0.2823432926226801,-0.3301189742836631,-0.2638830904944058,-0.3385561392584786,-0.26107285238040273,0.04429937261583745,4,-0.24006451817165583,-0.23766974650676292,-0.23779634124897106,-0.23483928026793766,-0.24251223840774658,-0.23311944856290273,-0.23436010510475894,-0.2278589290777322,-0.2357060811806505,-0.22767046957213194,-0.23515971581012507,0.0045383067377300045
0.011612558364868164,0.001925208558709888,0.1791759729385376,0.04900265685932432,kd_tree,-1,21,distance,"{'algorithm': 'kd_tree', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'distance'}",-0.21301178286195774,-0.2391217972650497,-0.2567690968426008,-0.24992403294703147,-0.20426431617526228,-0.2656924137206482,-0.2941880901062102,-0.31420307557058186,-0.26345731905949016,-0.3418574997114588,-0.26424894242602914,0.04066139800229536,8,-0.00436120863121915,-0.0031404477416414577,-0.0032239247054214513,-0.004518150578157597,-0.004798790434360046,-0.0047721452160660255,-0.003954292365871495,-0.0033404941649332353,-0.0042993539581678095,-0.00491849764827409,-0.004132730544411235,0.0006456363465294491
0.004441213607788086,0.002010447841209702,0.006923317909240723,0.003494272288735231,brute,-1,3,uniform,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'uniform'}",-0.2868040676193441,-0.242910485629187,-0.2675791906131226,-0.33841991910286934,-0.28386417941515124,-0.30412219376915917,-0.3225359242415666,-0.3910999208297679,-0.28387321042066543,-0.42780422350531006,-0.31490133151461436,0.054238787846463625,41,-0.15652598709385873,-0.1574303629127738,-0.16020851428229071,-0.1577175803014223,-0.15872802159815427,-0.1557083030521485,-0.15409484797562906,-0.14668404301842486,-0.16021652037936998,-0.1505047244299272,-0.15578189050439992,0.00410401636070205
0.0045067787170410155,0.0015981745244564925,0.005832839012145996,0.002432652195680313,brute,-1,3,distance,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 3, 'weights': 'distance'}",-0.29087277956816054,-0.2502397222861499,-0.2872629153041286,-0.33674941149333526,-0.28999999114567976,-0.3001230261308227,-0.3579453033305962,-0.39271068130989983,-0.2975455884554925,-0.4384346195420765,-0.32418840385663417,0.05426275619118149,45,-0.004362941375467983,-0.0031421804858907426,-0.0032256574496708898,-0.00451988332240811,-0.004798790434366963,-0.00477387796031985,-0.003956025110117548,-0.0033404941649416236,-0.004301084509078828,-0.0049184976482812455,-0.0041339432460543776,0.0006454597344352545
0.008642625808715821,0.008648923386503174,0.012407016754150391,0.013967502026316391,brute,-1,5,uniform,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'uniform'}",-0.2660880057281858,-0.23610253393052358,-0.24465742505203847,-0.2887719696098835,-0.24586770358153134,-0.2965522119088028,-0.2965784404271243,-0.38291281756880813,-0.2897664021492855,-0.3946252850878012,-0.29419227950439847,0.051934178407517934,33,-0.19631278252336679,-0.19958401213056098,-0.19907889385742064,-0.19514535072814104,-0.20050877601458184,-0.19305140039059598,-0.19091406746469236,-0.1861620791837188,-0.1942270415837987,-0.18671497979239554,-0.19416993836692725,0.004803034573706535
0.003882908821105957,0.0008268586588521954,0.00872197151184082,0.009447763823930418,brute,-1,5,distance,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 5, 'weights': 'distance'}",-0.2616395508439941,-0.24306159766906912,-0.2689361819450868,-0.29165385513553016,-0.25871410629821284,-0.29025316071763957,-0.32553650020602626,-0.36504294280453053,-0.2961471307098989,-0.4002258637906561,-0.3001210890120644,0.04742390698872828,37,-0.004361208631235041,-0.0031404477416623,-0.0032239247054436032,-0.004518150578178789,-0.0047987904343917325,-0.00477214521608938,-0.003954292365896457,-0.0033404941649580887,-0.00429935395819814,-0.00491849764829216,-0.00413273054443457,0.0006456363465297795
0.005791091918945312,0.004678337248516187,0.011164593696594238,0.008592249190024787,brute,-1,7,uniform,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 7, 'weights': 'uniform'}",-0.24006931461953174,-0.22956304316861023,-0.2631589617311636,-0.25317876963993363,-0.21644692941204544,-0.28856564157882136,-0.26598990215806234,-0.3810421903717441,-0.2846886964613108,-0.36558381877058427,-0.27882872679118076,0.051954182114056925,26,-0.20974316902672238,-0.2098515582604297,-0.21038775895023945,-0.21392809135429952,-0.2132960529110341,-0.20479432484224558,-0.2062973452528073,-0.19857021623174825,-0.20877290232397375,-0.2007880741690408,-0.20764294933225408,0.004783192984971233
0.003983044624328613,0.0012680071133718243,0.007416987419128418,0.00326340653486559,brute,-1,7,distance,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 7, 'weights': 'distance'}",-0.23864581721110395,-0.23466417989945787,-0.28108558507369547,-0.25559861775607773,-0.23131907326970744,-0.2829239530220734,-0.2905742806774247,-0.35548127566645193,-0.28507858069424324,-0.37065393445569145,-0.2826025297725927,0.045525737432094475,30,-0.004361208631242365,-0.00314044774168744,-0.003223924705448368,-0.004518150578197119,-0.00479879043440323,-0.004772145216109855,-0.003954292365924718,-0.0033404941649619476,-0.004299353958219027,-0.004918497648317572,-0.004132730544451164,0.0006456363465321896
0.005996561050415039,0.0040221043941383525,0.0062422513961791996,0.0008036406097354382,brute,-1,11,uniform,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'uniform'}",-0.23162314521053587,-0.25074248334175914,-0.26712496702801763,-0.26263239390329474,-0.21665798362164662,-0.27121711798545767,-0.2663434659833694,-0.37453868583192707,-0.26974928961145356,-0.3602902880989383,-0.27709198206164004,0.048315813575476894,18,-0.23138498400010293,-0.22724030017106178,-0.22849986578556442,-0.22788752346913801,-0.22953314399395403,-0.2254830571050685,-0.22636071307509423,-0.21736111552538198,-0.22563856542557081,-0.21706667698856455,-0.22564559455395017,0.004544646400891861
0.0037161588668823244,0.000988692072359529,0.007775020599365234,0.0033432759468727037,brute,-1,11,distance,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 11, 'weights': 'distance'}",-0.23205689579005292,-0.2520865011236219,-0.2863385638005761,-0.2602895902453959,-0.22515644650216685,-0.26517612869026125,-0.2855167026431589,-0.3453117218557182,-0.26786690691536746,-0.3647882978129727,-0.2784587755379292,0.04282816072474014,22,-0.0043612086312570676,-0.0031404477417045023,-0.003223924705465555,-0.0045181505782126465,-0.004798790434420444,-0.004772145216125798,-0.003954292365943064,-0.00334049416497325,-0.004299353958238098,-0.004918497648333888,-0.0041327305444674315,0.0006456363465325339
0.003762626647949219,0.0005909149839376768,0.006367897987365723,0.0011883305518284085,brute,-1,15,uniform,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 15, 'weights': 'uniform'}",-0.21541541304698197,-0.24276885039803656,-0.26156326784872513,-0.2592785831039835,-0.2078914177495233,-0.2729427761901852,-0.27637506548440594,-0.34442757819607944,-0.26362121305545744,-0.35335115882661117,-0.26976353238999895,0.04510091693012173,10,-0.23729027702715916,-0.23489337887516903,-0.23195681672011453,-0.23349832843028176,-0.24023106152081006,-0.23099078216592328,-0.2337469457724428,-0.22537228801808284,-0.2337822614705594,-0.22586829622359958,-0.23276304362241426,0.00435091595778395
0.003917884826660156,0.0005849366764511785,0.006446433067321777,0.001973509566152382,brute,-1,15,distance,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 15, 'weights': 'distance'}",-0.2200097469782473,-0.24725648621509902,-0.2790624489464672,-0.2553750724032017,-0.21494892093634324,-0.26815802208705924,-0.2910633905175206,-0.3222817137756762,-0.2628626720845214,-0.35510191160730264,-0.2716120385551439,0.040976404960244295,14,-0.004361208631268141,-0.0031404477417149735,-0.0032239247054773076,-0.004518150578224707,-0.0047987904344290976,-0.004772145216134902,-0.00395429236595382,-0.0033404941649839005,-0.004299353958250935,-0.004918497648343608,-0.004132730544478139,0.0006456363465320866
0.003653120994567871,0.00044214093992403703,0.006151938438415527,0.0010945654955715266,brute,-1,21,uniform,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'uniform'}",-0.20801502914188366,-0.23231766708365198,-0.23558126613780733,-0.2524071941760809,-0.1980617991541188,-0.26902744291204106,-0.2823432926226801,-0.3301540162693123,-0.26362763847120874,-0.33846769976834074,-0.2610003045737126,0.044296333667049624,1,-0.24004329883374304,-0.23758186631934675,-0.23777974901085608,-0.2348781569535206,-0.24250208312906854,-0.23315329595327972,-0.23433221956046132,-0.22785016708455827,-0.23580448716933428,-0.2276378847861458,-0.2351563208800314,0.0045354595523153214
0.0037819385528564454,0.0007464268600093279,0.006334495544433594,0.000772867139153825,brute,-1,21,distance,"{'algorithm': 'brute', 'n_jobs': -1, 'n_neighbors': 21, 'weights': 'distance'}",-0.21301175097736758,-0.2391217936455685,-0.2565850976508886,-0.24992402647204728,-0.204264324075021,-0.2655466136788398,-0.2941880236793427,-0.31423323030373174,-0.2632536337902819,-0.34180607864108553,-0.26419345729141747,0.040658635452629134,5,-0.004361208631281302,-0.0031404477417283257,-0.0032239247054926833,-0.004518150578240044,-0.004798790434443747,-0.004772145216148594,-0.003954292365967721,-0.0033404941649982423,-0.004299353958267698,-0.004918497648358793,-0.004132730544492715,0.0006456363465322554
