mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_degree,param_epsilon,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.20332684516906738,0.026294172894065257,0.008604907989501953,0.0027104915284087033,0.1,5000,3,0.1,auto,poly,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",-0.23144806131043527,-0.23621688756293835,-0.2350928726833902,-0.26429760433849564,-0.41741549208174483,-0.25827761785677145,-0.4361384486325276,-1.213349077596106,-0.2728002446322636,-0.3336807294710875,-0.3898717036165761,0.2834832634878587,171,-0.23850995048750365,-0.23660247221684275,-0.23533994785427564,-0.2339441482790359,-0.2392233561386265,-0.23319049372741843,-0.23004489543463766,-0.22644401039465165,-0.2358157895133807,-0.22749810579043275,-0.23366131698368053,0.004171454584618163
0.09224557876586914,0.008413033770836634,0.009332990646362305,0.0005107507530102395,0.1,5000,3,0.1,auto,sigmoid,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': -1}",-0.40177985993719434,-0.333426367442383,-0.35428549855603325,-0.4386744797981429,-0.35555121058972367,-0.4873791033434136,-0.4948586120792347,-0.458602883037031,-0.44157759224324583,-0.4164839372943588,-0.4182619544320761,0.0535998421815834,175,-0.43918597095734124,-0.4611692788388757,-0.47775989514064954,-0.43262756043268424,-0.44235390337635805,-0.41104951742935575,-0.4170053249369533,-0.4342490626918639,-0.41312969808767575,-0.43644739188395415,-0.43649776037757115,0.01986565011510849
0.9937846183776855,0.3568919728106188,0.006413936614990234,0.0004796197762697345,0.1,5000,3,0.2,scale,linear,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1}",-0.20801671181411782,-0.23256951773911405,-0.25218389716631867,-0.2796363141573069,-0.2246467227983309,-0.2711829519280554,-0.3011551600044338,-0.36332211135191217,-0.2599236892183837,-0.37019199899112915,-0.2762829075169103,0.0520926483390478,77,-0.26332961287353013,-0.2590690830967777,-0.2581997149632889,-0.25456339262249794,-0.26406338082527614,-0.25583447695000505,-0.2523094463954148,-0.2471298838495147,-0.2550534967208678,-0.2461290821583877,-0.2555681570455561,0.005690832464347572
0.07509567737579345,0.005852052936713526,0.018320775032043456,0.001422022164854389,0.1,5000,3,0.2,scale,rbf,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1}",-0.2170362603735887,-0.2323560640024681,-0.2335816808490126,-0.2703929702878852,-0.21942672421326367,-0.27248766794344564,-0.29974756031317307,-0.3403784023463249,-0.25563682180927444,-0.3328265055763499,-0.26738706577147864,0.04246851780187763,53,-0.25284779189797363,-0.25001532275030985,-0.2486071465580926,-0.2443911527442015,-0.25216539824810236,-0.24362431129077777,-0.24417152169669923,-0.2386950383987929,-0.2461082245065746,-0.23602821171958233,-0.24566541198111067,0.005206642730839237
0.18994460105895997,0.022923724357216176,0.008036327362060548,0.003991106563091863,0.1,5000,3,0.2,scale,poly,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': -1}",-0.22224560765218107,-0.23633024776768768,-0.2443422649295229,-0.27893475232238146,-0.29178755149728464,-0.26243878748391913,-0.5120572963020673,-0.7154821317435143,-0.26651921732571204,-0.3484359732746961,-0.33785738302989665,0.148945725194646,159,-0.25265399063396643,-0.24917303194140528,-0.24874806034578864,-0.24621596960219294,-0.2511962795198908,-0.2464452830057788,-0.24066651830855415,-0.2369190386608863,-0.24822904639784074,-0.2375613384305904,-0.2457808556846895,0.005251200813225719
0.08766093254089355,0.01192496725022712,0.008263516426086425,0.00045632543789000414,0.1,5000,3,0.2,scale,sigmoid,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': -1}",-0.4106754519104998,-0.3224447072182471,-0.33427327176808935,-0.43481988210388084,-0.3604489867176109,-0.4899890747127001,-0.5030396587716361,-0.4905771747355347,-0.45970605568010553,-0.46403938267022415,-0.4270013646288529,0.06365535836626124,179,-0.42042623062402645,-0.4456903271944591,-0.43726111520964145,-0.43492364099614345,-0.4517086334742326,-0.40202928991903875,-0.4271969202183481,-0.46226548596624406,-0.41250141872600893,-0.48311602103376666,-0.437711908336191,0.022913163090538067
0.965324878692627,0.37050225690629235,0.006522679328918457,0.00046982720008785,0.1,5000,3,0.2,auto,linear,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1}",-0.20801671181411782,-0.23256951773911405,-0.25218389716631867,-0.2796363141573069,-0.2246467227983309,-0.2711829519280554,-0.3011551600044338,-0.36332211135191217,-0.2599236892183837,-0.37019199899112915,-0.2762829075169103,0.0520926483390478,77,-0.26332961287353013,-0.2590690830967777,-0.2581997149632889,-0.25456339262249794,-0.26406338082527614,-0.25583447695000505,-0.2523094463954148,-0.2471298838495147,-0.2550534967208678,-0.2461290821583877,-0.2555681570455561,0.005690832464347572
0.07452847957611083,0.005366063905474387,0.020461487770080566,0.005029925536371676,0.1,5000,3,0.2,auto,rbf,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1}",-0.21699131672002697,-0.23239117038975943,-0.23346512097545047,-0.27058950829522066,-0.21941529451448077,-0.27261707900491033,-0.29975020775379624,-0.3405930997633983,-0.25565412490974027,-0.3321775743578272,-0.26736444966846107,0.04242169872824369,51,-0.2528410474002835,-0.24992152753890187,-0.24823094883342886,-0.24455210683594497,-0.25229554178179,-0.2436103710020494,-0.24433363822103313,-0.23905102457392838,-0.24617634219572895,-0.2365814016840961,-0.2457593950067185,0.005038087061437777
0.1793116807937622,0.026694057095799535,0.008465909957885742,0.005876770558091706,0.1,5000,3,0.2,auto,poly,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",-0.22240798873196663,-0.2362770433902378,-0.2449341152486114,-0.278803940092952,-0.2892775192409648,-0.26251493720775315,-0.5082387212441073,-0.7616837668605061,-0.26632393785978337,-0.34628367891823564,-0.3416745648795118,0.1604701186144355,162,-0.2524520261590063,-0.24898246214478828,-0.24813237555016374,-0.24647967947149882,-0.2514137258253752,-0.24628025561893235,-0.2411681414453376,-0.23765027130175354,-0.24840949444416227,-0.23923071115814987,-0.24601991431191678,0.0047893382208550155
0.07805531024932862,0.00423160996377058,0.008566665649414062,0.0016413949365148431,0.1,5000,3,0.2,auto,sigmoid,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': -1}",-0.4229236720542216,-0.3242983667973301,-0.33937328170296865,-0.42737776810158096,-0.3560121958439056,-0.4950874337604484,-0.49163211281231284,-0.46021501250432995,-0.4515306736053042,-0.41311045138422375,-0.4181560968566626,0.05762904449814311,173,-0.428933727282616,-0.4482202411642822,-0.46049818399612447,-0.42704703289885076,-0.4468688267583706,-0.405797310647297,-0.41395331201705177,-0.42970695042569496,-0.4075149555308554,-0.42712424166480684,-0.42956647823859495,0.017064145827853667
0.7882349491119385,0.8788523367693645,0.0045811176300048825,0.0006597514699116813,0.1,5000,3,0.5,scale,linear,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1}",-0.19743030447338972,-0.2183311808795577,-0.22730979331016138,-0.26568420542575494,-0.20472180980516227,-0.266578619044324,-0.2648000441719511,-0.29473150076954496,-0.24984215792441375,-0.3081403107857959,-0.24975699265900558,0.035287349693261034,9,-0.2553232200414542,-0.25300144371597605,-0.25189569253640887,-0.24771926626954374,-0.2544575110836435,-0.24758490796191632,-0.2478525319063748,-0.2445283147762929,-0.24953157871727302,-0.2430564294125091,-0.2494950896421393,0.0039022687228363884
0.08458802700042725,0.007710536935765739,0.009657192230224609,0.0006376300534104066,0.1,5000,3,0.5,scale,rbf,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1}",-0.1965536941184508,-0.21776071037695696,-0.22889255905543282,-0.2655474289103052,-0.2047626194028922,-0.268288886105551,-0.2666742137401085,-0.29702843192729966,-0.2501689265445529,-0.3130110442358295,-0.250868851441738,0.03662868273905281,21,-0.25207356321157837,-0.2494475706867951,-0.24847329030646148,-0.24480502608497137,-0.2509367546600142,-0.24389600921225418,-0.24421622471094667,-0.2409906841608185,-0.2463613997727597,-0.23881762095772574,-0.2460018143764325,0.004063368186280417
0.11431276798248291,0.02091644564151781,0.004778861999511719,0.0005975169924196856,0.1,5000,3,0.5,scale,poly,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': -1}",-0.19970643680209585,-0.21868244436987708,-0.23435076215166728,-0.2668070537567116,-0.20098144887190939,-0.2648370158950098,-0.3224747068391372,-0.3112564316903627,-0.24691234969357573,-0.33745694551881517,-0.26034655955891617,0.04717333399078004,38,-0.24771855642220106,-0.24522658706391082,-0.24493822106873006,-0.24185224085861992,-0.2473088783241279,-0.240406949454166,-0.2404017979602596,-0.23641867414216322,-0.24406307948188666,-0.2355906655942965,-0.24239256503703616,0.003999874573412688
0.05851449966430664,0.01319788134521561,0.005570769309997559,0.000664374641045098,0.1,5000,3,0.5,scale,sigmoid,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': -1}",-0.2950009391517634,-0.267041475437777,-0.2807337634554487,-0.3498535188165431,-0.25111552191895525,-0.33747975091464505,-0.39008349090135597,-0.33596280200626794,-0.376973166711609,-0.3677313091951772,-0.32519757385095427,0.04618854826233951,157,-0.32006195571473706,-0.34549207345772404,-0.32715847523237573,-0.4013668277773116,-0.3447655684313267,-0.35491005305020146,-0.3649951605610063,-0.337830710088631,-0.35928745445634186,-0.37735331862757865,-0.3533221597397235,0.022859225480775142
0.7710347652435303,0.8818764021112653,0.0045311212539672855,0.0004694778990844235,0.1,5000,3,0.5,auto,linear,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1}",-0.19743030447338972,-0.2183311808795577,-0.22730979331016138,-0.26568420542575494,-0.20472180980516227,-0.266578619044324,-0.2648000441719511,-0.29473150076954496,-0.24984215792441375,-0.3081403107857959,-0.24975699265900558,0.035287349693261034,9,-0.2553232200414542,-0.25300144371597605,-0.25189569253640887,-0.24771926626954374,-0.2544575110836435,-0.24758490796191632,-0.2478525319063748,-0.2445283147762929,-0.24953157871727302,-0.2430564294125091,-0.2494950896421393,0.0039022687228363884
0.08173873424530029,0.007508141326136229,0.010164380073547363,0.0007391612829179118,0.1,5000,3,0.5,auto,rbf,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1}",-0.19659098303721434,-0.2177622817129943,-0.22898964197204427,-0.2655688353448695,-0.20476555441041447,-0.2682759830507821,-0.26664936210533985,-0.29702713731616204,-0.25016205610403336,-0.3129284904656885,-0.2508720325519543,0.03660184919568132,23,-0.2520559770211025,-0.2494314420349734,-0.24838241206729403,-0.24484717698466785,-0.25097023479365554,-0.24387423688634052,-0.2442620376090375,-0.24109584447383375,-0.24637099713980953,-0.23904990233415815,-0.24603402613448727,0.004002222087334279
0.11405720710754394,0.022810684712757476,0.004579710960388184,0.0004885619985514966,0.1,5000,3,0.5,auto,poly,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",-0.19977929593929283,-0.21878952197264204,-0.2348853361301402,-0.2667633578573117,-0.20100917602535712,-0.264877114128224,-0.32180362617419533,-0.3099002997698036,-0.24690730165633332,-0.33498017283883463,-0.2599695202492135,0.0464846141289173,37,-0.24761282542592802,-0.24514371032845175,-0.24475983846627747,-0.24192946727096348,-0.2474079681498699,-0.24030139394337632,-0.2406225523779153,-0.23683671020343305,-0.24413243827616118,-0.2361200033781875,-0.24248669078205642,0.0038268745307139403
0.05571403503417969,0.027355546592940913,0.006970262527465821,0.0030189783532182314,0.1,5000,3,0.5,auto,sigmoid,-1,"{'C': 0.1, 'cache_size': 5000, 'degree': 3, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': -1}",-0.29744386645296667,-0.2684689168968218,-0.28963527401593564,-0.32597819973036674,-0.2489756586178777,-0.33988839604620785,-0.3699007828662866,-0.31983348528538685,-0.36915241238693336,-0.34051141981287997,-0.31697884121116626,0.03846753481609805,153,-0.32194126609144336,-0.33983495732792834,-0.33895129437368104,-0.36124982691350116,-0.3419850674876008,-0.35764372084946916,-0.3468847999244647,-0.320057739894316,-0.3538668614163831,-0.3293125727036891,-0.34117281069824773,0.01353473945700818
4.847273135185242,1.5666916817068497,0.007319760322570801,0.0006315959088945017,0.5,5000,2,0.1,scale,linear,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1}",-0.2098161632716005,-0.23996215119406894,-0.2551900448276854,-0.282495899847563,-0.23317773720799162,-0.26932193447636066,-0.29353382792813565,-0.3656005426104573,-0.26163899331105067,-0.37005944813746305,-0.2780796742812377,0.050377058958721806,83,-0.2604917643362329,-0.2579834949526175,-0.25610685239193876,-0.2517010789694114,-0.26439352597591265,-0.25298170526461633,-0.25046741871898304,-0.2448669614791126,-0.2524130315277942,-0.2459347906738434,-0.2537340624290463,0.00582707279122332
0.136466383934021,0.005682591449775713,0.020461773872375487,0.0009527138191533469,0.5,5000,2,0.1,scale,rbf,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1}",-0.22885621317224222,-0.24521634965993408,-0.23973438065976305,-0.2566893859936417,-0.22638181034504604,-0.2834666512410791,-0.29461097083149707,-0.3492158298596972,-0.2714451194140519,-0.3439714358057628,-0.27395881469827155,0.04205009509521844,65,-0.23046160296619814,-0.2277987478867676,-0.22671577092516665,-0.22424868516640337,-0.23006415835279237,-0.22168707850905228,-0.22190166946112158,-0.21864613803077132,-0.22351419154570046,-0.21567420609808574,-0.22407122489420592,0.0045641497555713355
0.269338059425354,0.033084720130400404,0.007667183876037598,0.00038263135488700767,0.5,5000,2,0.1,scale,poly,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': -1}",-0.2429510350832176,-0.24259758139609608,-0.23635844219874758,-0.27734704857632725,-0.26417800991180573,-0.2837302149985426,-0.3119648663849774,-0.3511511930776452,-0.26947295200426485,-0.3447656240347326,-0.2824516967666357,0.03908577989093816,118,-0.2343058612576391,-0.231343432682926,-0.2315978230026008,-0.22982577481962854,-0.2373947816836159,-0.22701105606216462,-0.2259617284465708,-0.2247643603497955,-0.23100995527651533,-0.2214652124414431,-0.22946799860228997,0.00448661498750678
0.12830440998077391,0.010950651430132729,0.012197637557983398,0.0047292801987099,0.5,5000,2,0.1,scale,sigmoid,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': -1}",-12.289788145851107,-7.966263340300784,-3.278274144428801,-9.465433774069801,-12.987221687797614,-15.656679271391942,-22.45813265227558,-14.505709665854827,-23.719420606424578,-18.93987418227884,-14.126679747067389,6.075554060904752,203,-14.89468029101591,-16.381662385782352,-15.293271740634896,-17.18821669232757,-15.076733519766286,-14.12020273952576,-13.802259199136742,-15.81616164694922,-13.926742968982769,-19.166028725679514,-15.566595990980105,1.580265285839279
4.834089612960815,1.555584652261244,0.008396244049072266,0.0031114267167218984,0.5,5000,2,0.1,auto,linear,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1}",-0.2098161632716005,-0.23996215119406894,-0.2551900448276854,-0.282495899847563,-0.23317773720799162,-0.26932193447636066,-0.29353382792813565,-0.3656005426104573,-0.26163899331105067,-0.37005944813746305,-0.2780796742812377,0.050377058958721806,83,-0.2604917643362329,-0.2579834949526175,-0.25610685239193876,-0.2517010789694114,-0.26439352597591265,-0.25298170526461633,-0.25046741871898304,-0.2448669614791126,-0.2524130315277942,-0.2459347906738434,-0.2537340624290463,0.00582707279122332
0.14019901752471925,0.009621454536292486,0.020207738876342772,0.001180230005359184,0.5,5000,2,0.1,auto,rbf,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1}",-0.22879633211751152,-0.2452042527079745,-0.23993940200469555,-0.2567506455274611,-0.22635953817330118,-0.2835442867440531,-0.29472478867341984,-0.3485426327080175,-0.2713562095075516,-0.34299014710269066,-0.27382082352666764,0.04176525849327479,63,-0.23027299122507772,-0.22765015711637235,-0.22619769163937944,-0.22441997474788647,-0.23025276286983826,-0.22149386223121936,-0.2223369305166277,-0.21926279925808412,-0.22365446375379336,-0.21727056684511764,-0.22428122002033962,0.004157869082812853
0.26434788703918455,0.028490415767858063,0.00875260829925537,0.004571228656280844,0.5,5000,2,0.1,auto,poly,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",-0.24323267215573277,-0.24272187117722324,-0.2372081120152922,-0.2771821588724945,-0.2631574244909569,-0.2840291637181554,-0.310422429646268,-0.34880441779278465,-0.2694205648561994,-0.34041102496117676,-0.2816589839686284,0.03778088662461861,105,-0.23420661777110088,-0.2312221871224093,-0.2311453124371193,-0.2299905961477141,-0.23754608878512132,-0.22693182598840944,-0.22635090613787792,-0.22513318592435175,-0.23109856348570748,-0.22252985114048104,-0.22961551349402926,0.004235466720539632
0.11734042167663575,0.01018392101420097,0.009458398818969727,0.0004980217856335687,0.5,5000,2,0.1,auto,sigmoid,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': -1}",-12.536030576175818,-8.19328767812508,-3.650005618390281,-9.015978957673116,-12.566453314665786,-15.365830593029994,-21.957059220155486,-13.291360414784032,-23.052130426817687,-14.994393875603413,-13.46225306754207,5.617825571567516,199,-15.286701257566685,-16.78858958483222,-16.541397653939335,-16.5323618943956,-14.597342158271964,-13.74639136418027,-13.044378497698947,-14.341524468409535,-13.604174542103081,-15.767649233505944,-15.025051065490356,1.2856259933624479
4.924441337585449,1.2885091775688426,0.006651973724365235,0.00060010964396895,0.5,5000,2,0.2,scale,linear,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1}",-0.20555106544436086,-0.23379587764196363,-0.25553007220784635,-0.27488809768039946,-0.2310864691506388,-0.26891188786887305,-0.30059281608159877,-0.36104111732542055,-0.2617930911772902,-0.4311655124026208,-0.28243560069810125,0.063978717050556,114,-0.2632323388151259,-0.2591749280729002,-0.25740460793229625,-0.254343679003183,-0.2647018358451383,-0.2546085517764573,-0.2523910268568399,-0.24656787378869394,-0.255492688652203,-0.24550949467563407,-0.2553427025418472,0.005939180500882566
0.1369260549545288,0.013262031663294467,0.019116473197937012,0.004953737737754532,0.5,5000,2,0.2,scale,rbf,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1}",-0.216078455144065,-0.23485001831824165,-0.23978875145985423,-0.25939431906405575,-0.22074856669075246,-0.28590786201743196,-0.2944259315307596,-0.3492977312523988,-0.26426391155438084,-0.3394438327921471,-0.2704199379824087,0.04425534931811177,58,-0.2313161141004157,-0.22626701357563864,-0.22649357602759565,-0.2256776499813314,-0.22898210985807446,-0.2221605567179011,-0.2198045949577452,-0.21778969253781238,-0.2242561538162613,-0.21437012755402454,-0.22371175891268008,0.004940049071378769
0.22967054843902587,0.027569604308222643,0.006720590591430664,0.0006788707260061631,0.5,5000,2,0.2,scale,poly,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': -1}",-0.2334970884422515,-0.24034578996050646,-0.24355221859740442,-0.27214970378263087,-0.2331531810855118,-0.2823423947055977,-0.3346839446978405,-0.37183015964087046,-0.2686005313495122,-0.3496499092816784,-0.2829804921543804,0.048621489871722386,127,-0.23854481507119682,-0.23525593544331327,-0.23693530338165184,-0.23589643138477218,-0.24054303511403213,-0.23258742193758442,-0.2301944613552611,-0.2275868632152329,-0.23370165575681207,-0.22496610708112008,-0.2336212029740977,0.004638185718361772
0.12282283306121826,0.02026478422233815,0.009656643867492676,0.0008966625410153723,0.5,5000,2,0.2,scale,sigmoid,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': -1}",-12.106522782096977,-7.948640037512953,-3.3459126272667628,-9.18543293146841,-12.352834323096358,-15.033836366241719,-22.757142148066933,-14.862783602168477,-23.229520075199225,-18.34348797418795,-13.916611286730577,6.017376052266467,201,-14.654324475131242,-16.12243830085052,-14.77457825894497,-16.78280858878573,-15.665925633735696,-13.368153270041878,-13.666575552052418,-15.772075679741203,-13.688642712737062,-18.592726998223586,-15.30882494702443,1.541515481149873
4.919824934005737,1.1959907612872434,0.00753474235534668,0.0034924656477113803,0.5,5000,2,0.2,auto,linear,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1}",-0.20555106544436086,-0.23379587764196363,-0.25553007220784635,-0.27488809768039946,-0.2310864691506388,-0.26891188786887305,-0.30059281608159877,-0.36104111732542055,-0.2617930911772902,-0.4311655124026208,-0.28243560069810125,0.063978717050556,114,-0.2632323388151259,-0.2591749280729002,-0.25740460793229625,-0.254343679003183,-0.2647018358451383,-0.2546085517764573,-0.2523910268568399,-0.24656787378869394,-0.255492688652203,-0.24550949467563407,-0.2553427025418472,0.005939180500882566
0.12999284267425537,0.005271115305489663,0.017624878883361818,0.0007476811464494249,0.5,5000,2,0.2,auto,rbf,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1}",-0.2160014568822115,-0.23489045988618426,-0.23982476165445082,-0.25957801164092353,-0.22059622334574155,-0.28609275231612713,-0.29463618430528454,-0.3495963049361947,-0.26420595757972204,-0.33830597129745354,-0.2703728083844294,0.044167629842892804,56,-0.23110799980570254,-0.2261591942287705,-0.2258524010832719,-0.225949954367593,-0.22915566520994998,-0.22203213474613717,-0.22037714440883444,-0.21858092359914605,-0.22440723544731844,-0.2159340272355258,-0.22395566801322495,0.004478509193335259
0.231648588180542,0.017435897568880473,0.006835675239562989,0.0009446944141375751,0.5,5000,2,0.2,auto,poly,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",-0.23362030681642124,-0.24057103161012164,-0.24428695624474991,-0.2721299512446093,-0.23300218142638915,-0.2824506173435735,-0.33438348033634496,-0.37457163306325586,-0.2683492035134447,-0.34707248940559865,-0.28304378510045086,0.048683723620954626,128,-0.2382605992191641,-0.23503801290162504,-0.2362876402375888,-0.23615435166624013,-0.2407251560131505,-0.23240213772736537,-0.23057485325591218,-0.22812694343381013,-0.23381996258685997,-0.22706751002101055,-0.2338457167062727,0.0041347770649958785
0.10767898559570313,0.0059999246092416365,0.009358930587768554,0.00048775046619866193,0.5,5000,2,0.2,auto,sigmoid,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.2, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': -1}",-12.436809941099087,-8.138268282959627,-3.6731122598762167,-8.814087309056253,-11.845757829344455,-15.212432460290364,-21.548266114566044,-13.162228321477308,-22.870643315955938,-14.885516860965215,-13.258712269559052,5.5507483747436765,197,-15.053442198439832,-16.480852751702233,-16.217042434694953,-16.178283514768435,-15.200313310815984,-13.585618489081257,-12.882264410832425,-14.146408673659497,-13.439675131127151,-15.562241896895303,-14.874614281201707,1.2211822874179272
2.552028703689575,4.235139413232005,0.00493016242980957,0.0005673715430354827,0.5,5000,2,0.5,scale,linear,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1}",-0.19735912582751902,-0.21832362063029545,-0.22730541370550902,-0.2657018419164307,-0.20478170023978645,-0.26660404303470986,-0.26479977223512624,-0.294736691304832,-0.2498369109446327,-0.3081183993251313,-0.24975675191639723,0.03529025879408538,5,-0.25531789282321243,-0.25300262316567973,-0.25184670548861715,-0.24771855633844048,-0.25445697194176836,-0.24757656222990734,-0.24788970119032303,-0.24451467637290905,-0.2495140175756776,-0.24306499598571069,-0.2494902703112246,0.003897730598833717
0.14167404174804688,0.014303391126267086,0.01050572395324707,0.0008436598920490674,0.5,5000,2,0.5,scale,rbf,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1}",-0.19852916589038747,-0.2209928692603665,-0.23549785268539966,-0.2643242905661912,-0.20563731756227988,-0.27719172495331273,-0.2715216267421024,-0.2967978556750731,-0.25045820920054146,-0.3268159129687205,-0.2547766825504375,0.03865170457570456,29,-0.24158776754116892,-0.23832411570926545,-0.23753375413016647,-0.2359145445998354,-0.23934788036379331,-0.2323689342438305,-0.23372315290837908,-0.23049829417260964,-0.23624083903545343,-0.2269584124503008,-0.23524976951548032,0.0041834191337699585
0.19946279525756835,0.032348002323148745,0.004779911041259766,0.0005997791920370513,0.5,5000,2,0.5,scale,poly,-1,"{'C': 0.5, 'cache_size': 5000, 'degree': 2, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': -1}",-0.2033189502206561,-0.22502037011684958,-0.23920553809639528,-0.2744158599762024,-0.20084438356992143,-0.27463315101108504,-0.2916067288597329,-0.30433275794004705,-0.246551610908098,-0.3272012708294412,-0.2587130621528429,0.04053978941129136,32,-0.2430595091710836,-0.23992949153012713,-0.24069780203508312,-0.237298764460397,-0.24227267005305625,-0.23502167804515353,-0.2363935248188729,-0.23273670326764442,-0.2394976308008807,-0.23090625984958393,-0.2377814034031883,0.0038286656472590226
